Gene = Ac78C
Position 31115: 1.2242693365387984e-05
Position 32678: 1.2172426625237353e-05
Position 935: 1.1080560721714086e-05
Position 30217: 1.1022360419589409e-05
Position 25794: 1.0896673960519785e-05
Position 27212: 1.041853934577195e-05
Position 25729: 1.0248912073968557e-05
Position 32574: 9.712898813513895e-06
Position 33211: 9.59011881853245e-06
Position 29773: 8.697985584428689e-06
Position 27122: 7.4431187351037495e-06
Position 33808: 6.864700430863293e-06
Position 35476: 6.41475464941661e-06
Position 31617: 6.298560885461343e-06
Position 485: 6.211345275424439e-06
Position 711: 5.963388089935992e-06
Position 31511: 5.783595644745057e-06
Position 31382: 5.619602408540833e-06
Position 34459: 5.0491507894110845e-06
Position 705: 4.738050925805667e-06
Position 25483: 4.348648415733133e-06
Position 31930: 4.348594493418663e-06
Position 26026: 3.992262455776444e-06
Position 32017: 3.631186152749863e-06
Position 31900: 3.5556608861475086e-06
Position 308: 3.2418785059207444e-06
Position 27801: 3.031228217535443e-06
Position 26268: 2.927807255964038e-06
Position 25389: 2.9070953092286967e-06
Position 34330: 2.7322754830016002e-06
Position 27231: 2.5080720494948687e-06
Position 28014: 2.424365561725562e-06
Position 27443: 2.3079789749731777e-06
Position 347: 2.2701436832868298e-06
Position 1364: 2.2503526149086448e-06
Position 28005: 2.228280364902747e-06
Position 1601: 2.0015894653298057e-06
Position 33338: 1.954313184022344e-06
Position 35419: 1.8783058215622902e-06
Position 743: 1.8014944582018664e-06
Position 28568: 1.7002490371720927e-06
Position 3270: 1.685979568746212e-06
Position 27139: 1.6338983958238094e-06
Position 692: 1.591943865924927e-06
Position 1175: 1.3729252971543501e-06
Position 31184: 1.323481761725041e-06
Position 29842: 1.3140933735876124e-06
Position 27882: 1.246422777795539e-06
Position 222: 1.2408760557103543e-06
Position 31936: 1.2219412796033268e-06
Position 3222: 1.151329656736455e-06
Position 490: 1.1351043456338893e-06
Position 29710: 1.0834167625526033e-06
Position 28576: 1.0069018819508948e-06
Position 34210: 9.399372844083877e-07
Position 33487: 9.263015197463306e-07
Position 145: 8.553566338756647e-07
Position 31799: 8.430813539293099e-07
Position 31992: 6.999279407569769e-07
Position 778: 6.907866807026981e-07
Position 203: 6.717492021503014e-07
Position 34472: 6.605920046236072e-07
Position 28500: 6.505918822037087e-07
Position 27501: 5.962449463837883e-07
Position 27688: 5.245921824266381e-07
Position 1517: 5.03762077799908e-07
Position 34216: 4.934082016481543e-07
Position 25892: 4.806344336210219e-07
Position 1549: 4.70193352253174e-07
Position 25392: 4.676489309468906e-07
Position 1829: 4.5474313798607463e-07
Position 28787: 4.3859479889582506e-07
Position 2874: 4.3036191779329523e-07
Position 5310: 4.1494720414065026e-07
Position 28265: 3.8601210224824355e-07
Position 30926: 3.394864457175749e-07
Position 25397: 2.615231966897239e-07
Position 231: 2.5842376800747884e-07
Position 246: 2.5355717025215637e-07
Position 1901: 2.49655720949252e-07
Position 3794: 2.2993344968488105e-07
Position 558: 2.17665281500125e-07
Position 350: 1.9579836269375877e-07
Position 34566: 1.8847700553616825e-07
Position 840: 1.869152745664869e-07
Position 31849: 1.6029755195166935e-07
Position 27931: 1.487727334143306e-07
Position 32256: 1.4630208584151927e-07
Position 1031: 1.3755146894707126e-07
Position 28712: 1.2926274552668997e-07
Position 28443: 1.2679863015166101e-07
Position 28728: 1.2225531921579734e-07
Position 1285: 1.0870620879781142e-07
Position 965: 1.0025823657494708e-07
Position 25704: 9.848590441813394e-08
Position 31858: 9.453112163989103e-08
Position 27228: 8.588146076468687e-08
Position 27126: 8.176230146208279e-08
Position 31951: 7.358151890010298e-08
Position 27662: 6.771237166543166e-08
Position 27716: 6.462732635541999e-08
Position 31948: 5.555362844229323e-08
Position 2184: 4.5891556305571466e-08
Position 2488: 4.045776373694768e-08
Position 33463: 3.99335475219994e-08
Position 31750: 3.644725693545302e-08
Position 28346: 3.498249693352863e-08
Position 26146: 2.7189848975102987e-08
Position 33617: 2.6899941798554195e-08
Position 33302: 2.210311203919699e-08
Position 27725: 1.600322996161749e-08
Position 625: 6.360817744447721e-09
Position 33550: 4.945106897698292e-09
Position 33568: 3.984069373652347e-09
Position 581: 3.1201117417693035e-09
Position 33277: 1.6430867632358826e-09
Position 27493: 1.5625342740221587e-09
Position 27855: 1.2775113370719579e-09
Position 34750: 1.5037835317300105e-10
Position 26283: 6.775223495056185e-11
Position 34652: 5.94127054828886e-11
Position 26270: 5.398162616893323e-11
