Gene = TSC1
Position 1890: 1.6486153454721773e-05
Position 48053: 1.6329890141525023e-05
Position 1679: 1.5600967831712403e-05
Position 1769: 1.545893402570572e-05
Position 22888: 1.5181114803278326e-05
Position 1179: 1.4757652641913873e-05
Position 376: 1.4212982199657932e-05
Position 44722: 1.4014864846954768e-05
Position 19560: 1.3253972724304106e-05
Position 45309: 1.2387445656747857e-05
Position 2146: 1.1061522361609481e-05
Position 46720: 1.105932154897087e-05
Position 1031: 1.0619086943352889e-05
Position 47965: 1.0232520408960511e-05
Position 2060: 9.040062517655932e-06
Position 1019: 8.809600925783812e-06
Position 10527: 8.7086677795621e-06
Position 19383: 8.481044158883085e-06
Position 897: 7.867606527310004e-06
Position 527: 7.83313551444055e-06
Position 567: 7.632103803603516e-06
Position 293: 7.4642056243399614e-06
Position 23621: 7.055206793450779e-06
Position 1733: 6.928471007942998e-06
Position 42631: 6.9250702121515765e-06
Position 23375: 5.478705542972655e-06
Position 38079: 5.065430086453235e-06
Position 973: 5.055320051270859e-06
Position 47412: 4.981182499468939e-06
Position 1727: 4.592082836111229e-06
Position 968: 4.580186952085943e-06
Position 44741: 4.234896866687118e-06
Position 777: 3.657071289916401e-06
Position 692: 3.465998017236601e-06
Position 2132: 3.313393132181602e-06
Position 423: 3.2772010517230403e-06
Position 744: 3.198554957361044e-06
Position 21366: 3.164825944261164e-06
Position 1346: 2.8352452617177483e-06
Position 500: 2.649192742149345e-06
Position 23589: 2.471528022588982e-06
Position 1427: 2.4462165225298525e-06
Position 688: 2.1641585282501033e-06
Position 977: 1.934403006711197e-06
Position 24462: 1.7942521301789454e-06
Position 22903: 1.4826125595368812e-06
Position 43197: 1.2226339424520158e-06
Position 211: 1.0846745228789456e-06
Position 1970: 1.0656246821188853e-06
Position 22213: 8.800662341581953e-07
Position 509: 7.444665728590114e-07
Position 34026: 7.27731502120309e-07
Position 23993: 6.856829448461379e-07
Position 23576: 6.726649933190104e-07
Position 855: 5.135424359067746e-07
Position 41151: 4.810113399033794e-07
Position 686: 4.4497414629738247e-07
Position 23997: 3.7834521464152004e-07
Position 674: 3.7273782176123076e-07
Position 22943: 3.705431041719291e-07
Position 17982: 3.6142416941644105e-07
Position 650: 3.2834131111198393e-07
Position 38571: 2.6555352438786424e-07
Position 23336: 2.50016301549143e-07
Position 178: 2.074038386495908e-07
Position 665: 1.5755772047372732e-07
Position 47962: 1.3714693042722655e-07
Position 47907: 1.342339038972552e-07
Position 47956: 1.1641592217082443e-07
Position 654: 1.0811691293558652e-07
Position 548: 9.182944063790021e-08
Position 180: 9.094534427499917e-08
Position 174: 8.793461690197454e-08
Position 313: 8.605644643185747e-08
Position 47980: 7.252538671449796e-08
Position 23925: 6.829759506897594e-08
Position 704: 6.455384549094079e-08
Position 303: 6.099499863678423e-08
Position 785: 4.863089860120479e-08
Position 400: 4.1231380219104834e-08
Position 474: 4.0434404726252646e-08
Position 447: 3.8917927783785796e-08
Position 225: 3.4666452439860305e-08
Position 751: 3.4428654551498644e-08
Position 1453: 2.8115669354959366e-08
Position 434: 2.7529597269192338e-08
Position 223: 2.6700099844636886e-08
Position 1399: 2.6555536206276568e-08
Position 513: 2.546937763267173e-08
Position 1184: 2.3477975664310016e-08
Position 1336: 2.0521041606234913e-08
Position 157: 1.8551866278116125e-08
Position 165: 9.002292419347059e-09
Position 753: 4.5240891560247865e-09
Position 383: 4.1854241754445946e-09
Position 44369: 2.3613407823870193e-09
Position 23514: 1.946390363098277e-09
Position 44194: 6.002574646193169e-10
Position 1353: 3.925023296413848e-10
Position 23477: 1.6466377284176526e-10
Position 1350: 1.1803930285693074e-10
