Gene = MAATS1
Position 1239: 1.5726586473364197e-08
Position 791: 1.0744475432276364e-08
Position 182: 9.259782890692064e-09
Position 359: 5.539553132345877e-09
Position 908: 4.735882012119819e-09
Position 684: 3.6107787098307664e-09
Position 1215: 3.4466688445193946e-09
Position 5399: 2.464371062303826e-09
Position 121: 1.9648370194146e-09
Position 109: 1.3544105527862703e-09
Position 724: 1.2623352414670903e-09
Position 5817: 6.956560258007735e-10
Position 581: 6.039305537759393e-10
Position 5874: 3.7326009695169664e-10
Position 5884: 2.8364724178094634e-10
Position 30428: 7.34049644394765e-11
