Gene = AKNA
Position 21172: 0.00019574167920194751
Position 3819: 0.000194221473827736
Position 33263: 0.0001930226803517912
Position 26666: 0.00019288386840164598
Position 2749: 0.0001884131950069591
Position 145: 0.00018606914233326854
Position 36919: 0.0001798962739828654
Position 3027: 0.0001750627467065765
Position 26656: 0.00017076111753441028
Position 3128: 0.00016820352526189926
Position 10337: 0.00016644951713007638
Position 48436: 0.00016288824181480806
Position 1986: 0.00016213178107497082
Position 1352: 0.00015907708225708326
Position 2774: 0.00014677533871707091
Position 4129: 0.00014648191914850463
Position 26648: 0.00013278084156998754
Position 27406: 0.00013103782666323076
Position 28372: 0.00012751950803422912
Position 20762: 0.000126558057189062
Position 4561: 0.00012499273216284789
Position 20377: 0.0001230893190435402
Position 3090: 0.00012146880240122051
Position 26269: 0.00011661606599425766
Position 26169: 0.00011577471435569941
Position 914: 0.00011298046861979812
Position 48659: 0.00010985704964643693
Position 55326: 0.00010895208278256938
Position 32810: 0.00010502897027474617
Position 2016: 9.836636693345904e-05
Position 34766: 9.339921835800906e-05
Position 48823: 9.090132337747739e-05
Position 38771: 8.733257611867148e-05
Position 36140: 8.451051679887266e-05
Position 3653: 8.427103831531454e-05
Position 1058: 8.170563660538087e-05
Position 53243: 7.945012970741768e-05
Position 26622: 7.551765814779688e-05
Position 20383: 7.441205336704626e-05
Position 1493: 7.069372462406351e-05
Position 880: 7.063943108577518e-05
Position 32394: 7.004452626400156e-05
Position 20414: 6.861670687313612e-05
Position 450: 6.582717788566306e-05
Position 48864: 6.541521494885591e-05
Position 377: 6.482391350156421e-05
Position 34770: 6.410803279262215e-05
Position 22530: 6.28294712755236e-05
Position 20522: 6.222270341936863e-05
Position 425: 6.0656259175452885e-05
Position 32847: 6.052705998066981e-05
Position 46884: 5.950948828689097e-05
Position 46921: 5.750379896404554e-05
Position 3740: 5.690067607972164e-05
Position 46889: 5.6791243207477593e-05
Position 28132: 5.583456281065384e-05
Position 2998: 5.173222345019575e-05
Position 4284: 5.1656300986177464e-05
Position 3633: 4.8269565536209715e-05
Position 2816: 4.790176944015657e-05
Position 3856: 4.712518740306727e-05
Position 5678: 4.6413602571177936e-05
Position 5675: 4.598772025330488e-05
Position 26465: 4.5475854872831894e-05
Position 34864: 4.246011570112661e-05
Position 21109: 3.9660505428542867e-05
Position 850: 3.944599697409322e-05
Position 36778: 3.790894802268552e-05
Position 26252: 3.7667308480041774e-05
Position 43695: 3.744406991866809e-05
Position 1231: 3.64960865132884e-05
Position 2306: 3.602967979860716e-05
Position 3004: 3.488227527149358e-05
Position 26256: 3.36007302497972e-05
Position 49915: 3.352797558288454e-05
Position 20455: 3.3395433548881205e-05
Position 36039: 3.05292859915153e-05
Position 1143: 3.0243832950248785e-05
Position 26986: 2.9178759266466855e-05
Position 765: 2.9115920405101525e-05
Position 3218: 2.834638002621895e-05
Position 2720: 2.756769807794536e-05
Position 3871: 2.710123014222454e-05
Position 236: 2.6590402776145052e-05
Position 26083: 2.6289637719183296e-05
Position 2723: 2.2388463444815096e-05
Position 27071: 2.224441442735993e-05
Position 38556: 2.0842251249877438e-05
Position 1792: 1.953705756796263e-05
Position 1380: 1.9418417835104325e-05
Position 333: 1.940259910910528e-05
Position 2177: 1.8823154892471017e-05
Position 640: 1.8197965528261762e-05
Position 844: 1.6901278606440953e-05
Position 2109: 1.6492257074727185e-05
Position 5218: 1.5125300992202017e-05
Position 5460: 1.4363255315297126e-05
Position 33680: 1.4358465290485005e-05
Position 27130: 1.3371191243407349e-05
Position 199: 1.3317842996957284e-05
Position 2578: 1.2528884271210264e-05
Position 25941: 1.1994179284131917e-05
Position 36082: 1.1067548748968587e-05
Position 357: 1.0349164538207707e-05
Position 32926: 9.477890960626407e-06
Position 1806: 9.443945310029321e-06
Position 34836: 9.347940357645418e-06
Position 1206: 8.515909727188535e-06
Position 35070: 8.24035789557998e-06
Position 35038: 7.987789312351067e-06
Position 315: 7.646347109538472e-06
Position 23336: 7.163622498997091e-06
Position 34579: 6.942150984855058e-06
Position 34636: 6.213191399865068e-06
Position 401: 6.19450384810633e-06
Position 1042: 6.163318788860701e-06
Position 33244: 5.47770458741033e-06
Position 26348: 4.818272725009667e-06
Position 26489: 4.321464767826847e-06
Position 34639: 4.1479569751535665e-06
Position 3767: 4.002696360698841e-06
Position 36828: 3.1971633326736165e-06
Position 34619: 2.7963655169125004e-06
Position 1595: 2.644220017084093e-06
Position 34581: 2.4145218678222853e-06
Position 2628: 2.3317009115019145e-06
Position 34938: 2.2537237788401654e-06
Position 20695: 2.210438932099452e-06
Position 1680: 2.1839740072891707e-06
Position 40187: 1.9443616988452764e-06
Position 2209: 1.8406806210404523e-06
Position 1587: 1.5561616872016574e-06
Position 35005: 1.3943521831533932e-06
Position 35002: 1.2690357986112985e-06
Position 38575: 9.47667676567643e-07
Position 80: 8.052573996564153e-07
Position 38571: 6.963929373655277e-07
Position 1859: 5.036978982907015e-07
Position 35384: 5.020525085725229e-07
Position 1377: 4.3422255099100946e-07
Position 26222: 3.062178786561672e-07
Position 1913: 2.949338601494395e-07
Position 2554: 2.6294235512081873e-07
Position 3529: 2.593344138150438e-07
Position 1334: 2.4677401179859174e-07
Position 1216: 2.427654973147484e-07
Position 1425: 2.1132044529154976e-07
Position 1155: 1.5020069806587563e-07
Position 2840: 1.4331248198815002e-07
Position 345: 1.249335542574307e-07
Position 468: 1.037262666187733e-07
Position 1066: 8.96050656005344e-08
Position 1323: 8.297150637169811e-08
Position 1360: 7.213160806708602e-08
Position 27171: 7.204439853023825e-08
Position 27282: 7.073482703070448e-08
Position 1365: 3.498885392644848e-08
Position 931: 3.466676698257073e-08
Position 319: 3.19929651320043e-08
Position 2131: 2.6553555163548362e-08
Position 866: 2.2457142524561594e-08
Position 1079: 1.814206532589638e-08
Position 1768: 1.7075822478068648e-08
Position 1737: 1.3817742102934262e-08
Position 1101: 1.3740033748855243e-08
Position 1026: 1.3076069811804471e-08
Position 1107: 1.2554409480356155e-08
Position 533: 1.1352383906194186e-08
Position 21678: 8.694807345856401e-09
Position 1114: 8.685236678276466e-09
Position 654: 7.2553694062190166e-09
Position 1703: 6.378715781044948e-09
Position 85: 5.15537347597332e-09
Position 1840: 7.093401556437637e-10
Position 2465: 6.200888913169127e-10
Position 34735: 3.7350224450275643e-10
Position 34880: 3.467331422170067e-10
Position 1538: 2.503654215985196e-10
Position 492: 1.3830837342509204e-10
Position 342: 3.069668164306821e-11
Position 266: 2.882389603980429e-12
Position 21370: 1.0855467610191556e-12
Position 1192: 7.432857299443723e-14
Position 1069: 7.131745500384429e-14
