Gene = XPC
Position 1942: 2.459959050474633e-06
Position 2383: 2.415446566764058e-06
Position 1558: 2.3191732027226412e-06
Position 8414: 1.8203311514944466e-06
Position 1371: 1.7475289679119476e-06
Position 6062: 1.647944422992577e-06
Position 575: 1.515396928226192e-06
Position 210: 1.0418732263997902e-06
Position 280: 1.0279289416847425e-06
Position 13910: 9.20756288407418e-07
Position 31874: 8.916099418321954e-07
Position 2253: 8.254496186303842e-07
Position 628: 7.859006592801213e-07
Position 447: 7.085018380664432e-07
Position 2335: 5.185735650736858e-07
Position 14576: 4.943339050632683e-07
Position 12819: 3.720364325089241e-07
Position 2503: 3.6286506850181527e-07
Position 8121: 3.594779559064405e-07
Position 1784: 2.9868215294427815e-07
Position 10116: 2.7107577555776483e-07
Position 31687: 2.678312601295114e-07
Position 30365: 2.1543324276741053e-07
Position 14005: 1.9676392302750857e-07
Position 2374: 1.868113691351259e-07
Position 6084: 1.5249084495202086e-07
Position 14898: 1.0304791565619996e-07
Position 6541: 9.927562163688133e-08
Position 14115: 9.362629921475425e-08
Position 31266: 6.556601766656709e-08
Position 1161: 3.921342637302675e-08
Position 860: 3.41884213822948e-08
Position 6207: 2.9766963406880474e-08
Position 31270: 2.5002871129314433e-08
Position 13698: 6.2652921841559185e-09
Position 14030: 5.1315004837750025e-09
Position 14110: 1.8012662530381316e-09
Position 8482: 8.127336159392607e-10
Position 14249: 6.2382011952309254e-12
