Gene = AGGF1
Position 1405: 9.328071865542101e-09
Position 903: 9.238324919415364e-09
Position 566: 6.190504584695241e-09
Position 686: 5.0383409302825715e-09
Position 1373: 4.454669004345628e-09
Position 719: 4.04869827341543e-09
Position 579: 3.997962368564981e-09
Position 697: 3.659311111716879e-09
Position 1343: 3.2954197747768247e-09
Position 1494: 2.229915605770617e-09
Position 1027: 2.105150780788602e-09
Position 2038: 2.0845611396716045e-09
Position 656: 2.0020524476105723e-09
Position 171: 9.479613268347854e-10
Position 1016: 9.115967313155243e-10
Position 119: 6.190286932988432e-10
Position 274: 6.153172524954731e-10
Position 133: 2.0661191411053426e-10
Position 122: 9.72748856190814e-11
Position 138: 7.208158233655969e-11
Position 1021: 5.3893518259979825e-11
Position 646: 3.206143872140784e-11
Position 708: 2.1288879741664843e-11
Position 665: 2.0634671757795636e-11
Position 716: 1.8733321418245935e-11
Position 722: 1.7968151455090613e-11
Position 732: 1.5917239752426314e-11
Position 126: 7.641559798438544e-13
