Gene = EXD3
Position 564: 4.4665896061686426e-05
Position 70368: 4.066157980874173e-05
Position 1594: 4.056395052770652e-05
Position 1563: 3.450644531693843e-05
Position 67375: 3.260001367982072e-05
Position 54340: 3.14680216455811e-05
Position 29854: 2.9423328068660104e-05
Position 28067: 2.7077599749853904e-05
Position 695: 2.575226233699204e-05
Position 28061: 1.693271794131984e-05
Position 30464: 1.6804535482147807e-05
Position 56876: 1.5930749984529116e-05
Position 57115: 1.5727169305156083e-05
Position 28483: 1.430424553065448e-05
Position 72649: 1.3995883364745668e-05
Position 1152: 1.3325240064764973e-05
Position 30546: 1.3116482067020214e-05
Position 4313: 1.2605169328913496e-05
Position 56982: 1.2576522608637843e-05
Position 29512: 1.256600061835452e-05
Position 27596: 1.235216426442176e-05
Position 176: 1.2107814157721568e-05
Position 5133: 1.1831039869994295e-05
Position 957: 1.1723415861086646e-05
Position 202: 1.155083055855746e-05
Position 1327: 1.1331386383999078e-05
Position 5161: 1.1276680816096135e-05
Position 1355: 1.1167013327513086e-05
Position 14467: 1.0849542869300612e-05
Position 67984: 1.082363121945656e-05
Position 5175: 1.056761131331587e-05
Position 71940: 7.794306083621555e-06
Position 4685: 7.697562172692725e-06
Position 2458: 7.4794857767584665e-06
Position 378: 7.3642335429879365e-06
Position 4597: 7.218882047769695e-06
Position 67026: 5.9997162650153435e-06
Position 932: 5.305421558898344e-06
Position 70785: 4.601766216227681e-06
Position 70895: 4.584192929809894e-06
Position 57005: 4.021637595689376e-06
Position 630: 3.895462416073455e-06
Position 67193: 3.859732496011766e-06
Position 779: 3.809198282559367e-06
Position 1549: 3.692079524662553e-06
Position 67120: 3.2470090502176002e-06
Position 245: 3.0980647003887465e-06
Position 1623: 3.065065066813684e-06
Position 4711: 3.0394459459796412e-06
Position 1599: 2.9208802707939393e-06
Position 1018: 2.752029906871259e-06
Position 758: 2.728819118671577e-06
Position 2310: 2.635573050264201e-06
Position 71008: 2.561243974065315e-06
Position 4739: 2.3814730675521992e-06
Position 3105: 2.3763411729644223e-06
Position 1787: 2.226898138602822e-06
Position 544: 2.055029799363362e-06
Position 4621: 1.941191209841143e-06
Position 1256: 1.8009087969164466e-06
Position 70878: 1.7179539073262196e-06
Position 3348: 1.5937536102209968e-06
Position 1067: 1.5106206754063447e-06
Position 232: 1.4450229150921023e-06
Position 4366: 1.344064985471917e-06
Position 2942: 1.2776169702595565e-06
Position 75311: 1.0847944548135406e-06
Position 741: 9.314426790356603e-07
Position 1103: 8.896469798842167e-07
Position 444: 8.49808399712711e-07
Position 1817: 7.272528527941441e-07
Position 1880: 6.685738128290768e-07
Position 1947: 6.48335967637118e-07
Position 2487: 6.211386328397845e-07
Position 1293: 6.059351332948373e-07
Position 2621: 5.997161002939551e-07
Position 75409: 5.891830255580641e-07
Position 358: 5.039735420725042e-07
Position 669: 4.993794173382423e-07
Position 70749: 4.864216326730674e-07
Position 1100: 4.604046292595029e-07
Position 491: 3.7517018520200357e-07
Position 606: 3.5736885763193037e-07
Position 488: 3.1773029087736193e-07
Position 595: 3.1618096204313035e-07
Position 298: 3.117483283153486e-07
Position 1644: 2.8077725129746313e-07
Position 1458: 2.5317866098190225e-07
Position 1083: 2.5193784357345785e-07
Position 69193: 2.293738289074402e-07
Position 1303: 1.8944963373323323e-07
Position 71164: 1.703692803088474e-07
Position 204: 1.6427929230036467e-07
Position 237: 1.5911426911298446e-07
Position 383: 1.50687192491667e-07
Position 75419: 9.551252309418676e-08
Position 71045: 9.03410401623259e-08
Position 69133: 8.448143729269105e-08
Position 916: 8.42240803507146e-08
Position 2401: 8.369711695976919e-08
Position 2180: 7.162941191932391e-08
Position 797: 4.077911032392867e-08
Position 75442: 3.820720967926683e-08
Position 28222: 3.505018975669821e-08
Position 29407: 3.452633644520054e-08
Position 83: 3.333533687092907e-08
Position 494: 3.3216797034537845e-08
Position 28581: 2.739212678384024e-08
Position 71373: 2.573045816576977e-08
Position 467: 2.5602482476205226e-08
Position 256: 2.4326500941936685e-08
Position 72033: 2.2841958202557395e-08
Position 71615: 2.1196067954467455e-08
Position 72220: 1.893627081903865e-08
Position 541: 1.6145879536668596e-08
Position 75315: 1.1090064083337736e-08
Position 102: 1.108996029901515e-08
Position 252: 5.5021815312241145e-09
Position 153: 3.7007562933217226e-09
Position 71974: 2.8697593031285518e-09
Position 28171: 2.3228599559294407e-09
Position 72185: 1.5513374553353825e-09
Position 716: 5.234706553074754e-11
Position 782: 2.362306064394264e-11
Position 636: 1.5673933621663636e-11
Position 840: 8.022433848753028e-12
Position 734: 2.7950489397312935e-12
