Gene = HMGXB3
Position 48673: 1.4735689028663829e-05
Position 2559: 1.4220490852620715e-05
Position 14780: 1.3108159690817624e-05
Position 32507: 1.1851036995409029e-05
Position 840: 1.0093313757721244e-05
Position 693: 1.006497831713987e-05
Position 33684: 9.675280140571906e-06
Position 2045: 9.31159043454237e-06
Position 48462: 9.024704169113365e-06
Position 17959: 8.79520247394997e-06
Position 41086: 8.365328089176221e-06
Position 14753: 8.236821913178265e-06
Position 444: 6.857036453898408e-06
Position 48796: 6.830061846151126e-06
Position 48122: 6.5826716021081625e-06
Position 49460: 6.574964756174004e-06
Position 6411: 6.5028834178109785e-06
Position 15689: 5.639663681270113e-06
Position 48282: 5.5906651443417925e-06
Position 47378: 5.138610181540841e-06
Position 48199: 4.950704290991918e-06
Position 723: 4.628076062850933e-06
Position 49457: 4.285998242676378e-06
Position 41022: 4.284956628492074e-06
Position 6392: 4.026990070547687e-06
Position 40960: 3.5982964637728544e-06
Position 771: 3.4331814617481135e-06
Position 49143: 3.2322839001381015e-06
Position 43682: 2.7389113582038394e-06
Position 4447: 2.626921275856186e-06
Position 214: 2.5932713111979724e-06
Position 635: 2.440823712475238e-06
Position 756: 2.349296664134934e-06
Position 220: 2.167767725287367e-06
Position 436: 1.9268821874481312e-06
Position 3392: 1.810801684402688e-06
Position 47159: 1.8016345662324219e-06
Position 380: 1.5819849150707786e-06
Position 31628: 1.5456509446340594e-06
Position 1376: 1.5399417480149329e-06
Position 3409: 1.5140002512120125e-06
Position 698: 1.4302000927442972e-06
Position 26550: 1.4081921373056481e-06
Position 32009: 1.343152212307888e-06
Position 40930: 1.2214454057198236e-06
Position 32205: 1.1942246706596562e-06
Position 777: 1.0897824537635878e-06
Position 36509: 1.081908384587874e-06
Position 31554: 1.0689602846485617e-06
Position 1124: 8.735092953695851e-07
Position 48216: 7.94210450943825e-07
Position 893: 7.063472062772253e-07
Position 1013: 6.304615767101569e-07
Position 31953: 6.237094265456664e-07
Position 4003: 6.231154574800015e-07
Position 1236: 6.12850957837771e-07
Position 1290: 5.551429314891237e-07
Position 903: 3.9993421385811864e-07
Position 2305: 3.7851151727592576e-07
Position 1049: 3.051829245262771e-07
Position 48388: 2.93020793997048e-07
Position 41413: 2.7886468934896006e-07
Position 2102: 2.6390983517792395e-07
Position 745: 2.5390048086022163e-07
Position 1210: 2.5019969670204384e-07
Position 40910: 1.9912473355126428e-07
Position 224: 1.9323023954053867e-07
Position 48088: 1.8594301014960354e-07
Position 928: 1.8444857823738134e-07
Position 48103: 1.790991059535226e-07
Position 700: 1.7780495809066127e-07
Position 48830: 1.7652924850548097e-07
Position 48411: 1.5618988086976735e-07
Position 1593: 1.3450920818674677e-07
Position 1077: 9.907887412007688e-08
Position 531: 9.125776107571187e-08
Position 102: 8.499386222870571e-08
Position 32529: 7.133193591747414e-08
Position 479: 3.14871607401897e-08
Position 859: 3.0766617259059416e-08
Position 491: 2.9688609825959313e-08
Position 41754: 2.7986812691388894e-08
Position 773: 2.6922362930953306e-08
Position 48058: 2.407412369534505e-08
Position 226: 2.0927786838886745e-08
Position 7842: 1.8180051624917897e-08
Position 150: 1.628417489782579e-08
Position 1019: 1.3589654473713552e-08
Position 567: 6.891734829037557e-09
Position 509: 5.052439036000009e-09
Position 32148: 2.7658382353036643e-09
Position 834: 5.678160272154269e-10
Position 147: 4.6315312702662793e-10
Position 159: 3.478789742466499e-10
Position 849: 3.849126276525824e-11
