Gene = SPICE1
Position 9886: 1.0504945449736734e-05
Position 489: 1.0358246954191495e-05
Position 16572: 1.0311082398201045e-05
Position 18443: 8.885656112808258e-06
Position 16618: 8.561947475276711e-06
Position 22731: 8.18041749754669e-06
Position 17571: 8.03966545749896e-06
Position 55858: 7.992783575311528e-06
Position 62181: 7.957024823052263e-06
Position 22240: 7.752364850859185e-06
Position 22203: 7.67513593792913e-06
Position 16743: 7.654188438008593e-06
Position 55283: 7.6117970459435505e-06
Position 3036: 7.061862803531908e-06
Position 55443: 6.822356752818087e-06
Position 58797: 6.47534818404518e-06
Position 22122: 5.343463799496591e-06
Position 2408: 3.038464448070788e-06
Position 2483: 2.908913950735113e-06
Position 1592: 2.7306841158723013e-06
Position 4492: 2.6310188197063226e-06
Position 55770: 2.1845067256818308e-06
Position 59213: 1.8956777477408347e-06
Position 16143: 1.7962494793181556e-06
Position 2009: 1.6999204991142958e-06
Position 16365: 1.6905616649370285e-06
Position 14337: 1.516207567564135e-06
Position 1347: 1.4566502019686813e-06
Position 22486: 1.447054869667651e-06
Position 22924: 1.1866711509083223e-06
Position 695: 1.182887625608363e-06
Position 680: 1.1183613869554706e-06
Position 15861: 1.1114351805837567e-06
Position 254: 1.029781260546701e-06
Position 270: 9.495702987769982e-07
Position 2275: 8.521842066642103e-07
Position 54919: 8.267248359327127e-07
Position 16982: 8.173196631363605e-07
Position 54927: 7.947770184416993e-07
Position 18961: 7.14101578839059e-07
Position 55123: 7.037659346492235e-07
Position 16301: 5.980334925344077e-07
Position 58592: 5.474910378494301e-07
Position 12433: 5.361209164083055e-07
Position 58612: 5.232368021265353e-07
Position 59404: 5.030912699545006e-07
Position 15867: 4.890120648513118e-07
Position 54731: 4.735026379362838e-07
Position 58727: 4.554177307555408e-07
Position 566: 4.5018113229644507e-07
Position 16324: 4.3652762916400234e-07
Position 12574: 3.8006760684702224e-07
Position 16603: 3.516522375317489e-07
Position 571: 3.511629419005889e-07
Position 15803: 3.412449429541535e-07
Position 1274: 3.0534306261891877e-07
Position 15805: 3.0043271524215687e-07
Position 58327: 2.9399143687488775e-07
Position 58463: 2.5966402557260277e-07
Position 16281: 2.486027715607419e-07
Position 58412: 1.8772340409485223e-07
Position 12203: 1.7790294355234405e-07
Position 10368: 1.6487808619457374e-07
Position 416: 1.6462570376559922e-07
Position 15922: 1.564793905962364e-07
Position 343: 1.5094196319036406e-07
Position 513: 1.5050031589864794e-07
Position 307: 1.4075222722233013e-07
Position 54592: 1.1897579404082813e-07
Position 16720: 1.18181588193396e-07
Position 12271: 1.1755733430240653e-07
Position 16724: 1.1400988061249724e-07
Position 16229: 1.1047921851476666e-07
Position 12059: 1.093687644255178e-07
Position 16185: 1.0873912311459398e-07
Position 13811: 9.537695304174357e-08
Position 58775: 4.122981102015877e-08
Position 58290: 3.429645774326671e-08
Position 739: 3.369744003527081e-08
Position 8892: 3.3468588765493904e-08
Position 12320: 2.164517822847124e-08
Position 59358: 6.916017699394211e-09
Position 15364: 2.8662369599909775e-11
