Gene = Edrf1
Position 17184: 6.575998854705617e-06
Position 11227: 6.315807525553654e-06
Position 13338: 5.882466824199075e-06
Position 7588: 5.529955901609031e-06
Position 17043: 5.0526918362096215e-06
Position 291: 4.818650148100409e-06
Position 3201: 4.797695537631245e-06
Position 144: 4.503128084292176e-06
Position 723: 4.32139424776849e-06
Position 1506: 4.146284724017192e-06
Position 896: 4.016413035832724e-06
Position 1086: 3.516599349529079e-06
Position 1032: 3.326966615128183e-06
Position 330: 3.2741354781384745e-06
Position 644: 3.074390406797177e-06
Position 1042: 2.966455845875462e-06
Position 1634: 2.777178575146008e-06
Position 714: 2.7732333173632467e-06
Position 3378: 2.752688104236356e-06
Position 4344: 2.713981522500822e-06
Position 29148: 2.658668175576996e-06
Position 3461: 2.4824841524462157e-06
Position 1699: 2.2222381590091726e-06
Position 13241: 1.8028495434447535e-06
Position 953: 1.7153972616529398e-06
Position 27324: 1.7023039189936681e-06
Position 13582: 1.6593488872693399e-06
Position 24478: 1.631333566195869e-06
Position 704: 1.5540997400098169e-06
Position 13440: 1.5183849673587953e-06
Position 13412: 1.341963449953437e-06
Position 12882: 1.3095852425725606e-06
Position 1401: 9.952713886776372e-07
Position 5543: 8.374744636893513e-07
Position 13640: 8.109915590698211e-07
Position 1124: 7.159629854626498e-07
Position 24650: 7.117760795074518e-07
Position 1221: 6.852742614249331e-07
Position 13367: 6.737669797552081e-07
Position 6912: 6.066174881288564e-07
Position 7082: 5.936991023957727e-07
Position 16570: 5.735051995159065e-07
Position 13448: 5.420959900502304e-07
Position 1240: 5.126456128128419e-07
Position 13361: 4.812488133152873e-07
Position 302: 4.3125439844739054e-07
Position 4982: 4.071866666147871e-07
Position 3602: 2.9613114381446565e-07
Position 756: 2.7508355821067175e-07
Position 671: 2.690650506425788e-07
Position 13198: 2.6186571847171215e-07
Position 3509: 2.514562379885439e-07
Position 13047: 2.496957330573294e-07
Position 3489: 2.424193979862668e-07
Position 17009: 2.222599259638036e-07
Position 3512: 1.7143410957884368e-07
Position 10350: 1.6968028856620535e-07
Position 10381: 1.6033725198147023e-07
Position 6997: 1.4921412167735175e-07
Position 365: 1.486725475046115e-07
Position 1526: 1.2018468500727478e-07
Position 603: 1.0904208115757781e-07
Position 3567: 1.025765162351709e-07
Position 4204: 1.0150499787911814e-07
Position 3611: 7.614498677109753e-08
Position 13172: 7.079920660723414e-08
Position 13145: 7.032253249440946e-08
Position 3840: 6.339742068436254e-08
Position 13300: 3.658685005864268e-08
Position 414: 3.2428192517155264e-08
Position 1253: 2.9065060676798812e-08
Position 176: 2.5372459976751994e-08
Position 131: 2.4316214330255204e-08
Position 368: 2.0672414500511353e-08
Position 27925: 1.8390637824503835e-08
Position 13276: 1.8195712984193277e-08
Position 110: 1.0544607666089124e-08
Position 387: 1.0155069197755872e-08
Position 1929: 9.86759267464041e-09
Position 160: 6.663189733026325e-09
Position 2894: 6.223541747246712e-09
Position 6522: 6.167950322188343e-09
Position 2896: 5.72204495451786e-09
Position 154: 2.9470438756305583e-09
Position 168: 2.6407191460161225e-09
Position 14259: 6.793705980166623e-10
Position 731: 6.725494124011983e-10
Position 3396: 6.673813613744577e-10
Position 13922: 3.786384131187025e-10
Position 936: 3.2902317111272344e-10
Position 442: 1.7972278091643852e-10
Position 385: 1.4391254882098647e-10
Position 402: 1.0628319051532106e-10
Position 78: 1.0104200734398215e-10
