Gene = Gon4l
Position 11523: 0.0009340819918778247
Position 12051: 0.0009328033662987456
Position 704: 0.0009178105549155267
Position 60639: 0.0009058475887066224
Position 73534: 0.0008996424910714655
Position 325: 0.0008940267213358262
Position 1799: 0.0008835885071998737
Position 23695: 0.0008728414625537517
Position 3294: 0.0008569350079270624
Position 1815: 0.0008410002475442181
Position 727: 0.0008405638915184724
Position 72757: 0.000814913926403657
Position 2171: 0.000799759811581083
Position 5161: 0.0007982269711630418
Position 73415: 0.000791548220582123
Position 69106: 0.0007719454296008495
Position 71787: 0.0007422026216952478
Position 74424: 0.0007393892971719706
Position 4113: 0.0007366621318107291
Position 23828: 0.0007312358593170214
Position 1062: 0.0007245041158001016
Position 35291: 0.0007176148165549689
Position 2332: 0.0006880465361544972
Position 8712: 0.0006836546891411873
Position 62755: 0.0006760735298918594
Position 151: 0.000665793736734345
Position 73648: 0.0006609212786937113
Position 3693: 0.0006582557722955172
Position 22365: 0.0006576845321547403
Position 23540: 0.0006515556976069881
Position 55258: 0.0006463472916612919
Position 70871: 0.0006279374821182205
Position 4585: 0.0006244693638385431
Position 16807: 0.000622528793518323
Position 8640: 0.0006157939018419359
Position 23181: 0.0005987838094055053
Position 71033: 0.0005733148166238208
Position 62167: 0.0005664253937076562
Position 23025: 0.0005615516332383443
Position 2212: 0.0005583771026203351
Position 12275: 0.0005502932358291798
Position 410: 0.0005450558407014909
Position 23887: 0.0005349385524049992
Position 1979: 0.0005208186594810445
Position 13022: 0.0005160451832072745
Position 73663: 0.0005120881122140226
Position 784: 0.0004818991006979364
Position 444: 0.00047192443192625375
Position 62236: 0.0004630427774303362
Position 434: 0.00046159510415506465
Position 1832: 0.000458058618931327
Position 74869: 0.0004476924011920727
Position 652: 0.0004207384318787544
Position 20685: 0.00041334410090303523
Position 62501: 0.0004113602968347086
Position 3688: 0.00040793079664356793
Position 349: 0.00038658614394856267
Position 11904: 0.000382437899482961
Position 23775: 0.0003543706481609391
Position 12505: 0.00032217407380339135
Position 1802: 0.0003094435261271609
Position 13332: 0.00030921967931338187
Position 22702: 0.0003073707788931256
Position 2636: 0.00029266055780730976
Position 35134: 0.0002743813897948638
Position 2241: 0.0002726773557164776
Position 74269: 0.0002700437776335996
Position 3279: 0.00026935912883190017
Position 63614: 0.00026704577424578927
Position 1276: 0.0002568828145460899
Position 11502: 0.00024843030953093734
Position 74062: 0.00024231955647944971
Position 71890: 0.0002411758131330153
Position 129: 0.00023484566718297994
Position 400: 0.00022703794085882632
Position 34169: 0.00022028374872323577
Position 1807: 0.0002174646640197274
Position 70025: 0.00020981039315417038
Position 346: 0.00020924135743355054
Position 1839: 0.0002079516408353359
Position 22179: 0.00020741111683167772
Position 73982: 0.00020686414141464954
Position 74036: 0.00020457665390797542
Position 62008: 0.00019669983976338458
Position 2087: 0.00019663075975522186
Position 22997: 0.00019175400128113978
Position 61607: 0.00019165117234819603
Position 34894: 0.00018872177812650172
Position 13292: 0.00017577345121236838
Position 2468: 0.00017399970390447907
Position 63216: 0.00016331480680868853
Position 5023: 0.00016245150411418432
Position 70909: 0.000155345746156139
Position 74180: 0.00015390423518437147
Position 3156: 0.00014192401606174423
Position 757: 0.00014179001544754362
Position 809: 0.00013915150296682144
Position 2770: 0.00013818452664107883
Position 69314: 0.00013217662949243527
Position 15083: 0.0001315014624067766
Position 1421: 0.00011899902446464368
Position 71189: 0.00011870027503835712
Position 62391: 0.00011536413196289602
Position 68130: 0.00011521236979423547
Position 859: 0.00011470278138829561
Position 3348: 0.00010376378757437852
Position 28007: 0.00010114613372750266
Position 46144: 9.893388193845008e-05
Position 74027: 9.738279803150862e-05
Position 61659: 9.716584927492459e-05
Position 74567: 9.318171225092287e-05
Position 3945: 9.268135080181815e-05
Position 2145: 9.166322003982977e-05
Position 11931: 9.111130876768468e-05
Position 1440: 8.639389645640002e-05
Position 1637: 8.503670721170846e-05
Position 2246: 8.37940833628076e-05
Position 3275: 7.94768149711721e-05
Position 1189: 7.869458431472452e-05
Position 35994: 7.85460777495687e-05
Position 3027: 7.782525302944143e-05
Position 2505: 7.714921711864633e-05
Position 641: 7.697085846259546e-05
Position 3356: 7.431132125151766e-05
Position 46223: 7.154079501091231e-05
Position 69905: 6.275676452689757e-05
Position 35063: 6.155960742496772e-05
Position 73907: 6.098212085925683e-05
Position 23892: 5.93903384339372e-05
Position 1152: 5.401194803455598e-05
Position 35083: 5.2837002077045454e-05
Position 2027: 5.11534902095487e-05
Position 73684: 4.7613575055054945e-05
Position 170: 4.208111723456766e-05
Position 1237: 4.185596523019576e-05
Position 3560: 3.925782629313491e-05
Position 34967: 3.8670481314744876e-05
Position 12980: 3.72777383074551e-05
Position 878: 3.42139132897806e-05
Position 2732: 3.393860075750997e-05
Position 2111: 3.390603390666178e-05
Position 61406: 3.302920561843204e-05
Position 2353: 3.248283918914988e-05
Position 35056: 3.204237007783551e-05
Position 59851: 2.8474958705795478e-05
Position 501: 2.661771251820486e-05
Position 233: 2.628166069641378e-05
Position 495: 2.6122309783772397e-05
Position 58985: 2.453553351982413e-05
Position 59864: 2.391476267477943e-05
Position 60167: 2.1082431373588813e-05
Position 3064: 1.928146073443012e-05
Position 2540: 1.8672465104066938e-05
Position 61479: 1.8032558679217373e-05
Position 1366: 1.3867843269937573e-05
Position 1094: 1.2742236626095856e-05
Position 424: 1.2690867190100653e-05
Position 2596: 1.2648766057876128e-05
Position 2840: 1.261084320921652e-05
Position 822: 1.234930702165072e-05
Position 1239: 1.1236845590989368e-05
Position 625: 1.0166325984811507e-05
Position 550: 9.249554008671055e-06
Position 23570: 9.082361485776815e-06
Position 62418: 9.00684201441935e-06
Position 34717: 8.984771198620058e-06
Position 2412: 8.835566980783567e-06
Position 34804: 8.330736221568383e-06
Position 3315: 7.694568851030802e-06
Position 55715: 7.435318526149745e-06
Position 185: 6.87610349064754e-06
Position 135: 6.60890291996804e-06
Position 59082: 6.579638145922224e-06
Position 12658: 6.576558951182852e-06
Position 428: 6.011753165381793e-06
Position 3265: 5.899021075616072e-06
Position 188: 5.593970852223266e-06
Position 61729: 5.120114363787882e-06
Position 23475: 5.067398431161114e-06
Position 60267: 4.613030928842658e-06
Position 69058: 4.070651168411096e-06
Position 1064: 3.5876565255910013e-06
Position 12747: 3.2455540892498346e-06
Position 29246: 3.138860553157369e-06
Position 23803: 2.939803170862736e-06
Position 3268: 2.9234018222325977e-06
Position 2518: 2.7793984027926402e-06
Position 2545: 2.6593331178738914e-06
Position 814: 2.527708118165728e-06
Position 3331: 2.5035445737696565e-06
Position 3309: 2.276470127500136e-06
Position 226: 2.2112874043392443e-06
Position 446: 2.0759706681745824e-06
Position 74584: 2.075456884995019e-06
Position 23390: 1.7522283407314945e-06
Position 22198: 1.608940122879218e-06
Position 1965: 1.5773279450605779e-06
Position 172: 1.4563130489695461e-06
Position 23517: 1.4553600935556276e-06
Position 69272: 1.3574079829641027e-06
Position 252: 1.2398296129562534e-06
Position 2612: 1.1350398107939857e-06
Position 1937: 9.716583213315237e-07
Position 120: 7.69947493570214e-07
Position 498: 6.389733088912396e-07
Position 742: 5.686715014982866e-07
Position 70613: 5.123393305382618e-07
Position 248: 4.492777356914723e-07
Position 23401: 4.4775560993223614e-07
Position 786: 3.4859571408051927e-07
Position 5889: 2.68878146944126e-07
Position 4414: 1.7140491477102278e-07
Position 99: 1.4223333281795623e-07
Position 91: 1.4015469972356412e-07
Position 520: 8.163445113342302e-08
Position 926: 6.394043853063083e-08
Position 922: 5.536425939445373e-08
Position 241: 3.6892578657297973e-08
Position 255: 2.7240761340857535e-08
Position 243: 1.833085466964009e-08
Position 88: 8.22542646921457e-09
Position 839: 8.212890435122205e-09
Position 890: 7.771738120479797e-09
Position 511: 3.52124946655985e-10
Position 763: 6.97218555449086e-14
