Gene = Gpi1
Position 291: 3.828076225470867e-05
Position 24802: 3.8067097853325445e-05
Position 288: 3.684313850104257e-05
Position 9823: 3.618007240210268e-05
Position 3543: 3.379654148078034e-05
Position 197: 3.2161835590261526e-05
Position 27684: 3.21184435101997e-05
Position 1011: 3.1490567798068144e-05
Position 15508: 3.1091594613683355e-05
Position 822: 3.1061217009125255e-05
Position 9621: 2.8668557803982773e-05
Position 10555: 2.7857430240071984e-05
Position 10470: 2.7806582413912187e-05
Position 14222: 2.408705277578952e-05
Position 27840: 2.2198713204638678e-05
Position 2126: 2.216723192380597e-05
Position 371: 2.178505735974001e-05
Position 4433: 2.1395974893242042e-05
Position 634: 1.9054867250890155e-05
Position 158: 1.6619610617096936e-05
Position 3502: 1.6530295197982218e-05
Position 9833: 1.621436526621055e-05
Position 24867: 1.5635212075048768e-05
Position 2146: 1.5539352964571397e-05
Position 1142: 1.512024159495468e-05
Position 3740: 1.3929298840012318e-05
Position 1530: 1.1690376457168832e-05
Position 373: 1.129043267079822e-05
Position 24738: 1.0278869721020771e-05
Position 9682: 1.0162467616019696e-05
Position 10066: 9.83386016525846e-06
Position 12426: 9.799659554432426e-06
Position 28869: 9.438793087182473e-06
Position 11748: 9.159884064983692e-06
Position 2009: 8.21956608871036e-06
Position 9910: 8.009413760631769e-06
Position 1560: 7.83179633506499e-06
Position 829: 7.706453209589861e-06
Position 1293: 7.6124922292895904e-06
Position 299: 7.512715958794713e-06
Position 3050: 7.103916335746534e-06
Position 1963: 7.027152896589657e-06
Position 629: 6.682896651519721e-06
Position 3834: 6.4070672293348e-06
Position 24754: 6.2728043078748884e-06
Position 24255: 6.078017013835573e-06
Position 7795: 6.0602854054473966e-06
Position 2968: 5.911355502710067e-06
Position 3061: 5.813043685300754e-06
Position 638: 5.233604797468294e-06
Position 11807: 5.2100132233314265e-06
Position 2097: 5.040682667391572e-06
Position 24864: 4.701830900586249e-06
Position 27643: 4.6690666072411905e-06
Position 1664: 4.65563981983817e-06
Position 1352: 4.542228442672388e-06
Position 1653: 4.313582691482552e-06
Position 380: 4.057627334207475e-06
Position 25196: 4.007412571525648e-06
Position 515: 3.885411579713678e-06
Position 577: 3.720449949975262e-06
Position 1987: 3.675142701294294e-06
Position 2248: 3.55625723988015e-06
Position 399: 3.184278436292102e-06
Position 2288: 3.002060988780803e-06
Position 12723: 2.9065220404506685e-06
Position 1393: 2.885213727533801e-06
Position 2067: 2.8135524740586204e-06
Position 12137: 2.7134537121407796e-06
Position 589: 2.664786275513351e-06
Position 389: 2.5572789753933444e-06
Position 24911: 2.544704609644073e-06
Position 1383: 2.4764803142529332e-06
Position 1687: 2.4763222807272827e-06
Position 12338: 2.397452483601893e-06
Position 11728: 2.3853215765783865e-06
Position 28477: 2.2963292565189866e-06
Position 1698: 2.2674767969843277e-06
Position 647: 2.0412139237046813e-06
Position 9857: 1.9727117107801242e-06
Position 24898: 1.7978522981777792e-06
Position 1026: 1.7462046714650819e-06
Position 1468: 1.5677746895957856e-06
Position 1941: 1.2885237125122265e-06
Position 2286: 1.1205714317921259e-06
Position 244: 1.0637652032012637e-06
Position 457: 1.0003485765595089e-06
Position 12162: 9.185220124009943e-07
Position 3781: 8.639830216447152e-07
Position 25015: 8.310280038142778e-07
Position 24989: 7.794658808276059e-07
Position 2370: 7.620707122990909e-07
Position 815: 6.838735511162948e-07
Position 2342: 6.196728870955147e-07
Position 1038: 6.185204584783989e-07
Position 4525: 6.02398588783212e-07
Position 571: 5.974307470092383e-07
Position 23417: 5.599116000196921e-07
Position 2936: 5.574443454077227e-07
Position 22799: 5.394623791952008e-07
Position 1181: 5.318337079763489e-07
Position 23944: 5.265668685369408e-07
Position 215: 3.4372999002057156e-07
Position 306: 3.3937887522404853e-07
Position 11499: 3.3517742563294615e-07
Position 25339: 3.233424707722141e-07
Position 22961: 2.889575294978851e-07
Position 22730: 2.439813079270965e-07
Position 11752: 2.0956070356143788e-07
Position 1223: 2.0917266000158218e-07
Position 1195: 2.0705271969878893e-07
Position 11659: 1.9850802653736814e-07
Position 3748: 1.953185047642376e-07
Position 22897: 1.8459659707432276e-07
Position 23188: 1.8269958969108185e-07
Position 1029: 1.7940463437066205e-07
Position 3577: 1.7669561902566555e-07
Position 23053: 1.649077431147935e-07
Position 4847: 1.5097317376485106e-07
Position 1242: 1.3190372541705903e-07
Position 4619: 1.2974864898838456e-07
Position 2912: 1.255506480309775e-07
Position 22697: 1.0449410885793937e-07
Position 4365: 9.440548473620503e-08
Position 23139: 8.96308926299916e-08
Position 2842: 8.344281346963191e-08
Position 10728: 8.317808862257019e-08
Position 4568: 7.279812027139395e-08
Position 23019: 7.250096310062695e-08
Position 3537: 6.840908188364797e-08
Position 2877: 6.151670758197268e-08
Position 3402: 5.827615740170538e-08
Position 519: 4.96820613493284e-08
Position 23260: 4.349823797309803e-08
Position 2809: 4.29631252313849e-08
Position 1360: 3.757184120215088e-08
Position 517: 2.7671285944917148e-08
Position 167: 2.659363142650044e-08
Position 1235: 2.648205009502406e-08
Position 1818: 2.5578893463397636e-08
Position 23246: 2.148438130754703e-08
Position 2613: 1.8316327178351918e-08
Position 22895: 1.355742448686528e-08
Position 1207: 1.3204928525613428e-08
Position 3013: 1.1313810624310743e-08
Position 1254: 1.058933967581657e-08
Position 1408: 6.6613835423609456e-09
Position 9695: 3.7237809558901087e-09
Position 6934: 2.374400437743379e-09
Position 227: 1.5786347201575987e-09
Position 1413: 3.9720783205767486e-10
Position 1767: 1.6255381822420926e-10
Position 1911: 1.9510798653397638e-11
