Gene = Tyw1
Position 5814: 0.00016226097297295913
Position 79461: 0.0001563991734101114
Position 1800: 0.00015176403515253326
Position 4880: 0.0001441165094641056
Position 4214: 0.00013710191397094685
Position 80691: 0.00013472231500781702
Position 4536: 0.00012845308917823915
Position 3351: 0.00012802811477634715
Position 72011: 0.00012269575524993608
Position 79306: 0.00011862489601169688
Position 2734: 0.00010661202228698243
Position 18165: 0.00010575026617250063
Position 4307: 0.00010487194754396395
Position 32074: 0.00010402462350465033
Position 1576: 0.00010367683761193977
Position 752: 0.0001028269751563808
Position 5849: 0.00010176757968395137
Position 24953: 0.00010172843133503068
Position 83946: 0.00010061870182482549
Position 79506: 9.873507283270373e-05
Position 81089: 9.085209047342228e-05
Position 18247: 8.992285922424595e-05
Position 4549: 8.910236765133352e-05
Position 4713: 8.564201209469508e-05
Position 44167: 8.341733700947937e-05
Position 79242: 8.295621999019625e-05
Position 43905: 8.27334561242197e-05
Position 70582: 8.079350292292258e-05
Position 79066: 7.832198384175344e-05
Position 334: 7.513955526789423e-05
Position 2536: 7.481997586233185e-05
Position 78633: 6.965334299381885e-05
Position 79146: 6.831663282890767e-05
Position 1469: 6.770253636389527e-05
Position 17817: 6.707160318605801e-05
Position 78559: 6.631697357912747e-05
Position 18296: 6.470004784767608e-05
Position 2519: 6.292618996169863e-05
Position 3567: 5.761513012936549e-05
Position 19480: 5.3326240933183354e-05
Position 68981: 5.2572678108427765e-05
Position 7589: 5.053332772048508e-05
Position 80129: 4.9867802407345384e-05
Position 3601: 4.5532085891808115e-05
Position 69183: 4.517455379216581e-05
Position 43770: 4.013467622365207e-05
Position 2122: 3.9788759114738035e-05
Position 3143: 3.823735934664987e-05
Position 24894: 3.6803631688890635e-05
Position 5307: 3.615595310672258e-05
Position 79032: 3.562652911904216e-05
Position 2999: 3.5434580340312014e-05
Position 2194: 3.452834446979307e-05
Position 2876: 3.336718583101628e-05
Position 18623: 3.2484377009484784e-05
Position 79692: 3.245714451253081e-05
Position 12075: 3.217803984904484e-05
Position 80212: 3.2063342068337314e-05
Position 1351: 3.170760358063187e-05
Position 10121: 3.0423103003130073e-05
Position 79598: 2.6954099525903794e-05
Position 980: 2.5800170048624586e-05
Position 3006: 2.45990609917183e-05
Position 4199: 2.3158786214096333e-05
Position 44109: 2.227647150257236e-05
Position 19202: 2.0434330217796058e-05
Position 352: 1.9235395129689186e-05
Position 808: 1.862390226676444e-05
Position 15485: 1.8234228670137616e-05
Position 2286: 1.755356292505052e-05
Position 69622: 1.729862351780488e-05
Position 18004: 1.3480138333728209e-05
Position 4328: 1.3089398538096113e-05
Position 777: 1.2965700570669102e-05
Position 33865: 1.2778367170940196e-05
Position 32348: 1.2018673834306664e-05
Position 1266: 1.0635211706215483e-05
Position 1516: 1.0290339499290098e-05
Position 1670: 9.551188168888346e-06
Position 43305: 8.790788232907663e-06
Position 1324: 8.34768467147744e-06
Position 3557: 7.976585586657021e-06
Position 7562: 7.93093367665979e-06
Position 69515: 7.724101477247889e-06
Position 31951: 7.565419524913114e-06
Position 32017: 7.368029368508836e-06
Position 2162: 7.2026421047513256e-06
Position 597: 7.1394823850117026e-06
Position 414: 6.364507700747118e-06
Position 43739: 6.110811143534482e-06
Position 3021: 6.1018398447671364e-06
Position 682: 6.063012442733436e-06
Position 228: 6.0616589322459754e-06
Position 774: 5.779329831435478e-06
Position 1286: 5.547843808695624e-06
Position 638: 5.407109748376265e-06
Position 2576: 5.258543596690883e-06
Position 617: 5.245908770261895e-06
Position 469: 5.2323829896877095e-06
Position 493: 4.9284354296590016e-06
Position 18712: 4.913748127953151e-06
Position 69559: 4.897207994814241e-06
Position 343: 4.82046297578768e-06
Position 1498: 4.734385788618583e-06
Position 2129: 4.412360078736338e-06
Position 18665: 4.2512484585391105e-06
Position 69626: 3.902895865110491e-06
Position 69595: 3.739756078451685e-06
Position 478: 3.653232168062005e-06
Position 3576: 3.636145615953078e-06
Position 13143: 3.4059494283695114e-06
Position 433: 3.2913119564206945e-06
Position 2279: 3.2612651226169067e-06
Position 43217: 2.9768773883442613e-06
Position 363: 2.901750988211418e-06
Position 43835: 2.7635449409416887e-06
Position 43135: 2.5319088402296003e-06
Position 43861: 2.4674571489367825e-06
Position 43735: 2.416015307273406e-06
Position 43775: 2.3869381133373546e-06
Position 831: 2.382618549821181e-06
Position 43867: 2.353353933564173e-06
Position 43695: 2.2729329320757344e-06
Position 3019: 2.1605371477010948e-06
Position 2156: 1.923060800963148e-06
Position 4070: 1.714431449761211e-06
Position 18539: 1.4681043117460855e-06
Position 18354: 1.4537044082537648e-06
Position 44350: 1.320174117962991e-06
Position 18266: 1.2981128598586016e-06
Position 18467: 1.1150420305209961e-06
Position 994: 1.0651646368486891e-06
Position 17993: 1.0590173384614252e-06
Position 69577: 1.0577573650758273e-06
Position 1479: 1.0051774958335653e-06
Position 1600: 9.890136323098568e-07
Position 925: 9.66057062361574e-07
Position 521: 9.197014711482692e-07
Position 13918: 8.075355719562289e-07
Position 13528: 6.848614358891958e-07
Position 1213: 6.819399430373809e-07
Position 44362: 6.683179446137721e-07
Position 1578: 6.436166685806078e-07
Position 421: 5.873455077112167e-07
Position 153: 5.801412405750938e-07
Position 825: 4.7179990821346656e-07
Position 1533: 3.115456129995723e-07
Position 18310: 2.703094222727936e-07
Position 2679: 2.1688276374992918e-07
Position 1583: 2.11515881636857e-07
Position 1624: 1.8911897252145354e-07
Position 69379: 1.6556213442217943e-07
Position 1585: 1.2054372527604e-07
Position 2220: 8.291414976184816e-08
Position 1500: 6.057871629980751e-08
Position 440: 2.947246211238128e-08
Position 2884: 1.7002177927011177e-08
Position 3066: 1.3234899172490995e-08
Position 3274: 9.483230570965881e-09
Position 18888: 6.644809486622404e-09
Position 3030: 3.6335412001317134e-09
Position 2199: 3.586638302523941e-09
Position 17997: 3.045081637947313e-09
Position 18312: 1.2676948977712635e-09
Position 18316: 1.921330015759619e-10
Position 1271: 1.51724196738331e-10
Position 19027: 1.3989313675959501e-10
