Gene = Xpo6
Position 92287: 0.00040607244023194817
Position 69765: 0.0004014484222082225
Position 44362: 0.0003932717049311691
Position 93280: 0.00038545310263827923
Position 52644: 0.00038418437147794176
Position 93562: 0.0003625433707901316
Position 52525: 0.0003568237782703142
Position 4676: 0.00035461832739504235
Position 98462: 0.00034820476479686095
Position 92446: 0.0003422480732821928
Position 92570: 0.0003232807949566519
Position 2410: 0.00031356063692528134
Position 61947: 0.0003087639366287022
Position 92566: 0.0003077010257456786
Position 1695: 0.00029534568869595614
Position 1723: 0.0002927433245168561
Position 94774: 0.0002911875883819689
Position 94520: 0.000268470154225145
Position 48827: 0.0002533418110800874
Position 87634: 0.00024584500326126985
Position 52212: 0.00024274352164565765
Position 70627: 0.00023537486002845104
Position 470: 0.00023347057387622443
Position 695: 0.00022717339232646472
Position 93481: 0.0002169570485698947
Position 71855: 0.00021326578183537083
Position 1202: 0.0001938564696453839
Position 94676: 0.00018518278147307743
Position 748: 0.00018355232506624776
Position 449: 0.0001787627180374075
Position 71545: 0.00017448435262304907
Position 4712: 0.0001744411376768558
Position 93421: 0.00016284715150394804
Position 94122: 0.00015809013338080732
Position 92989: 0.00015649363005987228
Position 813: 0.00014294935260991462
Position 71560: 0.00014044074821292004
Position 72493: 0.00014006454955596968
Position 93301: 0.0001298621865694156
Position 72118: 0.00012391844976349448
Position 71947: 0.00011597213759901223
Position 52692: 0.00011397828764151972
Position 92306: 0.00011041053187821837
Position 96210: 0.00010898052655155304
Position 96130: 0.00010110333482657197
Position 70686: 0.00010104873887447697
Position 3388: 0.00010088239540652854
Position 73476: 9.474604924711461e-05
Position 51693: 9.45889926122455e-05
Position 2762: 8.821218860979642e-05
Position 52652: 8.54725340566117e-05
Position 924: 8.428310679051655e-05
Position 52409: 8.428093986440118e-05
Position 73453: 7.729642308216091e-05
Position 48298: 6.982591740134612e-05
Position 42207: 6.045859917394923e-05
Position 93153: 4.8108290080441005e-05
Position 92585: 4.2222193240527404e-05
Position 73056: 4.136022571319047e-05
Position 92181: 4.031163024098628e-05
Position 921: 3.911614406732132e-05
Position 32467: 3.2380244127165144e-05
Position 954: 2.9811991798193076e-05
Position 2058: 2.7814722506963564e-05
Position 418: 2.7808585214699595e-05
Position 71039: 2.7755174196784826e-05
Position 2501: 2.5425433398268457e-05
Position 1309: 2.531104520771194e-05
Position 94019: 2.524332755382982e-05
Position 93587: 2.5092878699418955e-05
Position 595: 2.492878038028264e-05
Position 2488: 2.4236056060386974e-05
Position 72497: 2.323771849173134e-05
Position 87720: 2.255078044620632e-05
Position 1151: 2.2471868736523178e-05
Position 903: 2.002128184205425e-05
Position 50904: 1.802649631786739e-05
Position 941: 1.6103417428417862e-05
Position 84387: 1.5709527733634826e-05
Position 71950: 1.4718086107884703e-05
Position 1614: 1.3907926875495621e-05
Position 2806: 1.3430193908569064e-05
Position 5440: 1.3026917019397666e-05
Position 1007: 1.1464653345332431e-05
Position 93636: 1.0951585700782539e-05
Position 2413: 1.0680182995484267e-05
Position 93004: 9.213800926037599e-06
Position 56216: 9.124154010330628e-06
Position 2463: 8.610516811013082e-06
Position 2453: 8.583287790605061e-06
Position 5642: 7.700010425502957e-06
Position 94559: 7.5174940420710066e-06
Position 2777: 6.735209544054437e-06
Position 92924: 6.721322934941356e-06
Position 51277: 6.662893456343866e-06
Position 1244: 5.783627840593901e-06
Position 2581: 5.256137790898314e-06
Position 2239: 5.241703991118914e-06
Position 3263: 4.571477624906754e-06
Position 51869: 4.4410479480638944e-06
Position 5660: 4.383818131998084e-06
Position 92295: 4.350098364934484e-06
Position 1352: 4.144231516021749e-06
Position 51952: 4.083348356043231e-06
Position 1312: 3.6435348315020425e-06
Position 1751: 3.2754489599911076e-06
Position 40285: 3.235800635579517e-06
Position 71354: 3.150706414724981e-06
Position 1580: 3.1001310874317983e-06
Position 92402: 3.089240956463005e-06
Position 93961: 2.9500410436179567e-06
Position 93679: 2.8388979100738493e-06
Position 93517: 2.8367389834926534e-06
Position 93447: 2.5987144583987826e-06
Position 93995: 2.3467561422865475e-06
Position 92338: 2.1407772211007814e-06
Position 3404: 2.125917290735662e-06
Position 4204: 2.063587267424971e-06
Position 335: 1.849683275552278e-06
Position 72465: 1.7799993997985445e-06
Position 761: 1.6417548664448865e-06
Position 593: 1.6108502323208798e-06
Position 3580: 1.457569078033201e-06
Position 91645: 1.3561783732972294e-06
Position 93525: 1.3476013849282998e-06
Position 1179: 1.3234130637274477e-06
Position 51801: 1.3136589796604087e-06
Position 4624: 1.2953942381254966e-06
Position 993: 1.1719100679978556e-06
Position 302: 1.137726519519286e-06
Position 2331: 1.0977767961392842e-06
Position 1051: 9.6484391181807e-07
Position 1222: 8.789376465701254e-07
Position 72209: 8.579804259997526e-07
Position 5444: 8.229246075079555e-07
Position 1967: 5.883969019796147e-07
Position 3615: 4.984242270724282e-07
Position 1290: 4.410199207000617e-07
Position 92451: 4.404701959469851e-07
Position 92399: 4.2382132019927203e-07
Position 1779: 4.2338521752561655e-07
Position 987: 4.232158771395206e-07
Position 2177: 3.7610915990614956e-07
Position 4602: 3.4856289540157304e-07
Position 1211: 3.0572930507667484e-07
Position 3125: 3.0436798822841315e-07
Position 1637: 2.998646214651197e-07
Position 1452: 2.368229438947422e-07
Position 692: 2.216354933710514e-07
Position 92820: 2.1802460356417843e-07
Position 4028: 1.6458853818243632e-07
Position 1521: 1.6396945255311167e-07
Position 1499: 1.5976812581225683e-07
Position 1029: 1.4603766115833337e-07
Position 208: 1.380669223654016e-07
Position 476: 1.1146282229473001e-07
Position 869: 1.0315949383459312e-07
Position 974: 1.0152734907785763e-07
Position 1700: 1.0008480729646951e-07
Position 1560: 9.765075341024062e-08
Position 472: 9.169728738368571e-08
Position 143: 7.516674340361699e-08
Position 880: 6.499324785357716e-08
Position 1249: 5.7047451661952115e-08
Position 233: 4.452678526307139e-08
Position 92201: 6.1112617333516774e-09
Position 92933: 2.6515615296032683e-09
