Gene = TERT
Position 1019: 5.252691812870123e-09
Position 31800: 5.234597872054995e-09
Position 177: 4.051692506748099e-09
Position 411: 3.887718332513314e-09
Position 314: 3.548242503045974e-09
Position 24095: 1.779573509634471e-09
Position 355: 3.6141001225291546e-10
Position 2168: 1.3375067305523286e-10
Position 117: 8.755993485662953e-11
Position 347: 8.402618986647576e-11
Position 345: 3.280833282809405e-11
Position 431: 4.785371444929819e-13
Position 82: 3.969921994875621e-17
