Gene = AGGF1
Position 1494: 1.2222596622353876e-09
Position 171: 7.628181166557921e-10
Position 274: 5.025679208174293e-10
Position 119: 4.767325623782253e-10
Position 1021: 1.72788488801148e-10
Position 133: 1.6572577079022837e-10
Position 122: 7.552303055539787e-11
Position 138: 5.850790056790906e-11
Position 646: 2.1653969703146658e-11
Position 708: 1.569116648909284e-11
Position 665: 1.4402221665417551e-11
Position 716: 1.352835449096152e-11
Position 722: 1.2657671865173577e-11
Position 732: 1.0731764953866831e-11
Position 126: 5.99725928308023e-13
