Gene = TBC1D23
Position 49604: 2.897817398106905e-06
Position 2038: 2.6719606951794353e-06
Position 39762: 2.1375264227623324e-06
Position 49692: 2.0185373166549717e-06
Position 2502: 1.9121241533882254e-06
Position 39821: 1.7908622443093156e-06
Position 341: 1.6629803929069972e-06
Position 1659: 1.506964755444462e-06
Position 35627: 1.4090373022516668e-06
Position 804: 1.3771699395101256e-06
Position 45848: 1.022523467151751e-06
Position 1657: 1.0189623454879805e-06
Position 29828: 8.2070851072305e-07
Position 462: 8.200267673813886e-07
Position 1967: 7.887606009187359e-07
Position 2539: 7.860062302686723e-07
Position 39613: 7.068804634286844e-07
Position 2026: 7.059919351354653e-07
Position 382: 7.042480934950158e-07
Position 37316: 6.375152783136159e-07
Position 509: 5.794086119962386e-07
Position 1170: 5.485524953587032e-07
Position 34885: 5.389463952225536e-07
Position 39643: 4.866218174751575e-07
Position 38906: 3.6914624867422556e-07
Position 1416: 3.5165631131959006e-07
Position 751: 3.4542633682705646e-07
Position 1419: 3.103926052577628e-07
Position 467: 2.588807049177352e-07
Position 666: 2.1784663780362874e-07
Position 170: 2.1573489182905573e-07
Position 502: 1.864555891090179e-07
Position 1201: 1.4888054768171225e-07
Position 1069: 1.4379256841633407e-07
Position 38787: 1.2851992551589776e-07
Position 786: 1.1511790822272775e-07
Position 37197: 1.0407164143665267e-07
Position 403: 9.513378619631237e-08
Position 1492: 8.396504645755906e-08
Position 1998: 8.32867985010571e-08
Position 1653: 5.137547235048484e-08
Position 34408: 4.8210540152861885e-08
Position 38636: 4.1965952663925644e-08
Position 441: 3.622218791279495e-08
Position 525: 3.584284435273279e-08
Position 38639: 3.425481823514322e-08
Position 1564: 3.059023132262174e-08
Position 189: 2.281678159930021e-08
Position 416: 1.892691843248455e-08
Position 37386: 1.5841822458989843e-08
Position 38319: 1.2629179042394878e-08
Position 1245: 9.785908745900851e-09
Position 38059: 8.40726399851123e-09
Position 1439: 8.22429208816392e-09
Position 1422: 5.750820116489175e-09
Position 1627: 1.957277806686187e-09
Position 38439: 1.5264410940934857e-09
Position 38443: 1.0804599585349132e-09
Position 279: 7.327200263528143e-10
Position 511: 6.696243884617692e-10
Position 277: 6.399727364226069e-10
