Gene = VPRBP
Position 38475: 0.00013896457805241298
Position 58722: 0.00013574933072313302
Position 2726: 0.00013349863330598845
Position 29821: 0.00013099064839462786
Position 83761: 0.00012573277068269234
Position 3110: 0.0001235560441934217
Position 4468: 0.0001229725099461586
Position 39174: 0.00012285670689696795
Position 840: 0.0001227586207710501
Position 5110: 0.00012154506937514154
Position 38333: 0.00011984231196052701
Position 93509: 0.00011807817407798716
Position 40834: 0.00011794234636421051
Position 30140: 0.0001176675949419858
Position 84392: 0.0001170642164158032
Position 93653: 0.0001163550347511828
Position 39101: 0.00011284028794184619
Position 59468: 0.00011247967803110886
Position 1637: 0.00011193201678794069
Position 3388: 0.00010833370743668753
Position 3416: 0.00010696218604521238
Position 94022: 0.00010558798359477643
Position 40897: 0.00010305908200276226
Position 83633: 0.00010058377549286663
Position 3891: 9.877731001118422e-05
Position 4039: 9.778593595670995e-05
Position 40093: 9.763252022068298e-05
Position 83842: 9.55795822646428e-05
Position 29855: 9.299795421796707e-05
Position 83990: 9.037176973986662e-05
Position 38520: 8.726687063282496e-05
Position 82915: 8.603358780088228e-05
Position 85908: 8.401895082264444e-05
Position 79878: 8.298717043423999e-05
Position 4114: 8.015351886901381e-05
Position 33234: 7.992049273699851e-05
Position 3734: 7.770170042709227e-05
Position 84008: 7.326387831712809e-05
Position 364: 6.730140378258999e-05
Position 37950: 6.695053793290964e-05
Position 33036: 6.376179839823496e-05
Position 83944: 6.342443454121763e-05
Position 2434: 6.264015797667496e-05
Position 3651: 5.920611826397043e-05
Position 84086: 5.639547047864047e-05
Position 63928: 5.2758537100133654e-05
Position 569: 4.837435872793803e-05
Position 84119: 4.780586003390875e-05
Position 1457: 4.598508907426466e-05
Position 1798: 4.570084482249147e-05
Position 38978: 4.306615656753705e-05
Position 2639: 4.047790070663061e-05
Position 7165: 3.963094780709178e-05
Position 87907: 3.9339662450525415e-05
Position 930: 3.932390508914623e-05
Position 2109: 3.864019751840393e-05
Position 86355: 3.8474285884401945e-05
Position 2112: 3.804740942275082e-05
Position 8497: 3.484449496423813e-05
Position 1801: 3.420022990140001e-05
Position 38908: 3.211997083988592e-05
Position 1088: 3.115282355360283e-05
Position 85277: 3.048351231843797e-05
Position 1735: 3.046080270947034e-05
Position 38034: 2.9907888083084912e-05
Position 1951: 2.9880658346623936e-05
Position 688: 2.9759941063887184e-05
Position 59578: 2.9005476342481844e-05
Position 101: 2.8553723432246023e-05
Position 6164: 2.7579000870647743e-05
Position 38527: 2.7313536040159652e-05
Position 3066: 2.6221956477324957e-05
Position 1666: 2.6071606416934095e-05
Position 2664: 2.1929400296062048e-05
Position 6576: 2.1120483352506238e-05
Position 84544: 1.939891893529918e-05
Position 85311: 1.909087464097581e-05
Position 85166: 1.8335017496816604e-05
Position 33795: 1.8144911377075e-05
Position 1023: 1.805895544985905e-05
Position 37944: 1.7107229540755117e-05
Position 5572: 1.7004154675792226e-05
Position 88595: 1.4315344930725381e-05
Position 3869: 1.4251374754026027e-05
Position 78202: 1.3952775556357287e-05
Position 84527: 1.3604783315013563e-05
Position 1180: 1.3261748435286828e-05
Position 38401: 1.2781647995514321e-05
Position 33445: 1.2712120169121434e-05
Position 87250: 1.2600853132907008e-05
Position 38239: 1.2229033511714277e-05
Position 2171: 1.2140951193451023e-05
Position 84299: 1.1642431659817409e-05
Position 430: 1.1530261574430122e-05
Position 38404: 1.1215362244032637e-05
Position 59554: 1.1145478044098744e-05
Position 197: 1.070694147405828e-05
Position 59793: 1.0585002038801575e-05
Position 33019: 1.0014982219968707e-05
Position 88019: 1.000877707658534e-05
Position 2650: 9.922602863055337e-06
Position 878: 9.704429537140076e-06
Position 1391: 8.97715331928651e-06
Position 59707: 8.685259750209528e-06
Position 2303: 8.670672361302581e-06
Position 83864: 8.109385492234779e-06
Position 5456: 7.294783810675029e-06
Position 10779: 7.2687259958588015e-06
Position 275: 7.133323961619383e-06
Position 6715: 6.785676994506934e-06
Position 3763: 6.7180990280618355e-06
Position 40251: 6.704685820080706e-06
Position 60011: 6.45771318438798e-06
Position 788: 6.438624432013559e-06
Position 59115: 6.368130866864516e-06
Position 5931: 6.33753848376337e-06
Position 5033: 6.333996708444489e-06
Position 3116: 6.2037215331167945e-06
Position 6712: 6.1126057724988845e-06
Position 1549: 5.897247632721979e-06
Position 33598: 5.8910489725012345e-06
Position 3866: 5.749021703897321e-06
Position 902: 5.698532858924028e-06
Position 3962: 5.423340014017304e-06
Position 3260: 5.281612708490649e-06
Position 59252: 5.228252509811818e-06
Position 5485: 5.012875191275685e-06
Position 4274: 4.657635489620737e-06
Position 59418: 4.587130255378089e-06
Position 59393: 4.548244898283765e-06
Position 6741: 4.35047917152012e-06
Position 39053: 4.255329392890886e-06
Position 81088: 4.100448865222841e-06
Position 59334: 3.925035204129584e-06
Position 6557: 3.6963383706495563e-06
Position 6551: 3.6138037927338535e-06
Position 1475: 3.4261945664937854e-06
Position 3737: 3.1962097310416e-06
Position 79140: 3.0717742417750305e-06
Position 396: 3.062866000541024e-06
Position 59091: 3.002458545661704e-06
Position 80109: 2.996589530176615e-06
Position 2868: 2.835558593077989e-06
Position 252: 2.4773547106184616e-06
Position 38436: 2.190726130186019e-06
Position 3595: 2.13991562150917e-06
Position 4517: 2.1299730719214132e-06
Position 3272: 2.097255720410708e-06
Position 59255: 1.953812338586937e-06
Position 30632: 1.9169203391998977e-06
Position 2935: 1.78691609568863e-06
Position 4697: 1.710161732991809e-06
Position 16882: 1.6451360565160312e-06
Position 5142: 1.6123888735329398e-06
Position 17475: 1.5802795956412593e-06
Position 85422: 1.4403469489554248e-06
Position 3369: 1.2842776938303678e-06
Position 31224: 1.280215417592052e-06
Position 4835: 1.0153333610845708e-06
Position 39873: 1.0147783589427795e-06
Position 59628: 8.106966685338256e-07
Position 2892: 6.67547549068929e-07
Position 3505: 6.612963841387033e-07
Position 38670: 6.360282652358965e-07
Position 4672: 6.354816857010893e-07
Position 17021: 6.246440075077715e-07
Position 38095: 6.235299807413257e-07
Position 29627: 6.026466585932755e-07
Position 29455: 5.412501249128902e-07
Position 80477: 5.331365705196895e-07
Position 3317: 5.313489113282114e-07
Position 59530: 5.214007373143674e-07
Position 37815: 4.4774883160920215e-07
Position 4838: 4.114700589945808e-07
Position 37972: 3.240136066838875e-07
Position 3668: 2.2164556099273457e-07
Position 80348: 2.1848463437976673e-07
Position 4034: 1.7029312313489915e-07
Position 39846: 1.5948376682281275e-07
Position 3895: 1.4068602250921e-07
Position 4270: 1.3160279927077613e-07
Position 31264: 1.230079348741474e-07
Position 4754: 1.1545341084803992e-07
Position 4864: 1.1075477152379598e-07
Position 3558: 7.196916722481665e-08
Position 2986: 6.782612481573566e-08
Position 3340: 5.379862811510297e-08
Position 2945: 4.296681394248864e-08
Position 2918: 2.982227248310024e-08
Position 17024: 1.3237146319456651e-08
Position 85140: 9.753738514579965e-09
Position 80419: 6.329239963226367e-09
Position 85122: 4.886514065060692e-09
Position 3812: 2.6698398534169234e-09
Position 39600: 7.562843594226789e-10
Position 1878: 1.696720431949054e-10
