Gene = XPC
Position 31874: 1.1360198051070221e-06
Position 280: 9.310145644965492e-07
Position 210: 9.267954899196158e-07
Position 447: 9.083194073171118e-07
Position 13910: 8.235444825209913e-07
Position 8121: 5.295711908368541e-07
Position 2335: 4.6489539484461997e-07
Position 12819: 3.2996564392497375e-07
Position 14898: 3.15788463663977e-07
Position 632: 3.059675342907751e-07
Position 31687: 2.8249422165770033e-07
Position 1784: 2.4941147149128244e-07
Position 30365: 1.969301614977894e-07
Position 2374: 1.7707728378188763e-07
Position 14005: 1.7136755811288158e-07
Position 6084: 1.4152067652857477e-07
Position 6541: 9.0466553947374e-08
Position 14115: 7.94518825358706e-08
Position 8414: 7.531958129462636e-08
Position 14576: 7.329472724179528e-08
Position 2253: 7.078354706699123e-08
Position 31266: 6.593030702725127e-08
Position 1161: 3.20831524047911e-08
Position 860: 3.066100356987051e-08
Position 6207: 2.8496233099627215e-08
Position 31270: 2.158243064479747e-08
Position 13698: 4.584316399660998e-09
Position 14030: 3.7432028162406525e-09
Position 14110: 1.3441453689061446e-09
Position 14249: 1.922847207925319e-12
