Gene = AKNA
Position 27139: 0.00016566140932758298
Position 36919: 0.0001638616107421594
Position 3819: 0.00016316338905717246
Position 20762: 0.00016099224100210441
Position 145: 0.00014999451393629942
Position 43830: 0.00014281593568170778
Position 3027: 0.00014275527655716782
Position 27406: 0.00014073234348551268
Position 1986: 0.0001301700250303801
Position 1352: 0.00012811919103098814
Position 26269: 0.0001264886300705934
Position 2749: 0.00012365470172165006
Position 4129: 0.00012191636302058972
Position 3128: 0.00012182320778645081
Position 20377: 0.00011824311231966996
Position 26169: 0.00011284564273134336
Position 28372: 0.00011190697363989425
Position 22530: 0.00010762250919918368
Position 48436: 0.00010586794191151024
Position 10337: 0.0001028671198735461
Position 2774: 9.960585899699989e-05
Position 53243: 9.159667772976496e-05
Position 48659: 8.955470105087098e-05
Position 4561: 8.806617032357063e-05
Position 3090: 8.78484634668969e-05
Position 914: 8.753053655534517e-05
Position 20383: 8.646983341607064e-05
Position 34766: 8.498346338467897e-05
Position 32810: 8.414931450065112e-05
Position 34770: 8.189686033787434e-05
Position 2016: 7.848020286509708e-05
Position 48823: 7.422250907040524e-05
Position 20414: 7.327097096503539e-05
Position 20522: 7.180901298131862e-05
Position 26622: 7.178170756130596e-05
Position 48864: 7.131044300578636e-05
Position 5678: 7.071492353579286e-05
Position 5675: 6.980856020400326e-05
Position 3653: 6.801767727161011e-05
Position 880: 6.015251191965818e-05
Position 32394: 5.764735716626986e-05
Position 1058: 5.6779972631977366e-05
Position 1493: 5.587527746141227e-05
Position 377: 5.579148729462107e-05
Position 425: 5.518911652636726e-05
Position 450: 5.437398440214493e-05
Position 38771: 5.426304011086397e-05
Position 4284: 4.8137783939768336e-05
Position 3740: 4.7248409622377303e-05
Position 34864: 4.53470390901568e-05
Position 2998: 4.253232999869058e-05
Position 36140: 4.234761505469073e-05
Position 3856: 4.196575869936986e-05
Position 32847: 4.147493367859137e-05
Position 5460: 4.075103370730953e-05
Position 3633: 3.746090417075834e-05
Position 26252: 3.556285149330849e-05
Position 5218: 3.4856848490965375e-05
Position 26465: 3.450064632834825e-05
Position 850: 3.425827858975191e-05
Position 36778: 3.255962306819e-05
Position 21109: 3.253219364961502e-05
Position 26256: 3.17631528451476e-05
Position 20455: 3.1594874702706556e-05
Position 2816: 2.975321925206696e-05
Position 26986: 2.925226629135579e-05
Position 2306: 2.9141619570622113e-05
Position 3004: 2.894648899311036e-05
Position 43695: 2.8632279586568916e-05
Position 26083: 2.846236299038854e-05
Position 1231: 2.790627849053445e-05
Position 49915: 2.4860791187658956e-05
Position 3871: 2.443540244529104e-05
Position 1143: 2.2717355416637313e-05
Position 27071: 2.1621019487569665e-05
Position 236: 2.1461207254821188e-05
Position 39719: 2.0849263146807956e-05
Position 765: 2.058828782279322e-05
Position 36039: 1.9841714734546367e-05
Position 3218: 1.8283919501885197e-05
Position 38556: 1.805795926741333e-05
Position 2720: 1.7646568875945174e-05
Position 333: 1.606050244382665e-05
Position 1380: 1.5650836648066176e-05
Position 1792: 1.538535752543248e-05
Position 27130: 1.4869903588591272e-05
Position 844: 1.4631933114296014e-05
Position 2723: 1.4374213714673056e-05
Position 33680: 1.3139764295793066e-05
Position 2177: 1.2998775067788718e-05
Position 2109: 1.2826100252241893e-05
Position 640: 1.2454313360825255e-05
Position 199: 1.027842316409995e-05
Position 34836: 1.0142354343811213e-05
Position 32926: 1.0037517401694994e-05
Position 357: 9.565685247262901e-06
Position 23336: 9.299174379044597e-06
Position 35070: 8.80151918649272e-06
Position 2578: 8.751667514393206e-06
Position 33244: 8.484214736549872e-06
Position 35038: 8.193544655988578e-06
Position 1806: 7.502503613629522e-06
Position 1206: 6.790162858917923e-06
Position 315: 6.212614841802622e-06
Position 34579: 6.209928061697213e-06
Position 25941: 6.172407123069231e-06
Position 34636: 6.031520162890582e-06
Position 401: 5.377755727882995e-06
Position 36082: 4.58058512245448e-06
Position 34639: 3.96669131742415e-06
Position 36828: 3.7380739724787065e-06
Position 3767: 3.215830369785981e-06
Position 34619: 2.8178767646762518e-06
Position 34938: 2.220779641575302e-06
Position 34581: 2.1539583094188467e-06
Position 1595: 2.1039882630806634e-06
Position 26348: 1.7962300566125226e-06
Position 1680: 1.736812594721193e-06
Position 20695: 1.6217817847082871e-06
Position 35005: 1.4435957638187457e-06
Position 32979: 1.3971476296267593e-06
Position 2209: 1.383327548011118e-06
Position 35002: 1.3061979546930886e-06
Position 26489: 1.2076349956697615e-06
Position 1587: 1.1854487495531966e-06
Position 38575: 1.0257897163886123e-06
Position 35384: 7.783783866177534e-07
Position 80: 6.212593152224898e-07
Position 2628: 4.038716557451929e-07
Position 38571: 4.035172989539881e-07
Position 1042: 3.643979543039323e-07
Position 1377: 3.2453587438891034e-07
Position 1859: 2.9999765390663087e-07
Position 26222: 2.6561870220588927e-07
Position 3529: 2.0951492209407107e-07
Position 1913: 2.0236683006622918e-07
Position 2554: 1.8413915751897584e-07
Position 1334: 1.7951072170211063e-07
Position 1216: 1.720521165656468e-07
Position 1425: 1.594363852627544e-07
Position 21678: 1.328364660136667e-07
Position 1155: 1.0812789975676658e-07
Position 2840: 9.598408932798991e-08
Position 345: 9.091641375445022e-08
Position 27171: 7.517384926750713e-08
Position 27282: 7.022143152206249e-08
Position 468: 6.910016141120094e-08
Position 1360: 6.05688615791088e-08
Position 1066: 5.983497707801969e-08
Position 1323: 4.801301494922432e-08
Position 1365: 2.6209573479600107e-08
Position 931: 2.4155051738264417e-08
Position 319: 2.2093111694274903e-08
Position 2131: 1.8197767608964938e-08
Position 866: 1.510159637593634e-08
Position 1768: 1.2165058658999286e-08
Position 1079: 1.2161810144649931e-08
Position 1026: 9.571113487066548e-09
Position 1101: 9.421005426823972e-09
Position 1737: 9.206983266559102e-09
Position 1107: 8.69560918683685e-09
Position 1114: 6.067745396632558e-09
Position 533: 5.863672448907947e-09
Position 1703: 4.473119692296687e-09
Position 654: 3.9154041455621574e-09
Position 85: 3.6482324012448715e-09
Position 1840: 5.190157977862879e-10
Position 34735: 3.69472076308371e-10
Position 2465: 3.280629185564262e-10
Position 34880: 3.009425958130081e-10
Position 1538: 1.7794092394305192e-10
Position 492: 1.0438922846154173e-10
Position 342: 2.2891579658089116e-11
Position 21370: 1.283315620819373e-11
Position 266: 2.0575862224618873e-12
Position 1192: 2.6511430911021838e-14
Position 980: 1.8207796530601557e-14
