Gene = NNT
Position 50051: 1.218144022352119e-05
Position 49920: 1.1923641124865404e-05
Position 1994: 1.1919700057939295e-05
Position 425: 1.157608139400123e-05
Position 3635: 1.1210906065594028e-05
Position 65842: 1.110823730116866e-05
Position 1058: 1.0962749691945016e-05
Position 64713: 1.0460649721418981e-05
Position 61896: 1.0101844866104196e-05
Position 1274: 9.841992445416366e-06
Position 121: 9.67994367415493e-06
Position 931: 9.092408205811215e-06
Position 681: 9.032147804280097e-06
Position 58589: 8.981394846322417e-06
Position 57326: 8.43560700583916e-06
Position 359: 7.830258302544902e-06
Position 62396: 7.660240447169487e-06
Position 60373: 6.519907512077713e-06
Position 1040: 6.341118622677836e-06
Position 1305: 6.1559074566180255e-06
Position 59427: 5.8081521482912135e-06
Position 498: 5.710460805487673e-06
Position 58573: 5.574537495986069e-06
Position 1512: 5.0741038139175285e-06
Position 407: 5.052316939005561e-06
Position 58856: 4.439279018357051e-06
Position 375: 4.373297282632713e-06
Position 59572: 4.109292399438417e-06
Position 63305: 3.930277142231271e-06
Position 61945: 3.487654633933602e-06
Position 544: 3.4537727060512232e-06
Position 59779: 3.3735268662764527e-06
Position 270: 3.359369290043633e-06
Position 61204: 3.321575627522419e-06
Position 7093: 3.2522901837968406e-06
Position 318: 3.152950187741362e-06
Position 379: 2.9905178347910522e-06
Position 3707: 2.983333665283657e-06
Position 58740: 2.940628348545396e-06
Position 63268: 2.8022915527007903e-06
Position 62642: 2.2976614390421497e-06
Position 47864: 2.2442994757037693e-06
Position 62525: 2.1532216048256115e-06
Position 262: 2.143217947464776e-06
Position 59921: 2.139630283624739e-06
Position 1539: 2.132837082356118e-06
Position 22169: 2.014845350461028e-06
Position 22516: 1.8592941406839616e-06
Position 61786: 1.7815506413642386e-06
Position 59506: 1.7203850332677972e-06
Position 61546: 1.6948258016581073e-06
Position 57601: 1.633565219719544e-06
Position 264: 1.6273237612901784e-06
Position 22417: 1.610713696706735e-06
Position 58038: 1.5604089458287934e-06
Position 61277: 1.5514918497667413e-06
Position 48216: 1.5438700682361538e-06
Position 58718: 1.3703636980005038e-06
Position 58255: 1.3485332563353228e-06
Position 52190: 1.2421709247496476e-06
Position 50551: 1.213968640130042e-06
Position 58469: 1.1807930419687817e-06
Position 57596: 1.1567432203873864e-06
Position 48362: 1.1453320540744517e-06
Position 8076: 1.1266159389559222e-06
Position 49338: 1.0391377067251294e-06
Position 57897: 9.927975433326096e-07
Position 60466: 8.638181180072969e-07
Position 57697: 8.500020523066644e-07
Position 48212: 8.411963643380052e-07
Position 16806: 8.223459549462982e-07
Position 3148: 7.834373122134197e-07
Position 679: 7.515139833830262e-07
Position 3071: 6.117423490104111e-07
Position 603: 5.9079244353209e-07
Position 22028: 5.804554205539302e-07
Position 59525: 5.652705158257432e-07
Position 52122: 5.26056920571479e-07
Position 59169: 5.070958239130335e-07
Position 22124: 5.059882747626326e-07
Position 60756: 4.5512609532324566e-07
Position 56767: 4.003537676206226e-07
Position 57905: 3.9114228661937e-07
Position 56934: 3.5331900242020343e-07
Position 6818: 3.197014365859411e-07
Position 50134: 3.109672295876606e-07
Position 22472: 2.8114175012977517e-07
Position 57461: 2.2960169522301618e-07
Position 56940: 2.2903070167191403e-07
Position 57511: 2.1482669205010376e-07
Position 59007: 2.1434064051119388e-07
Position 56892: 2.0516645751073777e-07
Position 1668: 1.910850779779726e-07
Position 21056: 1.7120396116988915e-07
Position 22340: 1.6585100993371285e-07
Position 50599: 1.3574813352142865e-07
Position 49710: 1.32826110138315e-07
Position 58044: 1.0037290346127788e-07
Position 51866: 7.793496301995821e-08
Position 22096: 6.686269592153372e-08
Position 56903: 5.992039358553886e-08
Position 56248: 4.9969931185295404e-08
Position 2500: 2.9521462259573947e-08
Position 48455: 2.621276987152959e-08
Position 677: 2.338891369265376e-08
Position 393: 2.335431167939353e-08
Position 192: 2.270107712397243e-08
Position 57170: 1.9643638448760237e-08
Position 419: 1.648106105966329e-08
Position 57495: 1.5681570659714446e-08
Position 198: 1.5554260927706693e-08
Position 976: 1.405515398197977e-08
Position 51659: 1.353957291223633e-08
Position 832: 1.05825036628952e-08
Position 57562: 8.22478264715471e-09
Position 234: 8.104186913523125e-09
Position 57630: 7.95288904097423e-09
Position 1062: 7.629850971992463e-09
Position 776: 7.546532271921934e-09
Position 230: 6.690790777912371e-09
Position 58117: 3.412969251489937e-09
Position 550: 3.0555164654972043e-09
Position 59244: 2.8188122283530155e-09
Position 59238: 2.7348174774678734e-09
Position 699: 2.715338552183318e-09
Position 627: 2.106276336085195e-09
Position 297: 1.8191254341493371e-09
Position 414: 1.5988565415426065e-09
Position 1926: 1.405337760886461e-09
Position 57844: 8.714932208526309e-10
Position 558: 8.535957718893931e-10
Position 236: 8.502205713227441e-10
Position 57937: 4.753210367127617e-10
Position 205: 3.632892223436349e-10
Position 57799: 2.449918841941664e-10
Position 773: 8.208201886974803e-11
Position 636: 7.894788449906569e-11
Position 58413: 1.9234879475049047e-11
Position 242: 8.493024934726676e-12
Position 244: 2.14553545227517e-12
Position 576: 1.0402301629992959e-13
