gene,5ss,3ss,PSI
AT2G13560,4841,4725,100.0
AT2G13560,984,815,100.0
AT2G13560,1424,1362,100.0
AT2G13560,2506,2398,100.0
AT2G13650,2584,2428,100.0
AT2G13650,1275,1144,100.0
AT2G13790,922,849,100.0
AT2G13790,2454,2384,100.0
AT2G13790,2783,2705,100.0
AT2G13800,2006,1949,100.0
AT2G13810,283,256,100.0
AT2G13810,2036,1972,100.0
AT2G14050,550,440,100.0
AT2G14050,919,851,100.0
AT2G14050,1221,1045,100.0
AT2G14050,2185,2091,100.0
AT2G14120,960,930,100.0
AT2G14120,3765,3671,100.0
AT2G14120,4690,4646,100.0
AT2G14120,2182,2067,100.0
AT2G14120,2598,2548,93.96
AT2G14170,419,320,100.0
AT2G14170,1984,1917,100.0
AT2G14170,2293,2241,100.0
AT2G14170,2534,2381,100.0
AT2G14170,2913,2821,100.0
AT2G14170,565,492,100.0
AT2G14170,3488,3451,98.89
AT2G14170,3624,3579,100.0
AT2G14170,3978,3886,100.0
AT2G14170,815,652,100.0
AT2G14210,2681,2601,100.0
AT2G14210,4340,4239,100.0
AT2G14255,3393,3293,100.0
AT2G14255,3597,3517,100.0
AT2G14255,1563,1398,100.0
AT2G14255,2614,2513,100.0
AT2G14260,2353,2277,100.0
AT2G14260,1026,914,100.0
AT2G14520,2066,1940,100.0
AT2G14520,1063,948,100.0
AT2G14520,1265,1177,100.0
AT2G14530,836,657,100.0
AT2G14620,762,567,100.0
AT2G14680,3525,3467,100.0
AT2G14680,1123,1028,100.0
AT2G14680,4634,4522,100.0
AT2G14680,1663,1578,100.0
AT2G14680,2154,2050,100.0
AT2G14680,2500,2358,100.0
AT2G14720,3022,2892,100.0
AT2G14720,1543,1453,100.0
AT2G14740,1469,1379,100.0
AT2G14750,661,519,100.0
AT2G14750,895,744,100.0
AT2G14750,1099,979,100.0
AT2G14750,1404,1356,100.0
AT2G14820,979,908,100.0
AT2G15280,980,837,100.0
AT2G15280,1442,1268,100.0
AT2G15290,870,611,100.0
AT2G15290,1346,1141,100.0
AT2G15310,1053,932,100.0
AT2G15430,1068,829,100.0
AT2G15530,276,137,57.89
AT2G15530,3184,3132,100.0
AT2G15620,1454,1164,100.0
AT2G15790,1565,1511,100.0
AT2G15790,2230,2124,100.0
AT2G15790,2607,2568,100.0
AT2G15890,561,486,99.71
AT2G15970,675,566,100.0
AT2G15970,829,757,100.0
AT2G16060,761,643,100.0
AT2G16090,683,649,100.0
AT2G16370,1552,1506,100.0
AT2G16370,1757,1690,100.0
AT2G16370,2626,2394,100.0
AT2G16440,2317,2103,100.0
AT2G16440,3006,2908,100.0
AT2G16440,3450,3368,100.0
AT2G16440,1820,1696,100.0
AT2G16485,3625,3439,100.0
AT2G16485,4844,3963,100.0
AT2G16485,5309,5248,100.0
AT2G16650,2032,1852,100.0
AT2G16650,2422,2352,100.0
AT2G16700,575,314,100.0
AT2G16730,1983,1897,100.0
AT2G16770,1214,395,98.48
AT2G16780,1204,1059,100.0
AT2G16850,1118,821,100.0
AT2G16890,1961,1624,100.0
AT2G16920,3829,3758,100.0
AT2G17020,774,679,100.0
AT2G17120,1252,1130,100.0
AT2G17130,1024,783,100.0
AT2G17130,1182,1102,100.0
AT2G17190,3188,3097,100.0
AT2G17190,1682,934,100.0
AT2G17200,2627,2597,100.0
AT2G17200,1256,490,100.0
AT2G17200,2206,2152,100.0
AT2G17250,791,716,100.0
AT2G17250,2342,2170,100.0
AT2G17250,941,881,100.0
AT2G17250,1315,1213,100.0
AT2G17250,1822,1762,100.0
AT2G17270,1170,1125,100.0
AT2G17280,405,296,100.0
AT2G17280,1199,1109,100.0
AT2G17290,2717,2491,100.0
AT2G17290,1693,1548,100.0
AT2G17290,1938,1784,100.0
AT2G17290,2146,2029,100.0
AT2G17290,2406,2237,100.0
AT2G17360,1109,1010,100.0
AT2G17380,1231,1138,100.0
AT2G17380,1560,1523,100.0
AT2G17380,1735,1647,100.0
AT2G17390,847,633,100.0
AT2G17410,3457,3401,100.0
AT2G17410,4080,3986,100.0
AT2G17410,2376,2335,100.0
AT2G17410,2612,2558,100.0
AT2G17410,2761,2714,100.0
AT2G17430,730,412,100.0
AT2G17430,1632,1590,100.0
AT2G17430,2176,2107,100.0
AT2G17440,2182,1267,100.0
AT2G17470,2607,2459,100.0
AT2G17480,894,835,100.0
AT2G17480,1227,1002,100.0
AT2G17480,2324,2273,100.0
AT2G17480,2995,2926,100.0
AT2G17480,1441,1323,100.0
AT2G17480,1589,1527,100.0
AT2G17480,1814,1724,100.0
AT2G17510,982,823,100.0
AT2G17510,1241,1184,100.0
AT2G17520,3164,2916,100.0
AT2G17520,3546,3241,100.0
AT2G17560,318,260,100.0
AT2G17560,490,399,100.0
AT2G17560,639,580,100.0
AT2G17560,786,740,100.0
AT2G17560,970,888,100.0
AT2G17560,1140,1064,100.0
AT2G17620,413,276,100.0
AT2G17620,1489,1266,100.0
AT2G17640,865,666,100.0
AT2G17640,1292,1266,100.0
AT2G17640,1526,1430,100.0
AT2G17640,1951,1876,100.0
AT2G17720,587,492,100.0
AT2G17720,1147,1048,100.0
AT2G17720,1704,1515,100.0
AT2G17730,891,806,100.0
AT2G17790,2329,2193,100.0
AT2G17790,2801,2683,100.0
AT2G17790,4163,4072,100.0
AT2G17790,4442,4351,100.0
AT2G17790,4911,4829,100.0
AT2G17790,5122,5013,100.0
AT2G17790,1653,1595,100.0
AT2G17800,906,817,100.0
AT2G17800,1807,1741,100.0
AT2G17820,2602,2441,100.0
AT2G17820,2934,2806,100.0
AT2G17840,1732,1646,100.0
AT2G17850,632,577,100.0
AT2G17900,474,327,100.0
AT2G17900,2406,2335,100.0
AT2G17900,2801,2736,100.0
AT2G17900,1294,1204,100.0
AT2G17900,1440,1357,100.0
AT2G18000,1267,1144,100.0
AT2G18030,928,814,100.0
AT2G18180,2088,2026,100.0
AT2G18230,1708,1641,100.0
AT2G18230,2091,2008,100.0
AT2G18230,1218,1151,100.0
AT2G18280,1465,1334,100.0
AT2G18290,1652,1546,100.0
AT2G18390,708,544,100.0
AT2G18390,902,820,100.0
AT2G18410,750,600,100.0
AT2G18410,1027,956,100.0
AT2G18410,1514,1417,100.0
AT2G18410,1699,1622,100.0
AT2G18450,3076,3037,100.0
AT2G18470,2092,1545,100.0
AT2G18470,2444,2372,100.0
AT2G18510,532,442,100.0
AT2G18510,1255,1167,100.0
AT2G18510,1490,1395,100.0
AT2G18600,1067,957,100.0
AT2G18710,604,445,100.0
AT2G18730,1272,1133,100.0
AT2G18730,1619,1530,100.0
AT2G18730,1801,1724,100.0
AT2G18730,2162,2090,100.0
AT2G18750,1041,964,100.0
AT2G18750,1190,1130,100.0
AT2G18750,2010,1848,100.0
AT2G18750,2567,2388,100.0
AT2G18760,1704,1300,100.0
AT2G18950,620,568,97.4
AT2G18950,2131,2034,100.0
AT2G18950,2686,2580,100.0
AT2G18950,1069,823,100.0
AT2G18950,1245,1160,100.0
AT2G18960,1784,1663,99.08
AT2G18960,3597,3451,100.0
AT2G18960,5032,4857,100.0
AT2G18960,5299,5115,100.0
AT2G18960,5567,5384,100.0
AT2G18960,3178,3054,100.0
AT2G18960,3361,3255,100.0
AT2G18990,899,739,100.0
AT2G19080,1346,1268,100.0
AT2G19080,1495,1433,100.0
AT2G19110,4988,4659,100.0
AT2G19110,5561,5357,100.0
AT2G19110,2395,2136,100.0
AT2G19110,3956,3857,100.0
AT2G19150,2075,1823,100.0
AT2G19170,1505,1359,100.0
AT2G19380,1160,949,100.0
AT2G19430,661,583,100.0
AT2G19430,2449,2331,100.0
AT2G19430,976,914,100.0
AT2G19430,1289,1207,100.0
AT2G19450,874,792,100.0
AT2G19450,1039,964,100.0
AT2G19450,2513,2491,100.0
AT2G19450,2791,2742,100.0
AT2G19450,2977,2913,100.0
AT2G19450,3109,3057,100.0
AT2G19450,1382,1313,98.7
AT2G19470,495,453,100.0
AT2G19470,634,563,100.0
AT2G19470,2098,2014,100.0
AT2G19470,2257,2192,100.0
AT2G19470,863,713,100.0
AT2G19470,1188,1116,100.0
AT2G19480,339,294,100.0
AT2G19480,663,566,100.0
AT2G19480,1195,1106,100.0
AT2G19480,1628,1442,100.0
AT2G19480,1889,1710,100.0
AT2G19520,953,888,100.0
AT2G19520,1544,1477,100.0
AT2G19520,1976,1899,100.0
AT2G19520,2245,2048,100.0
AT2G19520,2591,2516,100.0
AT2G19560,985,847,100.0
AT2G19560,2991,2884,100.0
AT2G19560,1881,1823,100.0
AT2G19560,2043,1980,100.0
AT2G19600,2528,2449,100.0
AT2G19600,2814,2724,100.0
AT2G19600,3175,3120,100.0
AT2G19600,4345,4254,100.0
AT2G19600,1305,1242,100.0
AT2G19600,1916,1843,100.0
AT2G19620,1720,1658,100.0
AT2G19620,1913,1825,100.0
AT2G19670,1259,1170,100.0
AT2G19670,1726,1574,100.0
AT2G19690,413,375,100.0
AT2G19730,1048,883,100.0
AT2G19770,682,543,100.0
AT2G19800,1618,1557,99.58
AT2G19830,494,385,100.0
AT2G19830,850,749,100.0
AT2G19830,1709,1530,100.0
AT2G19860,1712,1528,100.0
AT2G19860,1891,1815,100.0
AT2G19860,2560,2428,100.0
AT2G19860,2717,2634,100.0
AT2G19900,2074,2025,100.0
AT2G19900,2203,2148,100.0
AT2G19900,2888,2812,99.71
AT2G19900,1100,993,100.0
AT2G19900,1254,1187,100.0
AT2G19910,3492,3274,100.0
AT2G19920,3975,3825,100.0
AT2G19920,2093,2004,100.0
AT2G19920,2419,2397,100.0
AT2G19930,751,605,100.0
AT2G19930,2537,2515,100.0
AT2G19930,3160,3010,100.0
AT2G19930,4450,4144,100.0
AT2G20000,2652,2495,100.0
AT2G20000,3508,3441,100.0
AT2G20000,3755,3634,100.0
AT2G20000,1227,1153,100.0
AT2G20000,1456,1345,100.0
AT2G20020,1566,1339,100.0
AT2G20020,1794,1665,100.0
AT2G20100,2253,2186,100.0
AT2G20100,2645,2587,100.0
AT2G20100,2894,2848,100.0
AT2G20140,1541,1370,100.0
AT2G20190,3075,2956,100.0
AT2G20190,3389,3289,100.0
AT2G20190,6254,6148,100.0
AT2G20190,6597,6527,100.0
AT2G20190,6977,6874,100.0
AT2G20190,1945,1782,100.0
AT2G20190,2131,2032,100.0
AT2G20190,2551,2475,100.0
AT2G20230,1217,1135,100.0
AT2G20260,729,662,100.0
AT2G20290,2973,2914,97.33
AT2G20290,3503,3375,100.0
AT2G20290,4339,4277,100.0
AT2G20290,5958,5817,100.0
AT2G20290,6298,6252,45.16
AT2G20290,815,668,100.0
AT2G20290,1226,1166,100.0
AT2G20290,2140,2005,100.0
AT2G20300,1380,1268,100.0
AT2G20300,1899,1529,100.0
AT2G20340,1609,1548,100.0
AT2G20450,349,246,100.0
AT2G20450,914,800,100.0
AT2G20490,829,785,100.0
AT2G20530,893,775,100.0
AT2G20530,1175,1003,100.0
AT2G20570,1687,1644,100.0
AT2G20580,2355,2279,100.0
AT2G20580,2943,2783,100.0
AT2G20580,3320,3217,100.0
AT2G20580,4051,3828,100.0
AT2G20580,4257,4142,100.0
AT2G20580,4552,4335,100.0
AT2G20580,4712,4651,100.0
AT2G20580,4915,4800,100.0
AT2G20580,5573,5393,100.0
AT2G20580,1185,1124,97.13
AT2G20580,1664,1597,100.0
AT2G20580,2126,2010,100.0
AT2G20590,851,705,100.0
AT2G20590,1001,925,100.0
AT2G20590,1229,1086,100.0
AT2G20590,1538,1471,100.0
AT2G20610,1427,1207,100.0
AT2G20610,1812,1655,100.0
AT2G20630,1173,935,100.0
AT2G20630,1790,1634,100.0
AT2G20635,675,516,100.0
AT2G20635,863,771,100.0
AT2G20680,1464,1265,100.0
AT2G20740,999,898,100.0
AT2G20740,1451,1345,100.0
AT2G20750,948,637,100.0
AT2G20790,1214,929,100.0
AT2G20790,2320,2262,100.0
AT2G20790,2451,2402,100.0
AT2G20840,813,710,100.0
AT2G20840,1633,1569,100.0
AT2G20840,2175,2106,100.0
AT2G20840,2298,2248,100.0
AT2G20840,2445,2378,100.0
AT2G20850,581,450,100.0
AT2G20850,1645,1578,100.0
AT2G20890,765,496,100.0
AT2G20890,1073,855,100.0
AT2G20890,1357,1240,100.0
AT2G20900,1007,877,100.0
AT2G20900,1847,1763,100.0
AT2G20960,1897,924,100.0
AT2G20980,801,725,100.0
AT2G20980,1946,1880,100.0
AT2G20990,1119,994,100.0
AT2G20990,1389,1269,100.0
AT2G21050,681,494,100.0
AT2G21050,885,771,100.0
AT2G21050,1151,966,100.0
AT2G21050,1547,1448,100.0
AT2G21070,602,395,100.0
AT2G21070,1127,702,100.0
AT2G21150,745,678,100.0
AT2G21150,2314,2259,100.0
AT2G21150,1637,1557,100.0
AT2G21150,1809,1731,100.0
AT2G21170,1995,1967,100.0
AT2G21170,3132,2957,100.0
AT2G21170,2401,2276,99.49
AT2G21170,2645,2559,100.0
AT2G21270,1272,1149,100.0
AT2G21270,1906,1684,100.0
AT2G21270,2248,1999,100.0
AT2G21320,811,713,100.0
AT2G21330,1304,1193,100.0
AT2G21330,1487,1395,100.0
AT2G21340,2945,2833,100.0
AT2G21340,3669,3605,100.0
AT2G21340,2048,1991,100.0
AT2G21340,2749,2679,100.0
AT2G21370,1483,1393,100.0
AT2G21370,2082,2011,100.0
AT2G21410,744,620,100.0
AT2G21410,2951,2842,97.84
AT2G21410,4049,3887,98.45
AT2G21410,4348,4140,100.0
AT2G21410,5322,5261,100.0
AT2G21410,1324,1215,100.0
AT2G21470,949,864,100.0
AT2G21470,1239,1019,100.0
AT2G21470,2580,2485,98.17
AT2G21470,2850,2666,100.0
AT2G21520,2002,1901,100.0
AT2G21520,2593,2462,100.0
AT2G21520,988,571,100.0
AT2G21520,1485,1406,100.0
AT2G21520,1664,1561,100.0
AT2G21540,741,670,100.0
AT2G21540,2035,1984,100.0
AT2G21540,2490,2471,100.0
AT2G21580,799,663,100.0
AT2G21590,2450,2355,100.0
AT2G21590,3038,2950,100.0
AT2G21590,3595,3533,100.0
AT2G21600,1118,752,100.0
AT2G21600,1571,1389,100.0
AT2G21620,596,515,100.0
AT2G21620,1084,964,100.0
AT2G21620,1273,1195,100.0
AT2G21710,1298,888,100.0
AT2G21710,1789,1680,100.0
AT2G21770,1616,1512,100.0
AT2G21800,650,511,100.0
AT2G21800,821,755,100.0
AT2G21800,2553,2376,100.0
AT2G21800,2688,2623,100.0
AT2G21870,759,664,99.36
AT2G21870,1594,1482,100.0
AT2G21870,2000,1852,100.0
AT2G21900,543,380,100.0
AT2G21940,1275,1186,100.0
AT2G21940,2018,1952,100.0
AT2G22010,3578,3438,100.0
AT2G22010,4433,4300,100.0
AT2G22125,800,628,100.0
AT2G22125,7736,7280,100.0
AT2G22125,1195,1120,100.0
AT2G22140,907,841,100.0
AT2G22140,1774,1663,100.0
AT2G22190,1181,1108,100.0
AT2G22240,720,650,100.0
AT2G22240,1176,791,100.0
AT2G22240,1847,1669,100.0
AT2G22250,2618,2503,100.0
AT2G22250,1096,860,100.0
AT2G22250,1268,1173,100.0
AT2G22260,542,476,100.0
AT2G22260,1152,935,100.0
AT2G22260,1507,1389,100.0
AT2G22300,4019,3338,100.0
AT2G22300,1084,963,100.0
AT2G22300,1502,1412,100.0
AT2G22370,1003,645,100.0
AT2G22420,796,603,100.0
AT2G22475,934,831,100.0
AT2G22475,3079,2806,100.0
AT2G22480,2592,2510,100.0
AT2G22480,1417,1320,100.0
AT2G22480,1760,1684,100.0
AT2G22480,2229,2111,100.0
AT2G22490,917,829,100.0
AT2G22540,2289,2223,100.0
AT2G22540,2631,2588,100.0
AT2G22540,2784,2741,100.0
AT2G22540,3297,3254,100.0
AT2G22630,1565,1485,100.0
AT2G22630,1757,1694,100.0
AT2G22630,2643,2542,100.0
AT2G22630,2788,2745,100.0
AT2G22660,1105,849,99.1
AT2G22660,1652,1195,100.0
AT2G22660,2589,2395,100.0
AT2G22670,1571,1340,100.0
AT2G22670,1957,1894,99.75
AT2G22770,1577,1162,100.0
AT2G22780,1619,1582,100.0
AT2G22780,1794,1703,100.0
AT2G22780,1164,848,100.0
AT2G22810,503,370,100.0
AT2G22920,702,624,100.0
AT2G22920,1576,1537,100.0
AT2G22920,1883,1780,100.0
AT2G22960,1716,1601,100.0
AT2G22970,544,466,100.0
AT2G22970,747,623,100.0
AT2G22970,1360,1321,99.39
AT2G22970,1664,1564,100.0
AT2G22980,2027,1939,100.0
AT2G22980,2361,2288,100.0
AT2G22980,3293,3170,100.0
AT2G22980,1391,1367,96.36
AT2G22990,2081,1993,100.0
AT2G22990,2521,2448,99.82
AT2G22990,626,548,100.0
AT2G22990,1366,1327,98.61
AT2G23000,583,505,100.0
AT2G23000,2198,2125,100.0
AT2G23030,971,916,100.0
AT2G23030,1156,1062,100.0
AT2G23140,1232,1114,100.0
AT2G23150,1327,1189,100.0
AT2G23170,577,474,100.0
AT2G23310,1325,1143,100.0
AT2G23350,2238,2102,100.0
AT2G23350,1664,1006,100.0
AT2G23350,1839,1760,100.0
AT2G23360,895,772,100.0
AT2G23380,2407,2334,100.0
AT2G23380,4742,4663,100.0
AT2G23380,1785,1699,100.0
AT2G23420,1036,900,100.0
AT2G23420,1363,1286,100.0
AT2G23420,1688,1585,100.0
AT2G23420,1939,1821,100.0
AT2G23450,1736,1663,100.0
AT2G23460,1638,1394,100.0
AT2G23460,2184,1996,100.0
AT2G23470,1030,882,100.0
AT2G23560,739,609,100.0
AT2G23590,1057,945,100.0
AT2G23600,1151,1015,100.0
AT2G23610,2188,2052,100.0
AT2G23620,1118,982,100.0
AT2G23640,378,190,99.93
AT2G23640,876,663,100.0
AT2G23740,4725,4562,100.0
AT2G23740,5158,5053,100.0
AT2G23740,5546,5457,100.0
AT2G23760,2385,1992,100.0
AT2G23930,264,240,100.0
AT2G23930,632,509,100.0
AT2G23980,3019,2906,100.0
AT2G23980,2146,1559,100.0
AT2G24050,656,595,100.0
AT2G24050,1233,1134,100.0
AT2G24050,2085,1490,100.0
AT2G24120,1222,1032,100.0
AT2G24120,3352,3300,90.0
AT2G24120,4467,4418,100.0
AT2G24120,1675,1604,100.0
AT2G24120,2551,2418,100.0
AT2G24150,684,584,100.0
AT2G24150,824,783,100.0
AT2G24170,1574,1460,100.0
AT2G24200,820,410,100.0
AT2G24200,1835,1738,100.0
AT2G24200,2149,2087,100.0
AT2G24200,2436,2247,100.0
AT2G24200,1110,914,100.0
AT2G24200,1432,1205,100.0
AT2G24260,773,601,100.0
AT2G24260,983,916,100.0
AT2G24260,2036,1978,100.0
AT2G24270,2293,1913,100.0
AT2G24270,951,756,100.0
AT2G24300,563,486,100.0
AT2G24300,726,666,100.0
AT2G24300,1313,815,100.0
AT2G24490,784,741,100.0
AT2G24490,950,871,100.0
AT2G24490,1327,1239,100.0
AT2G24490,1511,1424,100.0
AT2G24500,892,345,100.0
AT2G24500,1436,1225,100.0
AT2G24520,4472,4289,100.0
AT2G24520,3451,3368,100.0
AT2G24570,1526,1396,100.0
AT2G24590,473,383,100.0
AT2G24590,818,567,100.0
AT2G24610,1403,1189,100.0
AT2G24610,2305,2192,100.0
AT2G24640,921,715,100.0
AT2G24645,802,700,100.0
AT2G24650,709,633,100.0
AT2G24700,1307,1196,100.0
AT2G24850,874,530,100.0
AT2G25000,364,300,74.55
AT2G25050,5604,5531,100.0
AT2G25070,773,653,100.0
AT2G25070,920,855,100.0
AT2G25070,1200,1090,100.0
AT2G25080,1039,976,100.0
AT2G25080,1576,1456,100.0
AT2G25080,1816,1647,100.0
AT2G25110,1281,1230,100.0
AT2G25140,745,525,100.0
AT2G25140,1890,1738,100.0
AT2G25150,1381,1128,100.0
AT2G25170,964,808,100.0
AT2G25170,1898,1801,100.0
AT2G25170,2858,2806,100.0
AT2G25170,4705,4534,100.0
AT2G25170,5905,5822,100.0
AT2G25170,7548,7444,100.0
AT2G25170,7768,7692,100.0
AT2G25170,487,342,100.0
AT2G25170,8131,8053,100.0
AT2G25170,9259,9184,100.0
AT2G25180,871,717,100.0
AT2G25300,2153,2080,100.0
AT2G25300,1304,1230,100.0
AT2G25300,1782,1693,100.0
AT2G25450,1031,708,100.0
AT2G25610,712,633,100.0
AT2G25610,1071,899,100.0
AT2G25660,7443,7376,100.0
AT2G25660,7736,7603,100.0
AT2G25660,10318,10125,100.0
AT2G25710,1724,1677,100.0
AT2G25710,2127,2059,100.0
AT2G25710,2384,2306,100.0
AT2G25710,830,767,100.0
AT2G25840,2578,2530,100.0
AT2G25840,3009,2918,100.0
AT2G25840,1343,1270,100.0
AT2G25880,2184,2036,100.0
AT2G25880,2553,2456,100.0
AT2G25880,3116,3042,100.0
AT2G25930,3125,3072,100.0
AT2G26000,3177,3121,100.0
AT2G26000,1380,1270,100.0
AT2G26060,780,632,100.0
AT2G26060,2319,2248,100.0
AT2G26060,1460,1394,100.0
AT2G26060,1807,1734,100.0
AT2G26060,2028,1964,100.0
AT2G26080,3720,3566,100.0
AT2G26080,4378,4251,100.0
AT2G26080,4577,4477,100.0
AT2G26080,4781,4662,100.0
AT2G26080,2149,1902,100.0
AT2G26080,2332,2253,100.0
AT2G26080,2818,2621,100.0
AT2G26100,1191,1037,100.0
AT2G26100,1377,1293,100.0
AT2G26100,1756,1641,100.0
AT2G26140,881,792,100.0
AT2G26140,1235,961,100.0
AT2G26140,1610,1372,100.0
AT2G26140,1821,1695,100.0
AT2G26170,2050,1953,100.0
AT2G26260,4556,4488,100.0
AT2G26260,2061,1934,100.0
AT2G26260,3969,3793,100.0
AT2G26280,669,612,100.0
AT2G26280,2321,2249,100.0
AT2G26280,2817,2691,100.0
AT2G26300,2272,2169,100.0
AT2G26300,2569,2512,100.0
AT2G26300,3079,2943,100.0
AT2G26300,3406,3345,100.0
AT2G26300,3572,3491,100.0
AT2G26300,1151,961,97.68
AT2G26300,1625,1534,100.0
AT2G26300,1878,1799,94.24
AT2G26310,874,426,100.0
AT2G26310,2433,2387,100.0
AT2G26310,2174,2098,100.0
AT2G26330,2925,2852,100.0
AT2G26330,4976,4846,100.0
AT2G26350,403,370,100.0
AT2G26350,745,649,100.0
AT2G26350,1178,1107,100.0
AT2G26350,1896,1800,100.0
AT2G26350,2392,2314,100.0
AT2G26430,1134,992,100.0
AT2G26460,2237,2112,100.0
AT2G26460,1088,997,100.0
AT2G26510,1097,998,100.0
AT2G26510,2853,2760,100.0
AT2G26510,3025,2946,100.0
AT2G26510,1862,1801,100.0
AT2G26510,2317,2219,100.0
AT2G26550,1915,1768,100.0
AT2G26580,1381,1260,100.0
AT2G26580,2278,2228,100.0
AT2G26580,3092,3018,100.0
AT2G26590,840,781,100.0
AT2G26590,2722,2642,100.0
AT2G26590,3392,3367,99.54
AT2G26590,3692,3596,100.0
AT2G26590,4063,3984,100.0
AT2G26590,4188,4132,100.0
AT2G26590,1627,1512,100.0
AT2G26650,1889,1531,100.0
AT2G26650,2016,1957,100.0
AT2G26650,3678,3482,100.0
AT2G26660,1027,899,100.0
AT2G26670,1571,1346,100.0
AT2G26690,1709,1490,100.0
AT2G26690,2221,1984,100.0
AT2G26710,1755,1288,100.0
AT2G26760,815,710,100.0
AT2G26760,1047,887,100.0
AT2G26770,960,672,100.0
AT2G26770,3326,3208,100.0
AT2G26770,3565,3505,100.0
AT2G26770,4031,3880,100.0
AT2G26770,1712,1618,100.0
AT2G26800,2913,2775,100.0
AT2G26800,3273,3156,100.0
AT2G26830,3123,3016,100.0
AT2G26830,3508,3414,100.0
AT2G26830,1631,1524,100.0
AT2G26830,2277,2184,100.0
AT2G26890,5501,5137,100.0
AT2G26890,5809,5667,96.15
AT2G26890,6569,6175,97.62
AT2G26890,7171,6675,100.0
AT2G26890,11075,10606,100.0
AT2G26890,11313,11187,100.0
AT2G26890,11659,11534,100.0
AT2G26890,11808,11738,100.0
AT2G26890,2506,2403,100.0
AT2G26900,551,447,100.0
AT2G26900,739,620,100.0
AT2G26900,874,831,100.0
AT2G26900,1215,1151,100.0
AT2G26900,1933,1850,100.0
AT2G26900,2217,2164,100.0
AT2G26910,774,652,100.0
AT2G26910,4934,4642,100.0
AT2G26910,5307,5172,100.0
AT2G26910,1663,1608,100.0
AT2G26910,2315,2012,100.0
AT2G26930,2276,2189,100.0
AT2G26930,870,764,100.0
AT2G26930,1722,1621,100.0
AT2G26980,1584,1529,100.0
AT2G26980,2797,2685,100.0
AT2G26980,3130,3072,100.0
AT2G26990,441,347,100.0
AT2G26990,610,530,100.0
AT2G26990,1324,1082,100.0
AT2G26990,2014,1825,100.0
AT2G26990,2347,2277,100.0
AT2G27020,2314,2247,100.0
AT2G27020,2509,2417,100.0
AT2G27020,988,903,100.0
AT2G27020,1208,1133,100.0
AT2G27020,1552,1464,100.0
AT2G27020,1861,1813,100.0
AT2G27040,3459,3344,100.0
AT2G27040,3928,3811,100.0
AT2G27040,4143,4004,100.0
AT2G27040,4673,4608,100.0
AT2G27040,5019,4944,100.0
AT2G27040,5331,5298,100.0
AT2G27040,2236,2137,100.0
AT2G27100,918,816,100.0
AT2G27100,1223,1164,100.0
AT2G27100,3166,3116,100.0
AT2G27100,3808,3648,100.0
AT2G27100,2156,2086,100.0
AT2G27110,3157,3006,100.0
AT2G27120,10780,10730,100.0
AT2G27120,11308,11240,100.0
AT2G27150,2840,2629,100.0
AT2G27170,447,404,96.63
AT2G27170,2387,2210,100.0
AT2G27170,3200,3077,100.0
AT2G27170,4159,4058,100.0
AT2G27170,4823,4620,100.0
AT2G27170,5270,5119,100.0
AT2G27170,5832,5639,100.0
AT2G27170,6365,6293,100.0
AT2G27170,1690,1609,100.0
AT2G27170,1856,1776,100.0
AT2G27190,841,728,100.0
AT2G27190,1169,938,100.0
AT2G27190,1679,1457,100.0
AT2G27210,909,847,100.0
AT2G27210,4155,3983,100.0
AT2G27210,1085,1005,100.0
AT2G27210,5450,5373,100.0
AT2G27210,5866,5729,100.0
AT2G27450,382,332,100.0
AT2G27450,958,910,100.0
AT2G27450,1652,1554,100.0
AT2G27470,548,428,100.0
AT2G27480,995,975,100.0
AT2G27490,1587,1396,100.0
AT2G27530,370,330,100.0
AT2G27530,787,566,100.0
AT2G27530,1350,1143,100.0
AT2G27550,1008,966,100.0
AT2G27600,1008,901,99.13
AT2G27600,1821,1621,100.0
AT2G27600,1973,1903,99.49
AT2G27600,2316,2216,100.0
AT2G27710,383,291,100.0
AT2G27760,500,419,100.0
AT2G27760,892,822,100.0
AT2G27760,2193,2116,100.0
AT2G27810,2303,2251,100.0
AT2G27810,2758,2469,100.0
AT2G27840,1524,1464,100.0
AT2G27840,1757,1614,100.0
AT2G27860,1886,1792,100.0
AT2G27860,2111,1974,100.0
AT2G27860,682,588,99.53
AT2G27860,891,782,100.0
AT2G27860,1684,1581,99.77
AT2G27880,3421,3297,100.0
AT2G27880,4057,3918,100.0
AT2G27920,1310,1265,100.0
AT2G27970,521,459,100.0
AT2G28000,709,524,100.0
AT2G28000,928,805,100.0
AT2G28000,1210,1001,100.0
AT2G28000,1441,1294,100.0
AT2G28000,2367,1914,100.0
AT2G28070,1203,1122,100.0
AT2G28070,1839,1666,100.0
AT2G28070,2048,1933,100.0
AT2G28070,2274,2144,100.0
AT2G28110,1420,1168,100.0
AT2G28160,814,612,100.0
AT2G28190,883,820,100.0
AT2G28190,1010,969,99.75
AT2G28190,1324,1291,100.0
AT2G28230,576,163,100.0
AT2G28250,1297,1203,100.0
AT2G28250,2146,1900,100.0
AT2G28290,2102,2036,100.0
AT2G28290,4131,3944,100.0
AT2G28290,5297,5199,100.0
AT2G28290,5874,5659,100.0
AT2G28290,6126,5999,100.0
AT2G28290,6920,6811,100.0
AT2G28290,7924,7848,100.0
AT2G28290,8327,8228,100.0
AT2G28290,8514,8405,100.0
AT2G28290,8943,8884,97.97
AT2G28290,9252,9020,100.0
