Gene = Emsy
Position 2272: 1.7626889917551789e-06
Position 35540: 1.6367133749764038e-06
Position 41961: 1.5913751706478583e-06
Position 20012: 1.5392195464798338e-06
Position 1065: 1.5226962540304017e-06
Position 89: 1.2410459151704894e-06
Position 688: 1.1908423804416367e-06
Position 26818: 1.1525535114578353e-06
Position 274: 9.351990621302624e-07
Position 10471: 8.508291423684777e-07
Position 20531: 7.111443160283224e-07
Position 2459: 7.065536428423797e-07
Position 2565: 6.806370080597766e-07
Position 20567: 5.182365079110838e-07
Position 1813: 5.04595171667534e-07
Position 1963: 4.85512971370472e-07
Position 19666: 4.767006309977854e-07
Position 19715: 4.687207615686704e-07
Position 2898: 3.83346327959164e-07
Position 3081: 2.5581601119634134e-07
Position 37886: 1.4776271290727826e-07
Position 11439: 9.952111414332816e-08
Position 320: 6.578579655078957e-08
Position 1263: 7.300348008024146e-09
Position 385: 4.431531742327293e-09
Position 1162: 2.41417905726691e-09
Position 1051: 2.163448406179706e-09
Position 947: 2.0171512461482994e-09
Position 1267: 7.417138183318999e-11
Position 685: 2.5282402242410225e-11
Position 459: 2.2528835698589678e-11
Position 354: 1.6707354045601392e-11
Position 345: 1.600194671506306e-11
Position 95: 1.515413449368957e-11
