Gene = Mre11a
Position 12469: 0.0002238187828432799
Position 230: 0.00022014554344951536
Position 49861: 0.0002175523188916296
Position 465: 0.00021547661382162128
Position 2797: 0.00021051989403790455
Position 30762: 0.00020888550172274673
Position 42720: 0.00020643801613045958
Position 35286: 0.0002060787110295666
Position 46766: 0.00020090636240441774
Position 2234: 0.0001999707690381939
Position 46781: 0.00019475244509690632
Position 42454: 0.0001945792635545085
Position 28589: 0.00019159447607863938
Position 28536: 0.00018779126896554664
Position 48905: 0.00017061952498722356
Position 13026: 0.00016676852251603787
Position 31335: 0.00016474855099418673
Position 699: 0.00016165484126336968
Position 28522: 0.00015574472099413636
Position 2487: 0.0001437744021434118
Position 1343: 0.00013995882094811155
Position 12949: 0.00013994037003752237
Position 935: 0.00013057481295585623
Position 18641: 0.00012880864491714034
Position 32039: 0.00012687710214893044
Position 46382: 0.00012649014590685595
Position 995: 0.0001202447081466264
Position 48981: 0.0001164645697368355
Position 603: 0.00011380424360678933
Position 2505: 0.00011310139520192557
Position 48886: 0.00011051819470362959
Position 31904: 0.00010343484831090198
Position 32531: 0.00010147208291372984
Position 42282: 9.95802110151122e-05
Position 2732: 9.753393956569038e-05
Position 2407: 9.461559326589723e-05
Position 48165: 9.404297548180967e-05
Position 432: 8.601785687666932e-05
Position 2736: 8.288100288266029e-05
Position 28717: 8.181750753483493e-05
Position 18023: 8.047287996165654e-05
Position 12693: 8.026324183979109e-05
Position 30385: 7.77874855462085e-05
Position 27969: 7.668470475724834e-05
Position 3373: 7.546404903651664e-05
Position 2665: 7.391143843944384e-05
Position 33009: 7.348385650272581e-05
Position 27987: 7.281809453490544e-05
Position 34725: 6.958415615372767e-05
Position 2068: 6.70604877388384e-05
Position 103: 6.651525015753172e-05
Position 27276: 6.563305388361258e-05
Position 2805: 6.138936924194506e-05
Position 27862: 5.957772663277196e-05
Position 32426: 5.728543100385011e-05
Position 34915: 5.5773960949882556e-05
Position 107: 5.54722218620696e-05
Position 34781: 5.5211683080684725e-05
Position 32909: 5.193773840710851e-05
Position 28015: 4.993890469127884e-05
Position 46514: 4.916667158878275e-05
Position 642: 4.720024344638426e-05
Position 15042: 4.422924822560351e-05
Position 43630: 4.315584262996586e-05
Position 46610: 4.200725093084856e-05
Position 2042: 4.1336884846896775e-05
Position 2852: 4.0611617483066335e-05
Position 207: 3.9138761095608585e-05
Position 1037: 3.703075290958105e-05
Position 664: 3.579406618998816e-05
Position 8806: 3.1808980823160095e-05
Position 27922: 3.0123970612439417e-05
Position 1786: 3.001251011905833e-05
Position 2963: 2.977591436324976e-05
Position 32663: 2.7628162312886297e-05
Position 32450: 2.673732198457631e-05
Position 26986: 2.582360157396334e-05
Position 2705: 2.572885418497099e-05
Position 214: 2.5375101953359756e-05
Position 1259: 2.4564035691188466e-05
Position 2842: 2.429402340609938e-05
Position 14773: 2.200012160003424e-05
Position 2935: 2.1874627536977766e-05
Position 3056: 2.1526732132199105e-05
Position 3009: 2.1354684384476044e-05
Position 109: 2.127702063695994e-05
Position 12125: 1.9525807950538464e-05
Position 557: 1.9117542726853944e-05
Position 2284: 1.886614919474319e-05
Position 35089: 1.8446009039011892e-05
Position 15091: 1.809397101879647e-05
Position 32521: 1.5635491098012668e-05
Position 32795: 1.5010265480508203e-05
Position 31935: 1.4340226402933397e-05
Position 554: 1.398164725626161e-05
Position 35134: 1.3460801329246532e-05
Position 35130: 1.336080522597756e-05
Position 48321: 1.2955400141934344e-05
Position 48007: 1.228508111713467e-05
Position 43671: 1.095988517666458e-05
Position 43261: 1.0725282237198178e-05
Position 30328: 1.0184567534982786e-05
Position 323: 9.668711685386441e-06
Position 2129: 9.523388029852981e-06
Position 31208: 9.460537021188092e-06
Position 3185: 9.414459557397992e-06
Position 143: 9.09168041241847e-06
Position 32705: 9.080182137214042e-06
Position 27411: 8.687057756037745e-06
Position 15086: 8.575050565285384e-06
Position 477: 8.199437309508572e-06
Position 2631: 8.090986787843031e-06
Position 32680: 7.913254680364617e-06
Position 30863: 7.534769638052715e-06
Position 43226: 7.175042773046479e-06
Position 2738: 6.30596985639728e-06
Position 42754: 5.869108552041112e-06
Position 34973: 5.85989465284959e-06
Position 235: 5.323061157388293e-06
Position 15736: 5.308890654638268e-06
Position 329: 5.239336068434258e-06
Position 312: 5.157977334659829e-06
Position 35451: 4.992285901810103e-06
Position 32540: 4.602380616639087e-06
Position 42802: 4.489979878312273e-06
Position 32517: 4.458250446014433e-06
Position 26894: 4.313327976583249e-06
Position 42994: 4.286488464882594e-06
Position 35547: 4.150679621902632e-06
Position 32454: 3.632874010681828e-06
Position 34950: 3.6089935601613496e-06
Position 3450: 3.4861604475807414e-06
Position 297: 3.4789256704048284e-06
Position 43578: 3.3974942943318793e-06
Position 18728: 3.1688171735775642e-06
Position 81: 3.150282693148406e-06
Position 30814: 3.0898660127794298e-06
Position 32461: 2.8340654510001396e-06
Position 30728: 2.809752470698982e-06
Position 1375: 2.779839691328482e-06
Position 11378: 2.653144330301998e-06
Position 38067: 2.3765326041562777e-06
Position 30780: 2.307285474403164e-06
Position 256: 2.196405303695965e-06
Position 32465: 2.0538194520279483e-06
Position 15384: 1.9908902537084765e-06
Position 35048: 1.9853254396475706e-06
Position 30778: 1.7791438624662481e-06
Position 30693: 1.7522751132861501e-06
Position 16109: 1.7464761452804137e-06
Position 15463: 1.6930838784558108e-06
Position 32500: 1.5758324137641418e-06
Position 42981: 1.5692105305742155e-06
Position 26834: 1.5582799459745908e-06
Position 5898: 1.5238605911339606e-06
Position 32981: 1.501321447835337e-06
Position 32544: 1.49590611790314e-06
Position 836: 1.491001042211043e-06
Position 27925: 1.4619955465846851e-06
Position 502: 1.4435615339208347e-06
Position 42288: 1.3579694948659055e-06
Position 31065: 1.3574652353987585e-06
Position 439: 1.3340838961106031e-06
Position 823: 1.1726741847559625e-06
Position 31069: 1.1648990171358107e-06
Position 716: 1.058507815449372e-06
Position 27892: 1.03060756174039e-06
Position 2015: 9.655407000964713e-07
Position 726: 9.080394925525678e-07
Position 32519: 8.867838398455846e-07
Position 1043: 8.798267390828456e-07
Position 34918: 7.511301009759938e-07
Position 32724: 7.291474237935461e-07
Position 28822: 7.136536672872877e-07
Position 590: 7.023148839009108e-07
Position 1049: 6.659502866801084e-07
Position 371: 6.498512822769732e-07
Position 941: 6.405798315102188e-07
Position 34784: 5.42486767952865e-07
Position 47916: 5.287160566915456e-07
Position 35062: 4.625626319611411e-07
Position 42169: 4.3048064492684524e-07
Position 1131: 4.054950434191845e-07
Position 30788: 3.906641155749531e-07
Position 2104: 3.6561474736560787e-07
Position 30995: 3.543500252347749e-07
Position 29365: 3.3150051206309546e-07
Position 42250: 2.947435965961659e-07
Position 2337: 2.8927501465709007e-07
Position 2429: 2.6090471266306915e-07
Position 1959: 2.3823629405051125e-07
Position 2030: 2.3514037072358292e-07
Position 2679: 2.0176789937934343e-07
Position 32388: 1.4565583865769677e-07
Position 45931: 1.300565217523212e-07
Position 2546: 1.1952157507892367e-07
Position 29343: 1.1417879871274449e-07
Position 821: 9.639656433880628e-08
Position 2668: 6.804797695673535e-08
Position 1863: 6.33771239270034e-08
Position 790: 5.530999357514917e-08
Position 3648: 5.148821053762662e-08
Position 12735: 5.006247839736231e-08
Position 345: 4.550439029892349e-08
Position 30215: 2.5035191331922295e-08
Position 42972: 2.4056105831637022e-08
Position 838: 1.4324245144326786e-08
Position 1602: 1.281541818207586e-08
Position 859: 1.1527604665483863e-08
Position 31863: 7.1616670260889825e-09
Position 654: 5.175244605513101e-09
Position 42588: 3.941380394957915e-09
Position 27664: 3.791110103763326e-09
Position 1139: 2.54608639141887e-09
Position 958: 1.1245697075185505e-09
Position 15294: 4.457585453103001e-11
Position 358: 4.740172414819342e-14
