Gene = Nadsyn1
Position 652: 7.348735382429669e-06
Position 380: 6.8239014971572566e-06
Position 4548: 5.930092050600293e-06
Position 4853: 5.796672816706457e-06
Position 14664: 5.647144390247499e-06
Position 3417: 5.089535385698033e-06
Position 14974: 4.810335167898631e-06
Position 14851: 4.731152748517861e-06
Position 8558: 4.625919771327718e-06
Position 270: 3.563536508993913e-06
Position 7362: 3.0048856407449467e-06
Position 4482: 2.716115701231188e-06
Position 6990: 2.614537024466884e-06
Position 4582: 2.3229993962227828e-06
Position 8501: 2.3162015665298385e-06
Position 10442: 2.1535622859930126e-06
Position 10478: 2.131617383298703e-06
Position 21556: 2.110574337816706e-06
Position 169: 2.0004731838833312e-06
Position 255: 1.928424320787424e-06
Position 3511: 1.7525618672207368e-06
Position 208: 1.6616083359199622e-06
Position 245: 1.4213775826067844e-06
Position 7347: 1.3411111762638896e-06
Position 852: 1.2476245336573131e-06
Position 181: 1.0320445299580289e-06
Position 1840: 8.201160366110846e-07
Position 676: 7.795132376123324e-07
Position 2957: 7.773147231996574e-07
Position 139: 6.995284050112902e-07
Position 1130: 6.935843383602189e-07
Position 364: 6.81624596824677e-07
Position 1869: 6.71799944281881e-07
Position 8518: 6.553717947857436e-07
Position 901: 6.431268834144347e-07
Position 250: 6.412838942828885e-07
Position 235: 6.025210488731056e-07
Position 3390: 5.78635396244772e-07
Position 1024: 5.326476980391273e-07
Position 749: 4.997896133567701e-07
Position 1493: 4.967036922475621e-07
Position 736: 4.734488367234494e-07
Position 24650: 4.5303036910129327e-07
Position 1059: 4.248707816923199e-07
Position 1040: 3.6847651926706827e-07
Position 22667: 3.3819657996035884e-07
Position 6744: 3.134453622634372e-07
Position 157: 3.106247599505038e-07
Position 4682: 3.075897538524867e-07
Position 204: 2.8541386502851023e-07
Position 2815: 2.742609160012415e-07
Position 23782: 2.693494182311446e-07
Position 568: 2.6277300396585436e-07
Position 300: 2.592064494169385e-07
Position 303: 2.2844891112764678e-07
Position 215: 2.1666701722744097e-07
Position 12191: 1.6689485185836347e-07
Position 908: 7.961129650117339e-08
Position 96: 7.490107268615287e-08
Position 319: 6.648820645586993e-08
Position 7381: 4.694193058796985e-08
Position 212: 2.6906271587898305e-08
Position 371: 2.3989589252480755e-08
Position 183: 2.2120238183179006e-08
Position 171: 1.964204705645287e-08
Position 187: 1.901599197974655e-08
Position 221: 1.8478027795379952e-08
Position 591: 1.607593951661051e-08
Position 20014: 1.5381750918336434e-08
Position 369: 1.3792599307190297e-08
Position 589: 1.166286639066088e-08
Position 7878: 8.987735964970801e-09
Position 7647: 7.518678230541274e-09
Position 586: 6.572109313707702e-09
Position 7649: 6.4130331272124785e-09
Position 110: 5.775886085938838e-09
Position 582: 4.190673925989473e-09
Position 7467: 3.50442758470854e-09
Position 605: 1.3682381440801844e-09
Position 603: 1.3196352813316368e-09
Position 383: 7.374715642713751e-10
Position 608: 4.235839155036299e-10
Position 775: 2.0184723233430366e-10
Position 758: 1.9141469810158582e-10
