Gene = Uso1
Position 18851: 2.2372013217391878e-05
Position 63004: 2.2292961422787532e-05
Position 57465: 2.1168590819041163e-05
Position 32999: 2.051880380080664e-05
Position 1529: 1.9761296473167166e-05
Position 54594: 1.6424892676039903e-05
Position 57442: 1.6012829128490236e-05
Position 44372: 1.593261909932301e-05
Position 1234: 1.3574059620804358e-05
Position 58531: 1.3432453830213963e-05
Position 56045: 1.3162523132553003e-05
Position 1125: 1.252454656123156e-05
Position 634: 1.2084289953109425e-05
Position 1812: 1.1892079711248535e-05
Position 827: 1.1876376098999674e-05
Position 63133: 1.0285688110212342e-05
Position 61971: 9.125685025881473e-06
Position 55043: 8.597487668764218e-06
Position 1264: 5.809262918276256e-06
Position 606: 5.666689849748961e-06
Position 1276: 5.381024387301281e-06
Position 128: 5.0014155677974285e-06
Position 58763: 4.190276666242847e-06
Position 62173: 4.063246579867157e-06
Position 57307: 4.052719073619082e-06
Position 2200: 3.986539740224281e-06
Position 45506: 3.5590713686892975e-06
Position 1212: 3.0832869066035045e-06
Position 685: 2.977252753111997e-06
Position 918: 2.813751226704926e-06
Position 61726: 2.583018929188022e-06
Position 60805: 2.439982911127752e-06
Position 62449: 2.2939565728378392e-06
Position 62222: 1.5884876124204871e-06
Position 709: 1.129038892813293e-06
Position 57974: 1.1069631489737775e-06
Position 62411: 1.0581269075933965e-06
Position 1255: 7.982718241528458e-07
Position 58258: 7.908396235448646e-07
Position 55447: 7.810924718222368e-07
Position 58275: 7.502437692451697e-07
Position 58041: 7.234155673094774e-07
Position 379: 7.097375185813034e-07
Position 1827: 5.842831477234708e-07
Position 1199: 5.599024876412372e-07
Position 2004: 5.504962984646547e-07
Position 532: 4.745231952522284e-07
Position 61044: 4.4335085352090285e-07
Position 1712: 3.9794744448417005e-07
Position 58205: 3.955903135446847e-07
Position 62193: 3.826980747002773e-07
Position 1846: 3.544816163491623e-07
Position 1330: 3.3815005792118966e-07
Position 62104: 3.200191672011722e-07
Position 820: 2.8012750377813995e-07
Position 1152: 2.3653864722370017e-07
Position 942: 2.178175784762137e-07
Position 1318: 1.951736979769019e-07
Position 964: 1.7711355155963252e-07
Position 1238: 1.680000281869667e-07
Position 496: 1.6444917643412437e-07
Position 877: 1.1840806317284337e-07
Position 620: 9.66655685641875e-08
Position 1299: 8.776162721646308e-08
Position 501: 7.174178192767782e-08
Position 15386: 4.571570575616979e-08
Position 207: 3.941425923696279e-08
Position 1927: 2.702561406606954e-08
Position 15367: 2.5551053336368882e-08
Position 1941: 2.3648349178347055e-08
Position 1844: 2.061038883912425e-08
Position 54996: 1.0793036314752396e-09
Position 57710: 1.1778228314606134e-10
Position 57724: 2.964508888223368e-11
Position 57621: 2.0690908917043488e-11
Position 54527: 1.7684740157998973e-15
