Gene = XPC
Position 2394: 3.291131251429604e-06
Position 9274: 3.2810305641590956e-06
Position 12058: 3.0388797030867997e-06
Position 1655: 3.0344597255376485e-06
Position 1942: 2.625663963517604e-06
Position 787: 2.6046338424429205e-06
Position 2383: 2.4783625800103296e-06
Position 11914: 2.426633626600015e-06
Position 1558: 2.3832275938150743e-06
Position 6062: 2.2000852919385625e-06
Position 1371: 1.7745571788244962e-06
Position 210: 1.0808729688010754e-06
Position 447: 1.0781532948592682e-06
Position 280: 1.0626132517807777e-06
Position 13910: 8.822970302320044e-07
Position 31874: 7.849958696291905e-07
Position 2253: 7.71202583765943e-07
Position 31687: 6.205678781977402e-07
Position 14898: 4.1742335760002977e-07
Position 8121: 3.9963850220174505e-07
Position 12819: 3.8933956216598777e-07
Position 2503: 3.796950910917961e-07
Position 14576: 3.6921891103186065e-07
Position 632: 3.5804618184287425e-07
Position 1784: 3.039547095762543e-07
Position 30365: 2.487690739639449e-07
Position 2335: 2.2874694144609641e-07
Position 14005: 2.1456908851091905e-07
Position 2374: 2.013972999657426e-07
Position 6084: 1.5091711003137032e-07
Position 8414: 1.327050112525859e-07
Position 6541: 1.0315239090349994e-07
Position 14115: 1.0053895526106997e-07
Position 31266: 6.199366056544684e-08
Position 1161: 3.811132771573935e-08
Position 860: 3.414024837981668e-08
Position 6207: 3.1932611652832834e-08
Position 31270: 1.9814608857957498e-08
Position 13698: 8.526328154922276e-09
Position 14030: 4.730343802302122e-09
Position 14110: 1.7243819048126476e-09
Position 8482: 9.416779319930332e-10
Position 14249: 2.8300653727697935e-12
