Gene = ASS1
Position 38777: 1.1164861240253018e-06
Position 39477: 1.1068561258759283e-06
Position 9119: 1.0965834052132419e-06
Position 933: 1.050964837878914e-06
Position 14462: 1.0226274751192275e-06
Position 36480: 9.897294891526035e-07
Position 38015: 9.316217250093217e-07
Position 3192: 9.222679087681433e-07
Position 2961: 8.890491597579266e-07
Position 37123: 8.882413150435775e-07
Position 16741: 8.546003351711418e-07
Position 8930: 8.151750486632382e-07
Position 219: 7.746107020737065e-07
Position 36905: 7.726933117743661e-07
Position 15996: 6.005530595293514e-07
Position 1193: 5.6324227664401e-07
Position 805: 5.203070422529312e-07
Position 9088: 4.818297153985107e-07
Position 9026: 4.389379498728738e-07
Position 146: 4.2659860137180736e-07
Position 14377: 4.1762852500554903e-07
Position 2519: 4.1682610010760987e-07
Position 10859: 4.0285890429353084e-07
Position 2456: 3.729873823083282e-07
Position 32157: 3.456064591719795e-07
Position 10976: 3.444896841609639e-07
Position 35367: 3.123079747183375e-07
Position 140: 2.996498217978858e-07
Position 35889: 2.9891783965824897e-07
Position 13382: 2.7281292428230474e-07
Position 12299: 2.409610510213177e-07
Position 321: 2.2042478911329e-07
Position 36365: 2.02953113094251e-07
Position 7692: 2.0008965168267697e-07
Position 36705: 1.727027520053616e-07
Position 149: 1.6616273573921483e-07
Position 223: 1.5841027115928143e-07
Position 338: 1.4855278069714326e-07
Position 431: 1.417942992257584e-07
Position 637: 1.1708731099916241e-07
Position 3280: 1.0060241827424507e-07
Position 37072: 9.913854778353778e-08
Position 36225: 9.909957579961614e-08
Position 35316: 9.520309699242296e-08
Position 1663: 9.418626697849838e-08
Position 787: 8.778585964117334e-08
Position 1604: 8.499917680588126e-08
Position 40018: 7.490437065770054e-08
Position 939: 6.556741884005201e-08
Position 537: 6.460296208440291e-08
Position 35302: 5.913751210150586e-08
Position 35513: 4.650763628572764e-08
Position 36466: 4.619988544696951e-08
Position 31525: 3.4490420958545114e-08
Position 22564: 3.268670731775672e-08
Position 1411: 3.148297689272612e-08
Position 10737: 2.9185879526442645e-08
Position 448: 2.430264720080819e-08
Position 914: 1.9781784652357193e-08
Position 1490: 1.865477768055708e-08
Position 1391: 1.6766654568745556e-08
Position 928: 1.542076235511221e-08
Position 968: 1.4811178629220847e-08
Position 890: 1.4429076087443381e-08
Position 226: 1.3201464343127898e-08
Position 1484: 1.2128200030319404e-08
Position 36063: 1.165191628467666e-08
Position 35041: 1.068290155990276e-08
Position 35858: 9.948701855007433e-09
Position 35668: 9.610808855988717e-09
Position 13779: 7.303041649423417e-09
Position 32846: 7.228911116808843e-09
Position 1394: 6.5921679077955215e-09
Position 35062: 5.1064957621727274e-09
Position 1622: 5.095619641062992e-09
Position 725: 4.555815089065698e-09
Position 10448: 3.839080993088213e-09
Position 10689: 3.396085540086001e-09
Position 35544: 3.394934860072754e-09
Position 1109: 3.3485357516923375e-09
Position 35563: 2.6416863814171165e-09
Position 35684: 1.6197830363135288e-09
Position 35190: 1.3583553251538308e-09
Position 305: 1.003916447483365e-09
Position 902: 3.145153996862602e-10
Position 231: 1.276374510795402e-10
Position 279: 1.10746906426389e-10
Position 441: 1.0196726461172356e-10
Position 888: 5.70887042617979e-11
Position 105: 3.9350042451609334e-11
Position 35956: 1.4078562856967949e-11
Position 1020: 5.601365207590244e-12
Position 35661: 5.430083980383277e-13
Position 110: 1.3863816304138506e-14
Position 112: 3.197161750027452e-15
