Gene = SPICE1
Position 9515: 1.0892204121172491e-05
Position 17951: 9.828310573347779e-06
Position 489: 8.748378283185094e-06
Position 18443: 8.71196881536999e-06
Position 16572: 8.347207433351212e-06
Position 57619: 8.256194865774377e-06
Position 55858: 7.949904957010317e-06
Position 22731: 7.94355573746528e-06
Position 16618: 7.877677198534263e-06
Position 786: 7.507881490426209e-06
Position 3036: 7.147575964854409e-06
Position 55443: 7.073710713721602e-06
Position 22203: 6.9865049914292e-06
Position 22240: 6.573762959806766e-06
Position 17571: 6.446192001629223e-06
Position 16743: 6.2948584066671746e-06
Position 22122: 4.6396975208001845e-06
Position 55283: 4.422535823033566e-06
Position 55770: 4.389135470855535e-06
Position 2408: 2.996777781945694e-06
Position 58797: 2.7646542481952106e-06
Position 1592: 2.607746340534621e-06
Position 2929: 2.5885745100111293e-06
Position 14627: 2.2886290176015765e-06
Position 59213: 1.8491308515505327e-06
Position 16365: 1.6830218252312217e-06
Position 2009: 1.5130307418180557e-06
Position 2483: 1.508265865245723e-06
Position 58592: 1.419467309543646e-06
Position 58612: 1.4158197335735387e-06
Position 1347: 1.3374850956133522e-06
Position 14337: 1.3080304538455454e-06
Position 59404: 1.2744996845641495e-06
Position 680: 1.2520140654952734e-06
Position 695: 1.209442733958641e-06
Position 15861: 1.197044665624182e-06
Position 58727: 1.1502307644448164e-06
Position 22486: 1.118953115343592e-06
Position 22924: 9.876142150404135e-07
Position 254: 9.871356583414614e-07
Position 270: 9.33133185492862e-07
Position 2275: 8.789140022218339e-07
Position 54919: 8.210048586155637e-07
Position 54927: 7.894801928357335e-07
Position 58327: 7.384036827173391e-07
Position 18961: 6.412994759790185e-07
Position 55123: 6.02069499618317e-07
Position 58463: 5.720269181125982e-07
Position 12433: 5.442689747572044e-07
Position 15867: 5.285634218209445e-07
Position 16143: 4.775513516122975e-07
Position 16301: 4.627401154416847e-07
Position 54731: 4.5491081477066613e-07
Position 566: 4.424976704849942e-07
Position 16324: 4.3807944704966437e-07
Position 16982: 4.3387079427031593e-07
Position 58412: 4.1084875330878785e-07
Position 12574: 3.6114952687403287e-07
Position 571: 3.438116576341022e-07
Position 16603: 3.373606909292134e-07
Position 15803: 3.363068655191093e-07
Position 56092: 3.338859253526828e-07
Position 15805: 2.9501358373377323e-07
Position 1274: 2.9139876002507205e-07
Position 54592: 2.439366666186193e-07
Position 513: 2.143749134694723e-07
Position 416: 1.603910114988617e-07
Position 15922: 1.4544850537789194e-07
Position 343: 1.4039360843017663e-07
Position 307: 1.3424912551374507e-07
Position 10368: 1.1437428508611407e-07
Position 16720: 1.1203473742202097e-07
Position 16724: 1.0924945257718535e-07
Position 16281: 1.0875316956475957e-07
Position 12059: 1.0310119953459142e-07
Position 8892: 4.175372826698704e-08
Position 739: 2.9244631375984862e-08
Position 58775: 2.1803476136912718e-08
Position 12320: 1.8993195192178984e-08
Position 58290: 1.8895917600556986e-08
Position 260: 9.773674008572429e-09
Position 232: 9.55591697231216e-09
Position 58470: 4.533801795015239e-09
Position 12203: 2.9423383603745227e-09
Position 12271: 1.9482912702423165e-09
