Gene = Ctr9
Position 15166: 1.610532466681583e-06
Position 14923: 1.606423674403937e-06
Position 2108: 1.5815227899895416e-06
Position 22710: 1.257963621191931e-06
Position 22600: 1.0629813928337494e-06
Position 17930: 7.910721950455657e-07
Position 22670: 6.639699479420681e-07
Position 22209: 5.448188279020208e-07
Position 17936: 5.074522669022662e-07
Position 15379: 5.021787687627253e-07
Position 1312: 4.779500180438852e-07
Position 23896: 3.590045992733272e-07
Position 12665: 3.2770641782894497e-07
Position 22359: 3.174478339989787e-07
Position 22306: 2.791499499874364e-07
Position 149: 1.8325096929361415e-07
Position 1434: 1.7613584810977824e-07
Position 120: 1.6220189172125643e-07
Position 22331: 1.455911386683227e-07
Position 715: 1.366137128740544e-07
Position 1407: 1.0203498026976434e-07
Position 257: 8.579414860773512e-08
Position 726: 6.385157383188789e-08
Position 730: 4.884499650194278e-08
Position 494: 4.2104556486414476e-08
Position 14022: 3.919528808381471e-08
Position 1657: 3.50366782825546e-08
Position 482: 3.087272207837345e-08
Position 242: 2.8230025376875226e-08
Position 1423: 2.638113149977334e-08
Position 1604: 1.949565308123897e-08
Position 1366: 1.3025132528099122e-08
Position 161: 4.588323540636475e-09
Position 101: 4.159621828956862e-09
Position 128: 4.1298584090286656e-09
Position 85: 2.0147830397417764e-09
Position 477: 1.926626178768935e-10
Position 449: 1.34533916355613e-10
Position 1908: 1.3355063760817759e-10
Position 1812: 4.644383015750291e-11
Position 15197: 3.32040148151073e-11
