Gene = Emsy
Position 224: 2.3236943598399613e-06
Position 41961: 2.3208132908575874e-06
Position 1184: 2.2974162614957187e-06
Position 324: 2.175558222578648e-06
Position 282: 2.0587130333690946e-06
Position 873: 2.011416421434162e-06
Position 46316: 2.002894193363861e-06
Position 4045: 1.6672613019996393e-06
Position 738: 1.6556819275020412e-06
Position 4150: 1.6316291046673005e-06
Position 1065: 1.4059220065883685e-06
Position 4923: 1.3597688712725828e-06
Position 35540: 1.3317073226706938e-06
Position 2272: 1.291324217385796e-06
Position 688: 1.1694501711797374e-06
Position 89: 1.1679328014605883e-06
Position 26818: 8.821483373129253e-07
Position 274: 8.549201106838447e-07
Position 10471: 5.899578324435969e-07
Position 1813: 5.117374967645461e-07
Position 2459: 5.101430071056698e-07
Position 2565: 4.949508481985814e-07
Position 19666: 4.870185075741908e-07
Position 1963: 4.774805916770248e-07
Position 19715: 4.565758700283204e-07
Position 20531: 4.3194740443865735e-07
Position 37886: 3.8260612520715195e-07
Position 38274: 3.6335029981549104e-07
Position 20567: 3.624610803425564e-07
Position 2898: 3.022617958224392e-07
Position 1263: 6.261076437238813e-08
Position 320: 5.95821623845287e-08
Position 20268: 4.969184300376415e-08
Position 20350: 4.70778295937861e-08
Position 385: 4.041450798213716e-08
Position 19977: 2.887481869201509e-08
Position 11439: 1.795074089267781e-08
Position 1162: 2.460284392889507e-09
Position 1051: 2.097486573550676e-09
Position 947: 1.928087795807859e-09
Position 685: 1.3654964905822818e-09
Position 1267: 7.07944744748416e-11
Position 20158: 5.8040686806761784e-11
Position 459: 2.2674938784392248e-11
Position 354: 1.4506422435006563e-11
Position 95: 1.4496546647089318e-11
Position 345: 1.4464855838220098e-11
