Gene = Mre11a
Position 35547: 0.00021515386930073891
Position 48465: 0.0002123463001286824
Position 30762: 0.00021064682074047614
Position 42720: 0.00020986243249440065
Position 2797: 0.00020554998727003858
Position 35042: 0.00020021226861043106
Position 35286: 0.0001969956895392565
Position 46766: 0.00019544598282442954
Position 46781: 0.00019393523836001467
Position 42454: 0.00019265623068357923
Position 31335: 0.0001863317262464
Position 13026: 0.00017984375895398856
Position 28536: 0.00017809161002268627
Position 699: 0.00017208004940722621
Position 48905: 0.00017029145363982486
Position 28589: 0.00016790389539342673
Position 28522: 0.0001522215496642138
Position 2234: 0.00015196615161775529
Position 1343: 0.00014968223191554522
Position 2487: 0.0001495828011842422
Position 46382: 0.0001485970672013313
Position 935: 0.00013909404526618453
Position 12949: 0.0001339980881057852
Position 32039: 0.00012220676728031627
Position 995: 0.00011918221316003727
Position 2505: 0.00011545430449496751
Position 603: 0.00011538021155101486
Position 48981: 0.00011019609798901159
Position 31904: 0.00011007482606090286
Position 48886: 0.00010705387901776147
Position 42282: 0.00010636230225946111
Position 2407: 0.00010221274723358418
Position 32531: 0.00010165128589267834
Position 2732: 9.786978738928037e-05
Position 18023: 8.762024778041562e-05
Position 432: 8.729061999321627e-05
Position 2736: 8.510574573524135e-05
Position 30385: 8.107619801392648e-05
Position 27969: 7.986505790103905e-05
Position 28717: 7.626708876907321e-05
Position 27987: 7.610433186425148e-05
Position 2665: 7.575860324876153e-05
Position 48165: 7.430270058561258e-05
Position 3373: 7.149567762245234e-05
Position 33009: 6.745003223135677e-05
Position 2068: 6.663360363557452e-05
Position 32426: 6.482496387586195e-05
Position 2805: 6.458639836964822e-05
Position 103: 6.413690829312758e-05
Position 27276: 6.345442895920673e-05
Position 34725: 6.216733368904152e-05
Position 27862: 6.040369181174684e-05
Position 34915: 5.887746709734774e-05
Position 28015: 5.594820200217716e-05
Position 34781: 5.1799783089682824e-05
Position 642: 4.989901564721126e-05
Position 46514: 4.505382058910105e-05
Position 15042: 4.436631830097847e-05
Position 2042: 4.2594591398227284e-05
Position 46610: 4.240657962614592e-05
Position 207: 4.148850594858031e-05
Position 2852: 3.9051804812632055e-05
Position 107: 3.826458671332465e-05
Position 664: 3.6886850637036875e-05
Position 26986: 3.671595268322944e-05
Position 15091: 3.5117745836109564e-05
Position 1786: 3.3775481319858726e-05
Position 1037: 3.280095638099719e-05
Position 27922: 3.2585954489918704e-05
Position 32909: 3.066424442290067e-05
Position 2963: 3.041653055502363e-05
Position 32450: 2.7303532650682333e-05
Position 2842: 2.6144434924090495e-05
Position 1259: 2.6107300204346597e-05
Position 214: 2.5959122221433752e-05
Position 2705: 2.33017642561482e-05
Position 32663: 2.2998459982476193e-05
Position 14773: 2.2793940527342494e-05
Position 3056: 2.2636354134110394e-05
Position 2935: 2.2112760416511044e-05
Position 109: 1.990773889502639e-05
Position 32795: 1.9803484384578854e-05
Position 557: 1.8400334561000543e-05
Position 35089: 1.8045523760661534e-05
Position 2284: 1.783077725478222e-05
Position 32521: 1.5021508143707016e-05
Position 15086: 1.4167661584978072e-05
Position 31935: 1.403104784710991e-05
Position 35130: 1.3508516631929411e-05
Position 554: 1.3397589750908459e-05
Position 35134: 1.3317050790118335e-05
Position 15736: 1.2693517499343467e-05
Position 48007: 1.20648920335715e-05
Position 48321: 1.2037280151957409e-05
Position 5898: 1.1559239317487575e-05
Position 3009: 1.11499093258026e-05
Position 30328: 1.0830925462455796e-05
Position 32705: 1.0334740736840302e-05
Position 3185: 9.492036999876565e-06
Position 2129: 9.441819879995548e-06
Position 323: 9.34258662024261e-06
Position 31208: 9.200031149600626e-06
Position 27411: 9.19082832353846e-06
Position 143: 8.85034957278649e-06
Position 2631: 8.407097022247418e-06
Position 477: 8.331703378111608e-06
Position 30863: 7.9821555577451e-06
Position 43671: 7.948423165818076e-06
Position 12693: 7.619003638962228e-06
Position 43261: 7.586586794044326e-06
Position 32680: 7.267071799221004e-06
Position 2429: 6.490121228491616e-06
Position 42754: 6.0386300488517855e-06
Position 34973: 5.588839618382677e-06
Position 235: 5.35829952186213e-06
Position 329: 5.153646784876451e-06
Position 312: 5.006205572689736e-06
Position 43226: 4.922688568498481e-06
Position 32540: 4.895570086359307e-06
Position 35451: 4.865220410239887e-06
Position 32517: 4.174794073791826e-06
Position 26894: 4.11564518236678e-06
Position 32454: 3.829433099467244e-06
Position 42802: 3.640926305884901e-06
Position 34950: 3.6005928514034595e-06
Position 42994: 3.4253031594778204e-06
Position 297: 3.311753932534559e-06
Position 30728: 3.207454515405313e-06
Position 32461: 3.180471678745405e-06
Position 81: 3.1034397340085565e-06
Position 30814: 3.021301249529816e-06
Position 3450: 2.9765014308804498e-06
Position 1375: 2.8353186952690417e-06
Position 38067: 2.4178274671503057e-06
Position 30780: 2.3390633383180414e-06
Position 30693: 2.1368126791918813e-06
Position 32465: 2.083614411095079e-06
Position 256: 2.0818273138323234e-06
Position 15384: 1.999640759601214e-06
Position 16109: 1.8678453093137642e-06
Position 34918: 1.77049748664154e-06
Position 15463: 1.7214722096000587e-06
Position 836: 1.6176750784512574e-06
Position 27925: 1.5971722930056822e-06
Position 30778: 1.5697361038373257e-06
Position 42981: 1.5389519977869688e-06
Position 32544: 1.4879101901094177e-06
Position 32500: 1.4663179348654113e-06
Position 502: 1.4332813169402333e-06
Position 26834: 1.4038916376383277e-06
Position 32981: 1.3638802644715712e-06
Position 42288: 1.363385204041131e-06
Position 439: 1.3409382110200223e-06
Position 823: 1.304348853971581e-06
Position 716: 1.2124831437167607e-06
Position 726: 1.0237875566277228e-06
Position 27892: 1.0107955712160303e-06
Position 35048: 9.71772903969762e-07
Position 2015: 9.234790879824935e-07
Position 32519: 8.658248464559443e-07
Position 1043: 8.589146628185297e-07
Position 941: 8.110572322633563e-07
Position 28822: 7.465177533998568e-07
Position 590: 6.727514164401498e-07
Position 1049: 6.495021798247451e-07
Position 371: 6.492313836559297e-07
Position 32724: 6.425855898906551e-07
Position 34784: 5.321901760334318e-07
Position 1131: 4.794101848037058e-07
Position 35062: 4.2891299989778776e-07
Position 2104: 3.679908365455924e-07
Position 29365: 3.449744323704036e-07
Position 42250: 3.138293817800269e-07
Position 2337: 2.821664281025261e-07
Position 1959: 2.4166896514418695e-07
Position 2030: 2.3687458885098268e-07
Position 32388: 2.2935279446589464e-07
Position 2679: 2.087889212690899e-07
Position 45931: 1.5000663020408945e-07
Position 30995: 1.3238552750977678e-07
Position 30788: 1.323622880777635e-07
Position 29343: 1.1564430226636006e-07
Position 821: 1.0485324098643102e-07
Position 2668: 7.398317368707636e-08
Position 1863: 6.525589185413753e-08
Position 3648: 6.031343848108727e-08
Position 12735: 5.335040840520519e-08
Position 345: 4.483987978252096e-08
Position 790: 3.274995758083914e-08
Position 42972: 2.3204781799331044e-08
Position 838: 1.4146102117241697e-08
Position 2738: 1.2142162631475466e-08
Position 859: 1.1352326521789166e-08
Position 1602: 5.898885728464951e-09
Position 654: 5.210435115091976e-09
Position 42588: 4.184321917395141e-09
Position 31863: 4.134939862747335e-09
Position 1139: 2.700267456411876e-09
Position 958: 1.30717490741649e-09
Position 15294: 5.1359982150898856e-11
Position 30215: 1.289318566475028e-11
Position 358: 5.380607917063782e-14
