Gene = bchs
Position 13725: 4.190681053003269e-05
Position 4747: 4.177240989467895e-05
Position 5651: 3.9384647045231814e-05
Position 6855: 3.9079744701105574e-05
Position 3934: 3.902072493826703e-05
Position 4303: 3.809658638075434e-05
Position 73: 3.7212213514159555e-05
Position 2574: 3.662755431406639e-05
Position 4711: 3.598879516739136e-05
Position 4577: 3.470058254545234e-05
Position 6895: 3.428313097947946e-05
Position 4339: 3.35520688752654e-05
Position 13560: 3.2263169978756506e-05
Position 3817: 3.055185225369625e-05
Position 7294: 3.022373747362288e-05
Position 4392: 2.5977152669806646e-05
Position 6845: 2.5971658154913455e-05
Position 1215: 2.4447451443755698e-05
Position 13183: 2.3157141102352457e-05
Position 1083: 2.189858371380529e-05
Position 4408: 2.1814324822590444e-05
Position 61: 2.0050716949441346e-05
Position 13754: 1.96777620530177e-05
Position 5497: 1.941568557421731e-05
Position 5638: 1.8731615049647064e-05
Position 3874: 1.774568028440746e-05
Position 3591: 1.7531809350771216e-05
Position 13123: 1.728109115450273e-05
Position 336: 1.6741923946085786e-05
Position 1934: 1.6002285755646817e-05
Position 2518: 1.566783789501589e-05
Position 1670: 1.4915683417664867e-05
Position 3765: 1.4767021233532173e-05
Position 6905: 1.4256134684809143e-05
Position 2455: 1.2553107094162977e-05
Position 4117: 1.2069658298190721e-05
Position 2530: 1.158509506208318e-05
Position 4378: 1.0970097695744659e-05
Position 4531: 1.0646049577859358e-05
Position 6337: 9.6361643124993e-06
Position 357: 9.197467145431082e-06
Position 4021: 9.047771530117427e-06
Position 1406: 8.831232685549718e-06
Position 3786: 8.41183596489586e-06
Position 13735: 8.406275275694028e-06
Position 1424: 7.70205097104172e-06
Position 13362: 7.544592165762504e-06
Position 8446: 7.52902918712646e-06
Position 1609: 7.23879714809252e-06
Position 1436: 6.887195483987864e-06
Position 4054: 6.883119883125132e-06
Position 4369: 5.123970652535433e-06
Position 1637: 4.987400903087802e-06
Position 662: 4.8687057436560065e-06
Position 761: 3.837815846240875e-06
Position 4463: 3.2389918367628763e-06
Position 12983: 3.1751386134870872e-06
Position 13096: 2.8117152376476183e-06
Position 5693: 2.790785629490364e-06
Position 8645: 2.6520811436843568e-06
Position 1088: 2.3648497282427446e-06
Position 675: 2.106125911674439e-06
Position 2541: 2.095430576637882e-06
Position 215: 1.887351831998159e-06
Position 297: 1.8789099772829882e-06
Position 13395: 1.8518471859477934e-06
Position 1203: 1.6201196706965852e-06
Position 1559: 1.346773300374e-06
Position 12973: 1.3337098457629618e-06
Position 5611: 1.3046730007284135e-06
Position 13278: 1.2147067070478657e-06
Position 5271: 1.076778445559336e-06
Position 5253: 1.03320430489116e-06
Position 1273: 9.929924708023986e-07
Position 1095: 9.90132338519283e-07
Position 13172: 8.837450778970213e-07
Position 13772: 8.670576997412604e-07
Position 5473: 7.993412679781467e-07
Position 12924: 7.955358075812562e-07
Position 1373: 7.921691979630181e-07
Position 12929: 7.627372493209716e-07
Position 13242: 7.428778076065424e-07
Position 1269: 7.412757500565489e-07
Position 13405: 7.028332373390642e-07
Position 103: 6.393195238490932e-07
Position 1644: 6.269857725068855e-07
Position 1376: 6.24438819298804e-07
Position 3726: 6.151682901533388e-07
Position 310: 5.676265485433285e-07
Position 672: 5.44520227495748e-07
Position 919: 5.254502248966122e-07
Position 1749: 5.252974088307521e-07
Position 922: 4.93383821166511e-07
Position 3773: 4.817469911472237e-07
Position 1679: 4.760089017463478e-07
Position 1219: 4.248983069728318e-07
Position 6328: 4.113490462212912e-07
Position 12884: 3.8823680517495724e-07
Position 14073: 3.0246544942906723e-07
Position 13647: 2.8267694754978974e-07
Position 2904: 2.647430313804922e-07
Position 1766: 2.4326045179722727e-07
Position 3777: 2.3870507794479466e-07
Position 13109: 2.2856170765925226e-07
Position 2856: 2.2598340643503497e-07
Position 5704: 2.18696731387577e-07
Position 13662: 2.1740224716363665e-07
Position 1043: 2.1050870876317298e-07
Position 2117: 2.047480511032366e-07
Position 453: 1.9676323351463885e-07
Position 247: 1.835783662008661e-07
Position 14013: 1.76657967778909e-07
Position 1622: 1.6499132107958883e-07
Position 1210: 1.643090395371204e-07
Position 411: 1.6049361448537302e-07
Position 13655: 1.5422296012991498e-07
Position 13369: 1.4901360382733364e-07
Position 1793: 1.1880105410819004e-07
Position 1590: 1.0172687309297437e-07
Position 287: 8.507119146799261e-08
Position 896: 8.252513333411446e-08
Position 13606: 7.409722511325075e-08
Position 113: 5.796742268907908e-08
Position 433: 4.373847877577888e-08
Position 444: 4.349166860378525e-08
Position 13632: 3.735820170384222e-08
Position 13247: 3.5570441663100145e-08
Position 321: 3.434296999545575e-08
Position 383: 3.421170572964872e-08
Position 13923: 3.328288706713496e-08
Position 13255: 3.2574981763852846e-08
Position 8362: 2.7890909611415647e-08
Position 1467: 2.7709405127649563e-08
Position 1702: 2.526401307763057e-08
Position 1639: 2.385249373445685e-08
Position 13751: 2.314193226881058e-08
Position 1910: 2.2160640867003655e-08
Position 569: 2.185209238259076e-08
Position 1705: 1.8883805068826237e-08
Position 13784: 1.7198006188222667e-08
Position 13160: 1.6214663102738206e-08
Position 271: 1.442250531744982e-08
Position 13588: 1.4361119029349105e-08
Position 13152: 1.3763432008314586e-08
Position 13139: 1.0428526589376693e-08
Position 13429: 1.0178986212973691e-08
Position 13135: 9.79901933110512e-09
Position 13580: 8.330138530130784e-09
Position 699: 8.035701142897197e-09
Position 13576: 7.956040754794551e-09
Position 1479: 6.6687812843572625e-09
Position 13413: 5.407328191958578e-09
Position 13252: 5.149754198777453e-09
Position 1694: 3.844233410950465e-09
Position 1496: 3.828321712983604e-09
Position 396: 3.6349205903909744e-09
Position 421: 3.582608842942319e-09
Position 1471: 3.2654556109971035e-09
Position 119: 3.144182992039748e-09
Position 152: 2.954864501718024e-09
Position 143: 2.2275216879957112e-09
Position 740: 1.3565166287415573e-09
Position 312: 1.3147415174913935e-09
Position 347: 1.0264619303086617e-09
Position 13421: 7.415056673597129e-10
Position 403: 5.870080307837886e-10
Position 392: 5.200325291255562e-10
Position 686: 4.5356342808369933e-10
Position 415: 2.993860350825751e-10
Position 123: 2.1645333139767026e-10
Position 225: 1.9790093564570495e-10
Position 243: 1.5024919792784096e-10
Position 229: 4.375976954538527e-11
Position 241: 2.8571905215231327e-12
Position 239: 4.173614304216542e-14
Position 231: 1.983404893474556e-14
Position 217: 1.8894633318735047e-14
Position 385: 1.5848698053673124e-20
