Gene = klar
Position 11597: 1.0065978759808725e-06
Position 90612: 9.903419341260617e-07
Position 3927: 9.767624280900032e-07
Position 104417: 9.564348675155036e-07
Position 3646: 9.062846337713993e-07
Position 104606: 8.800526437392076e-07
Position 2366: 8.357808334733849e-07
Position 97473: 7.95763561276293e-07
Position 97484: 7.367539671362533e-07
Position 2930: 7.366531259965281e-07
Position 519: 7.210116414462344e-07
Position 90680: 6.542802624129893e-07
Position 89597: 6.470992618719453e-07
Position 4619: 6.245901927550417e-07
Position 3403: 6.225895221160787e-07
Position 89582: 5.899494623387875e-07
Position 36356: 5.65831709062485e-07
Position 104620: 5.562108596221034e-07
Position 126: 5.468090715268048e-07
Position 264: 5.454254571990677e-07
Position 419: 5.402372124668976e-07
Position 96777: 4.943217030871612e-07
Position 96297: 4.5818913364913654e-07
Position 3723: 4.447526591484483e-07
Position 431: 3.963606940871831e-07
Position 104597: 3.641353835567434e-07
Position 226: 3.0195022491513254e-07
Position 3092: 3.009334878525441e-07
Position 610: 2.7968666998389576e-07
Position 4546: 2.760760135556257e-07
Position 2397: 2.716955169097195e-07
Position 89753: 2.395150850851866e-07
Position 4724: 2.1221607613530423e-07
Position 9228: 2.022574418547646e-07
Position 791: 1.8899970612055106e-07
Position 35283: 1.8606974330751234e-07
Position 189: 1.8279933267817723e-07
Position 97387: 1.6888106281199027e-07
Position 96659: 1.3063603161305726e-07
Position 11369: 4.9249190463317434e-08
Position 9177: 3.3955482539440036e-08
Position 97237: 3.373980846405662e-08
Position 9369: 2.957018612546065e-08
Position 34911: 2.8347749600067084e-08
Position 9260: 2.751510987568271e-08
Position 104553: 1.9700672323814234e-08
Position 6893: 1.8568845506364355e-08
Position 97742: 1.1055916932754175e-08
Position 89662: 1.0635250331620772e-08
Position 90848: 7.283905443353851e-09
Position 104421: 2.925239613524542e-10
