gene,5ss,3ss,PSI
AT1G76400,1143,507,100.0
AT1G76400,1383,1234,100.0
AT1G76400,1643,1465,99.9841111111111
AT1G76400,2156,2065,99.9861797752809
AT1G76400,2402,2242,99.975
AT1G76400,2725,2499,99.98622222222222
AT1G76405,1073,997,99.91772727272728
AT1G76450,791,709,98.94611111111112
AT1G76450,969,885,99.99898876404494
AT1G76490,1587,1404,99.99866666666668
AT1G76490,2095,1747,99.99811111111111
AT1G76510,2675,2551,100.0
AT1G76510,846,437,99.97533333333332
AT1G76510,2959,2894,99.97944444444444
AT1G76510,1259,1218,99.93855555555557
AT1G76510,1689,1635,99.94822222222223
AT1G76540,862,719,100.0
AT1G76540,1015,952,99.99696629213483
AT1G76540,1822,1682,100.0
AT1G76550,897,723,99.98044444444444
AT1G76550,3422,3316,99.99555555555555
AT1G76550,3834,3729,99.99966666666666
AT1G76550,1701,1632,99.96831460674157
AT1G76550,2364,2282,99.96088888888889
AT1G76550,2712,2637,99.97455555555554
AT1G76580,2438,2329,99.8509090909091
AT1G76630,2739,2672,100.0
AT1G76630,1243,1149,99.08865168539324
AT1G76630,1954,1708,100.0
AT1G76670,835,649,100.0
AT1G76670,1119,917,99.976
AT1G76690,657,515,100.0
AT1G76700,583,522,99.96877777777779
AT1G76700,2304,2162,99.70422222222221
AT1G76700,852,768,99.91944444444445
AT1G76700,1321,1193,100.0
AT1G76700,1591,1431,99.986
AT1G76700,1887,1707,99.98460674157305
AT1G76710,1009,921,99.975
AT1G76710,1468,1373,99.84277777777775
AT1G76730,721,629,99.96252873563218
AT1G76760,766,676,92.24853932584269
AT1G76760,1135,956,99.90112359550562
AT1G76850,1007,851,99.97877777777778
AT1G76850,2544,2468,99.95
AT1G76850,2887,2748,99.98933333333335
AT1G76850,3165,2978,99.91211111111112
AT1G76850,3422,3292,99.98133333333332
AT1G76850,5329,5250,99.8811111111111
AT1G76850,5751,5600,100.0
AT1G76850,6101,5893,100.0
AT1G76850,1969,1809,99.79733333333334
AT1G76850,2214,2108,99.97377777777777
AT1G76900,1684,1595,99.53193181818182
AT1G76930,1185,1098,99.98625
AT1G76950,1570,1449,100.0
AT1G76990,718,671,99.98629213483144
AT1G76990,914,798,100.0
AT1G76990,1890,1166,99.9991111111111
AT1G77000,1478,1335,99.9928888888889
AT1G77030,1936,1877,99.99011111111112
AT1G77030,2751,2697,99.94266666666667
AT1G77030,3088,3030,99.92777777777778
AT1G77030,3299,3171,99.95011111111111
AT1G77080,2870,2811,79.35933333333334
AT1G77080,3850,3807,99.94777777777777
AT1G77120,556,418,99.99689655172413
AT1G77120,1278,792,99.99954545454544
AT1G77120,1770,1607,99.99920454545455
AT1G77130,1169,398,100.0
AT1G77140,3204,3081,99.98466666666666
AT1G77140,3457,3324,99.98277777777778
AT1G77210,409,267,99.84299999999999
AT1G77210,1258,1104,99.72016393442624
AT1G77300,7624,7543,100.0
AT1G77300,7942,7861,99.97555555555554
AT1G77300,8313,8266,100.0
AT1G77300,3506,3300,99.95788888888887
AT1G77300,4459,4378,100.0
AT1G77300,4921,4803,99.97033333333333
AT1G77320,541,497,99.83943820224718
AT1G77320,762,639,100.0
AT1G77320,1258,1149,100.0
AT1G77390,843,437,99.9720238095238
AT1G77390,1480,1403,100.0
AT1G77390,1763,1728,99.0845
AT1G77410,2126,2040,100.0
AT1G77440,433,250,99.92844444444444
AT1G77440,640,531,99.92655555555555
AT1G77440,848,757,99.92344444444446
AT1G77440,1704,1608,99.98233333333333
AT1G77450,736,460,99.99393258426966
AT1G77470,1535,1452,99.9958888888889
AT1G77470,2138,2068,99.09211111111112
AT1G77490,1702,1626,99.99931818181818
AT1G77490,1888,1809,99.99238636363636
AT1G77490,833,711,99.71903614457831
AT1G77510,533,501,100.0
AT1G77510,1410,1283,99.98629213483147
AT1G77510,1829,1690,99.9912222222222
AT1G77510,2049,1928,99.9991111111111
AT1G77510,2460,2346,99.95744444444445
AT1G77590,3361,3225,99.99344444444445
AT1G77590,3656,3448,99.99544444444444
AT1G77590,1251,1169,99.9888888888889
AT1G77590,1718,1462,100.0
AT1G77610,818,567,99.99415730337078
AT1G77680,972,591,100.0
AT1G77680,1124,1069,100.0
AT1G77680,1267,1197,100.0
AT1G77680,3650,3577,99.9928888888889
AT1G77690,540,353,100.0
AT1G77740,1913,1746,100.0
AT1G77740,2180,2068,99.99355555555556
AT1G77740,2455,2260,99.90329545454547
AT1G77740,2857,2762,99.85797752808989
AT1G77760,1390,1248,100.0
AT1G77760,1715,1481,99.85022471910112
AT1G77810,460,359,100.0
AT1G77810,638,578,99.9779775280899
AT1G77810,1983,1872,100.0
AT1G77810,910,730,100.0
AT1G77920,598,547,99.90546666666667
AT1G77940,359,252,99.99833333333333
AT1G77940,1168,1098,99.99366666666667
AT1G77950,2071,2042,99.97829268292682
AT1G78000,5107,5029,99.98409638554217
AT1G78000,2826,2776,100.0
AT1G78000,3390,3214,100.0
AT1G78060,1081,777,99.91223529411766
AT1G78060,1534,1363,99.95976190476189
AT1G78090,1187,1129,100.0
AT1G78090,1809,1730,99.97980769230769
AT1G78090,1974,1903,100.0
AT1G78090,2142,2070,99.99111111111112
AT1G78120,1134,937,100.0
AT1G78290,865,789,99.9903947368421
AT1G78430,668,611,100.0
AT1G78490,2678,2428,99.97492307692308
AT1G78490,2860,2766,99.99777777777778
AT1G78490,3205,3097,99.99852941176471
AT1G78540,1458,1382,99.7571111111111
AT1G78540,2328,2024,99.97651685393258
AT1G78540,2642,2411,99.96831460674157
AT1G78560,1386,1301,99.93255555555555
AT1G78560,1772,1483,99.99766666666667
AT1G78560,968,873,98.0051111111111
AT1G78560,1082,1047,98.57588888888888
AT1G78580,2711,2281,99.97444444444446
AT1G78580,3457,3067,99.85622222222224
AT1G78580,4707,4617,99.73944444444443
AT1G78580,6419,6330,99.99555555555555
AT1G78580,6632,6500,99.98855555555555
AT1G78580,6815,6715,99.99522222222222
AT1G78580,2151,2109,29.125333333333337
AT1G78610,2304,2179,100.0
AT1G78610,2674,2379,99.99733333333333
AT1G78630,937,750,99.99977777777778
AT1G78630,1308,1136,99.99944444444445
AT1G78650,1100,939,100.0
AT1G78660,1785,1721,99.065
AT1G78660,1985,1895,100.0
AT1G78660,1348,1286,99.97355555555555
AT1G78660,1630,1539,99.90766666666666
AT1G78670,825,737,99.99743902439026
AT1G78670,1416,1354,99.91518518518518
AT1G78670,1871,1807,99.82487804878049
AT1G78680,653,565,99.99166666666666
AT1G78680,2097,2003,99.99471264367817
AT1G78680,1192,1130,99.986091954023
AT1G78710,1477,1317,94.92066666666666
AT1G78770,3521,3437,99.93640449438202
AT1G78770,4098,4061,99.97137931034483
AT1G78770,1961,1880,99.79641975308643
AT1G78770,2294,2117,99.11130952380952
AT1G78770,2889,2813,99.93303370786518
AT1G78870,375,346,99.87466666666666
AT1G78870,1314,1271,99.98488888888889
AT1G78900,1953,1895,99.97022222222222
AT1G78900,2117,2044,99.98
AT1G78900,2303,2200,99.97333333333334
AT1G78900,2662,2528,99.99455555555554
AT1G78900,832,704,99.99111111111112
AT1G78900,2858,2750,99.98988888888888
AT1G78900,3156,2960,99.9648888888889
AT1G78900,3430,3342,99.9877777777778
AT1G78900,4279,4189,99.99355555555556
AT1G78900,998,941,99.9658888888889
AT1G78900,1135,1077,99.70633333333335
AT1G78920,944,590,99.97411111111111
AT1G78920,1318,1113,100.0
AT1G78920,4332,4166,99.96666666666667
AT1G78920,1580,1427,99.87911111111111
AT1G78920,1816,1667,100.0
AT1G78920,2789,2667,99.9771111111111
AT1G78920,3469,3280,99.97651685393258
AT1G78950,845,658,100.0
AT1G78950,2392,2277,100.0
AT1G78950,2992,2892,99.96177215189873
AT1G78955,3569,3445,100.0
AT1G78955,3745,3645,98.87903614457832
AT1G78970,2464,2349,99.95639344262295
AT1G78970,2664,2543,99.35142857142857
AT1G78970,4447,4362,99.99661290322582
AT1G78970,1245,1154,99.96125
AT1G79000,2322,2178,99.99191011235953
AT1G79000,5772,5628,99.88233333333334
AT1G79000,1120,1004,100.0
AT1G79000,7148,6754,100.0
AT1G79000,7476,7257,99.99633333333334
AT1G79040,443,383,99.99831460674157
AT1G79040,585,528,99.99932584269662
AT1G79050,2514,2450,99.91613636363635
AT1G79050,2851,2777,99.99431818181819
AT1G79050,1376,1312,100.0
AT1G79050,1596,1465,99.82808988764046
AT1G79230,2127,2066,99.95655555555555
AT1G79230,2434,2374,99.98466666666666
AT1G79230,2631,2548,99.95622222222224
AT1G79230,2787,2722,100.0
AT1G79230,2938,2869,99.95411111111112
AT1G79230,1257,1193,99.91655555555555
AT1G79230,1948,1784,99.98966666666666
AT1G79270,1438,1319,100.0
AT1G79270,2914,2700,100.0
AT1G79280,2940,2818,99.98633333333333
AT1G79280,3714,3644,100.0
AT1G79280,6227,6127,99.7702222222222
AT1G79280,7182,7133,99.90633333333334
AT1G79280,1374,1280,99.9451111111111
AT1G79280,9855,9740,100.0
AT1G79280,1530,1463,99.93411111111111
AT1G79280,10045,9966,99.98966666666666
AT1G79280,10457,10384,99.97122222222222
AT1G79280,11556,11473,99.99711111111111
AT1G79280,1941,1862,100.0
AT1G79350,1111,936,100.0
AT1G79350,4142,3997,98.95855555555556
AT1G79350,4574,4441,99.97588888888889
AT1G79350,5015,4943,99.83377777777777
AT1G79350,5453,5358,99.929
AT1G79350,5981,5844,99.648
AT1G79350,7301,7176,100.0
AT1G79350,2368,2185,99.9801111111111
AT1G79350,2636,2557,99.98677777777779
AT1G79350,2980,2846,99.73255555555556
AT1G79350,3311,3249,99.99644444444445
AT1G79430,885,817,100.0
AT1G79440,616,501,99.99811111111111
AT1G79440,2521,2454,99.63911111111112
AT1G79440,2710,2631,99.96533333333335
AT1G79440,1009,959,99.99499999999999
AT1G79440,1425,1313,99.92544444444444
AT1G79450,814,754,100.0
AT1G79450,969,893,100.0
AT1G79460,1773,1651,99.762183908046
AT1G79460,615,561,99.768202247191
AT1G79470,1605,1005,100.0
AT1G79500,1984,1938,100.0
AT1G79500,476,377,99.68400000000001
AT1G79500,754,656,100.0
AT1G79500,1219,1158,100.0
AT1G79500,1411,1335,100.0
AT1G79520,992,878,100.0
AT1G79520,1327,1080,99.9755421686747
AT1G79530,2673,2529,99.97269662921347
AT1G79530,3039,2948,99.99633333333334
AT1G79530,1212,1172,99.97588888888889
AT1G79530,1701,1587,99.98333333333333
AT1G79530,1889,1788,99.9811111111111
AT1G79560,4033,3912,100.0
AT1G79560,5009,4933,99.99666666666667
AT1G79560,5382,5300,99.92066666666668
AT1G79560,2297,2218,99.99522222222222
AT1G79590,1329,1227,99.96322222222223
AT1G79610,2262,2213,99.96933333333332
AT1G79610,2606,2507,100.0
AT1G79610,2902,2881,99.93976744186047
AT1G79610,3310,3199,99.96277777777777
AT1G79610,1264,1151,100.0
AT1G79650,631,468,99.92741573033709
AT1G79650,890,850,100.0
AT1G79650,2460,2349,99.99666666666667
AT1G79650,2667,2581,99.99415730337078
AT1G79650,2251,2202,99.52111111111111
AT1G79670,1169,1045,100.0
AT1G79690,2027,1939,99.94177777777779
AT1G79690,2597,2424,99.92988888888887
AT1G79690,3572,3493,99.949
AT1G79690,3769,3672,99.88477777777777
AT1G79690,4398,4313,99.946
AT1G79750,1037,628,99.9961111111111
AT1G79750,1210,1134,99.97788888888887
AT1G79750,2322,2237,99.98966666666666
AT1G79750,2684,2635,99.94544444444445
AT1G79750,2822,2767,99.99099999999999
AT1G79750,2994,2894,99.99255555555555
AT1G79750,3369,3290,99.99311111111112
AT1G79750,3529,3453,99.97111111111113
AT1G79750,1810,1743,99.97800000000001
AT1G79810,709,548,99.98123595505618
AT1G79810,922,784,99.96366666666667
AT1G79810,1456,1337,100.0
AT1G79810,2083,1915,99.97922222222223
AT1G79820,612,486,99.82069767441862
AT1G79820,3297,3142,100.0
AT1G79820,4024,3949,99.94528735632184
AT1G79820,4411,4295,100.0
AT1G79820,971,858,99.37662790697674
AT1G79820,1551,1417,99.99112359550561
AT1G79820,2067,1966,99.97887640449437
AT1G79830,3324,3038,99.99811111111111
AT1G79830,3866,3799,99.85033333333332
AT1G79830,4052,3952,99.98855555555556
AT1G79830,4697,4581,99.98100000000001
AT1G79830,4994,4772,99.96877777777779
AT1G79830,5342,5281,99.999
AT1G79830,5542,5427,99.94622222222222
AT1G79830,5705,5629,99.99655555555556
AT1G79830,5832,5782,99.8597777777778
AT1G79830,2095,2022,99.97155555555554
AT1G79830,2298,2222,99.83944444444444
AT1G79830,2498,2382,99.92822222222223
AT1G79840,1779,1660,100.0
AT1G79880,731,587,99.91999999999999
AT1G79880,1130,1063,99.97067415730336
AT1G79880,1953,1897,100.0
AT1G79940,864,767,99.97444444444446
AT1G79940,1886,1707,99.99333333333335
AT1G79940,2083,1962,100.0
AT1G79940,2392,2304,99.86366666666666
AT1G80050,1626,1532,100.0
AT1G80110,1240,1120,99.97441860465115
AT1G80190,827,758,100.0
AT1G80190,1288,1115,100.0
AT1G80210,1659,1485,100.0
AT1G80210,1902,1742,99.96677777777778
AT1G80210,2067,1985,99.95177777777778
AT1G80210,2192,2136,100.0
AT1G80230,773,686,99.99777777777777
AT1G80260,680,418,99.965
AT1G80350,1049,576,99.93277777777779
AT1G80350,2399,2310,99.99033333333334
AT1G80370,2531,2496,100.0
AT1G80380,1047,660,100.0
AT1G80380,1744,1711,99.98688888888888
AT1G80380,2003,1858,99.99499999999999
AT1G80380,2209,2091,99.92633333333332
AT1G80380,2342,2290,99.96188888888888
AT1G80380,1633,1553,99.88355555555556
AT1G80410,770,690,99.87266666666667
AT1G80410,3599,3544,99.95155555555554
AT1G80410,3972,3916,99.98444444444443
AT1G80410,4741,4657,99.87722222222223
AT1G80410,5319,5194,99.72844444444446
AT1G80410,5728,5595,99.94855555555556
AT1G80410,5893,5835,99.99444444444444
AT1G80410,1494,1343,99.96722222222222
AT1G80410,2670,2597,99.98488888888889
AT1G80410,2877,2760,100.0
AT1G80420,1529,1442,99.8311111111111
AT1G80460,944,721,99.98897727272725
AT1G80460,2031,1063,99.98670454545457
AT1G80480,2113,2023,99.999
AT1G80560,837,724,99.93255555555555
AT1G80560,1170,1080,100.0
AT1G80560,1349,1261,99.94363636363637
AT1G80560,1889,1834,100.0
AT1G80600,1367,931,99.99722222222222
AT1G80660,499,378,99.97685714285714
AT1G80660,681,581,99.973
AT1G80670,416,333,99.96722222222222
AT1G80670,989,901,99.91411111111111
AT1G80670,2707,2634,100.0
AT1G80670,2947,2865,99.97788888888887
AT1G80670,1983,1901,99.99444444444444
AT1G80670,2374,2244,99.99133333333334
AT1G80670,2557,2478,99.99966666666666
AT1G80680,4023,3924,99.96522222222224
AT1G80710,1997,1900,99.84704545454547
AT1G80740,4181,4076,96.35279069767442
AT1G80750,568,361,99.99744444444445
AT1G80750,1017,918,99.9888888888889
AT1G80750,1459,1355,99.99788888888888
AT1G80770,2498,2290,100.0
AT1G80770,1177,1101,99.87544444444445
AT1G80770,1475,1363,99.96166666666666
AT1G80770,1818,1745,99.83752808988766
AT1G80790,3164,2929,100.0
AT1G80790,1752,1569,99.89822222222223
AT1G80790,2347,2061,99.97844444444446
AT1G80830,859,779,99.97147727272727
AT1G80830,2423,2185,99.9723595505618
AT1G80830,1152,1072,99.90191011235956
AT1G80830,1322,1216,99.95811111111111
AT1G80840,1324,1206,99.97623376623376
AT1G80900,1794,1745,100.0
AT1G80920,564,494,99.99977777777778
AT1G80950,1308,1181,100.0
AT1G80950,2407,2265,99.9372222222222
AT2G01110,1174,882,99.98200000000001
AT2G01120,462,404,100.0
AT2G01120,597,548,99.96863636363636
AT2G01120,999,934,99.89823529411765
AT2G01120,1589,1506,99.55344827586208
AT2G01140,1115,1004,99.99055555555555
AT2G01170,649,629,99.9374418604651
AT2G01170,1213,1030,99.94516853932583
AT2G01200,515,350,99.93819672131147
AT2G01250,365,181,99.997
AT2G01250,683,624,99.99844444444444
AT2G01250,1001,920,99.9988888888889
AT2G01250,1198,1094,99.95622222222222
AT2G01270,632,606,99.97333333333334
AT2G01270,1987,1945,99.98600000000002
AT2G01270,2215,2067,99.996
AT2G01270,2731,2298,99.99333333333333
AT2G01270,794,700,99.99155555555555
AT2G01270,1472,1402,99.9968888888889
AT2G01270,1629,1551,99.80833333333334
AT2G01280,530,440,15.569230769230769
AT2G01320,2965,2751,99.97788888888887
AT2G01340,756,338,100.0
AT2G01350,537,402,99.59222222222222
AT2G01350,1608,1430,99.99788888888888
AT2G01350,1748,1679,99.99399999999999
AT2G01420,2185,1916,100.0
AT2G01420,2410,2323,99.98333333333332
AT2G01420,2945,2786,99.99516853932585
AT2G01420,3116,3038,99.99831460674157
AT2G01430,972,891,100.0
AT2G01450,2359,2250,99.99633333333335
AT2G01450,1037,908,99.95499999999998
AT2G01450,1214,1153,99.94411111111113
AT2G01470,522,426,99.97311111111114
AT2G01470,1019,926,99.9811111111111
AT2G01470,1834,1716,99.99566666666668
AT2G01470,2063,1994,99.99844444444444
AT2G01490,575,452,99.95633333333333
AT2G01490,715,653,99.98822222222223
AT2G01490,1133,1063,99.99666666666667
AT2G01490,1331,1211,99.99533333333333
AT2G01490,1843,1697,99.99922222222223
AT2G01590,613,475,99.9853164556962
AT2G01620,713,475,99.9831111111111
AT2G01650,1363,1083,99.98966666666666
AT2G01690,2799,2732,99.97599999999998
AT2G01690,3242,3120,99.95655555555555
AT2G01690,792,725,99.68633333333334
AT2G01690,3581,3418,99.98522222222222
AT2G01690,1622,1478,99.80477777777779
AT2G01720,778,732,99.98711111111112
AT2G01720,2785,2694,99.99666666666667
AT2G01720,1698,1065,99.99233333333333
AT2G01720,2453,2272,99.98177777777778
AT2G01750,780,693,100.0
AT2G01750,1731,1559,99.8916091954023
AT2G01750,2255,2098,99.60179775280898
AT2G01830,3365,3265,99.9575
AT2G01830,2545,2325,100.0
AT2G01905,712,611,60.13018181818182
AT2G01905,997,978,100.0
AT2G01910,1836,1631,99.99204545454545
AT2G01910,3403,3314,99.98211111111111
AT2G01910,3725,3649,100.0
AT2G01910,4182,3807,99.95644444444444
AT2G01910,2494,2277,100.0
AT2G01910,2756,2599,99.93622222222223
AT2G01910,3000,2839,99.98644444444443
AT2G01970,558,516,99.98733333333332
AT2G01970,2270,1784,99.99622222222222
AT2G01980,776,697,100.0
AT2G01980,4177,4078,100.0
AT2G01980,4983,4778,100.0
AT2G01980,5341,5069,100.0
AT2G01980,5741,5441,100.0
AT2G02000,1872,1818,100.0
AT2G02010,1495,1279,100.0
AT2G02010,1990,1936,100.0
AT2G02040,774,455,99.97711111111111
AT2G02070,990,592,100.0
AT2G02090,3370,3150,99.97344444444445
AT2G02090,1613,1361,99.92477777777778
AT2G02180,1402,1355,99.99777777777777
AT2G02180,2089,2010,99.94077777777778
AT2G02180,775,721,99.2381111111111
AT2G02180,1118,1045,99.95500000000001
AT2G02180,1270,1196,99.89377777777779
AT2G02230,648,528,100.0
AT2G02300,847,727,100.0
AT2G02310,788,668,100.0
AT2G02380,352,294,98.87916666666666
AT2G02390,1497,1434,99.99788888888891
AT2G02390,1713,1652,99.99471910112361
AT2G02390,477,419,99.99033707865168
AT2G02390,915,842,99.94977777777777
AT2G02390,1127,1072,99.94366666666667
AT2G02450,1397,1127,100.0
AT2G02470,565,531,99.98400000000001
AT2G02470,975,745,99.98955555555555
AT2G02480,2805,2584,99.98114942528737
AT2G02480,4487,4401,100.0
AT2G02500,426,327,99.99573033707864
AT2G02500,1773,1703,99.98977777777777
AT2G02500,804,747,99.78662921348312
AT2G02500,1087,1006,99.92227272727273
AT2G02560,4688,4546,99.39584269662923
AT2G02560,4860,4766,99.89101123595505
AT2G02560,6794,6676,99.935
AT2G02560,7227,7148,99.99499999999999
AT2G02560,2696,2537,99.99000000000001
AT2G02560,3284,3200,99.98822222222223
AT2G02740,1302,1224,100.0
AT2G02760,868,841,99.9958888888889
AT2G02760,1222,1132,99.9991111111111
AT2G02790,1515,1325,100.0
AT2G02790,886,747,100.0
AT2G02810,508,409,99.92277777777777
AT2G02810,736,604,100.0
AT2G02810,864,832,99.95943820224718
AT2G02810,1071,966,100.0
AT2G02810,1268,1145,100.0
AT2G02820,1170,1112,100.0
AT2G02820,1467,1410,99.98011904761904
AT2G02820,2045,1865,99.98767441860466
AT2G02820,2556,2412,99.91712643678161
AT2G02860,1164,1097,99.74155555555555
AT2G02860,1410,1310,100.0
AT2G02860,3650,3585,99.95244444444445
AT2G02860,3790,3745,99.97566666666668
AT2G02860,1754,1668,100.0
AT2G02970,1175,1061,99.97466666666668
AT2G02970,2521,2323,100.0
AT2G03060,1205,1188,99.04894117647059
AT2G03060,1533,1435,100.0
AT2G03070,644,437,100.0
AT2G03070,2863,2811,99.88688888888889
AT2G03070,1696,1639,99.50955555555554
AT2G03090,769,455,100.0
AT2G03120,635,518,99.98122222222221
AT2G03120,2427,2348,99.98611111111111
AT2G03120,881,728,99.98188888888888
AT2G03120,1437,1308,99.99666666666667
AT2G03120,1627,1575,99.87422222222223
AT2G03120,1999,1928,99.91266666666667
AT2G03150,3583,3479,99.96533333333335
AT2G03150,4089,4024,99.99033333333334
AT2G03150,5610,5534,99.98088888888887
AT2G03150,5808,5732,99.73055555555555
AT2G03150,506,424,99.95078651685392
AT2G03150,2247,1508,76.46244444444444
AT2G03150,2389,2342,78.08822222222221
AT2G03240,3629,3491,99.99505617977528
AT2G03240,2201,2079,100.0
AT2G03240,2737,2631,99.9829213483146
AT2G03250,3333,3227,99.96533333333333
AT2G03480,2209,1982,100.0
AT2G03520,459,319,99.99613636363637
AT2G03520,833,785,99.82499999999999
AT2G03600,480,229,100.0
AT2G03620,1927,1855,100.0
AT2G03670,2340,2261,99.86266666666666
AT2G03670,548,491,100.0
AT2G03670,796,645,100.0
AT2G03710,1389,1306,98.42808823529413
AT2G03710,1924,1881,99.93791666666667
AT2G03730,1959,1853,99.99788888888888
AT2G03800,990,925,100.0
AT2G03800,1931,1741,100.0
AT2G03830,498,439,99.98
AT2G03870,505,422,99.98755555555557
AT2G04025,413,365,99.99940000000001
AT2G04030,3517,3341,99.99633333333334
AT2G04030,3718,3611,99.99833333333333
AT2G04030,3888,3797,99.97344444444445
AT2G04030,1058,963,99.99411111111112
AT2G04030,1232,1147,99.99688888888888
AT2G04030,1463,1318,99.99711111111111
AT2G04030,1662,1544,99.97666666666666
AT2G04030,1780,1743,99.97733333333335
AT2G04070,1815,1369,100.0
AT2G04100,1676,1436,100.0
AT2G04100,1976,1769,100.0
AT2G04160,2401,2291,99.79636363636362
AT2G04160,4888,4789,99.9586567164179
AT2G04270,3517,3391,99.95816091954023
AT2G04350,968,440,100.0
AT2G04350,2787,2654,100.0
AT2G04350,2995,2859,99.99788888888888
AT2G04350,3296,3088,100.0
AT2G04350,1125,1043,100.0
AT2G04430,530,463,99.59977528089888
AT2G04430,1149,1070,99.96921348314606
AT2G04430,1620,1584,99.53741573033707
AT2G04450,1216,1137,100.0
AT2G04450,1484,1448,100.0
AT2G04530,1076,1004,99.70168539325843
AT2G04530,1737,1661,100.0
AT2G04540,2940,2867,100.0
AT2G04540,1620,1467,99.66722222222221
AT2G04540,2030,1995,99.96366666666667
AT2G04550,951,850,99.95633333333333
AT2G04560,664,557,99.61627906976744
AT2G04560,2079,1851,99.49137931034483
AT2G04630,1051,982,99.98577777777778
AT2G04660,4195,4125,99.97863636363635
AT2G04660,1681,1608,100.0
AT2G04700,673,622,99.9561111111111
AT2G04700,818,745,99.98722222222223
AT2G04842,1951,1572,99.98388888888888
AT2G04842,2344,2034,99.99111111111112
AT2G04842,2618,2416,99.99399999999999
AT2G05120,4214,4145,100.0
AT2G05170,701,526,100.0
AT2G05210,867,786,99.83443181818183
AT2G05210,1996,1897,99.76275862068967
AT2G05630,1127,1073,99.99922222222223
AT2G05710,3805,3705,100.0
AT2G05710,1680,1517,99.97444444444446
AT2G05710,1990,1844,100.0
AT2G05710,2683,2606,99.97333333333331
AT2G05760,1989,1901,99.96567901234569
AT2G05990,1819,1706,99.97944444444444
AT2G05990,1946,1893,99.96266666666666
AT2G05990,2236,2177,99.99622222222222
AT2G05990,1619,1543,99.99888888888889
AT2G06005,460,371,99.87711111111112
AT2G06005,3059,2998,99.98666666666666
AT2G06005,1291,1240,96.58685393258426
AT2G06005,1529,1461,99.04204545454546
AT2G06010,1255,1101,100.0
AT2G06010,1507,1330,100.0
AT2G06010,1697,1586,99.99662921348316
AT2G06050,2228,2096,100.0
AT2G06510,503,198,100.0
AT2G06530,832,700,99.96388888888889
AT2G06530,1386,1124,99.97088888888888
AT2G06850,1214,1019,99.90797619047619
AT2G06925,418,374,96.46860465116276
AT2G06925,639,512,96.59238095238095
AT2G06990,4147,4056,99.98100000000001
AT2G06990,4369,4275,100.0
AT2G06990,5305,5208,99.98122222222221
AT2G06990,5814,5720,100.0
AT2G06990,2050,1980,99.98911111111111
AT2G06990,2475,2306,99.99377777777778
AT2G06990,2820,2702,99.61577777777778
AT2G07050,3614,3499,99.98222222222223
AT2G07050,4470,4370,99.79055555555557
AT2G07050,4671,4613,99.99166666666666
AT2G07050,2875,2707,99.86599999999999
AT2G07340,308,253,99.98544444444445
AT2G07560,3258,3074,99.928
AT2G07680,3289,3171,100.0
AT2G07680,5573,5460,99.80170731707317
AT2G07680,1037,953,99.70432432432432
AT2G11000,4602,4502,97.48277777777778
AT2G11000,5466,5346,100.0
AT2G11000,2219,2132,100.0
AT2G11000,3078,2804,100.0
AT2G11520,2240,2149,99.95528089887641
AT2G11520,2626,2326,99.91677777777778
AT2G12480,2607,2488,100.0
AT2G13360,997,473,99.9994117647059
AT2G13360,1447,1079,99.99976744186046
AT2G13370,1762,933,99.99444444444444
AT2G13370,4221,4168,99.84842696629212
AT2G13370,4614,4549,99.98539325842698
AT2G13370,5329,5240,99.99044943820225
AT2G13370,6892,6766,99.94266666666667
AT2G13370,8222,7978,99.977
AT2G13370,9137,8956,99.9768888888889
AT2G13370,9486,9404,99.97555555555554
AT2G13370,11237,10882,99.9658888888889
AT2G13370,11422,11327,99.96597701149426
AT2G13370,1985,1916,99.97247191011235
AT2G13370,2624,2203,99.98033333333333
AT2G13540,3661,3591,99.97622222222223
AT2G13540,3871,3751,99.99222222222221
AT2G13540,5739,5492,99.73089887640448
AT2G13540,1110,1037,99.95617977528089
AT2G13540,1281,1217,99.96222222222222
AT2G13540,1944,1814,99.99651685393259
AT2G13540,3446,3360,99.87311111111109
AT2G13560,2873,2760,99.97494382022471
AT2G13560,3186,3071,99.98483146067416
AT2G13560,3721,3647,99.98633333333333
AT2G13560,4044,3988,99.74651685393258
AT2G13560,4632,4568,99.9847777777778
AT2G13560,4841,4725,99.99311111111112
AT2G13560,984,815,99.92422222222223
AT2G13560,1424,1362,100.0
AT2G13560,2506,2398,99.98056179775281
AT2G13650,2584,2428,100.0
AT2G13650,1275,1144,99.85988636363636
AT2G13790,922,849,98.45511111111112
AT2G13790,2454,2384,99.95295454545455
AT2G13790,2783,2705,99.95797752808988
AT2G13800,2006,1949,99.60204545454545
AT2G13810,283,256,100.0
AT2G13810,2036,1972,97.09414634146341
AT2G14050,550,440,99.88154761904761
AT2G14050,919,851,99.59023529411765
AT2G14050,1221,1045,100.0
AT2G14050,2185,2091,99.78747126436782
AT2G14120,960,930,99.87377777777778
AT2G14120,3765,3671,99.99877777777778
AT2G14120,4690,4646,100.0
AT2G14120,2182,2067,99.97788888888888
AT2G14120,2598,2548,99.01988888888887
AT2G14170,419,320,99.95900000000002
AT2G14170,1984,1917,99.98573033707865
AT2G14170,2293,2241,99.99411111111112
AT2G14170,2534,2381,99.93
AT2G14170,2913,2821,99.99764044943821
AT2G14170,565,492,99.70944444444443
AT2G14170,3488,3451,99.38573033707867
AT2G14170,3624,3579,99.96977777777778
AT2G14170,3978,3886,100.0
