Gene = tweek
Position 17965: 6.591623239088038e-07
Position 917: 4.848416715432027e-07
Position 868: 4.671082780282245e-07
Position 19030: 4.5660121963377427e-07
Position 7613: 3.9226715494859236e-07
Position 504: 3.139666817180368e-07
Position 10499: 2.566292257781164e-07
Position 313: 2.565150947939911e-07
Position 16203: 2.08081447619343e-07
Position 7633: 1.827912268778017e-07
Position 7541: 1.5361931700313138e-07
Position 463: 1.1706907508269009e-07
Position 289: 1.1280084620245583e-07
Position 147: 9.102851977415967e-08
Position 18018: 8.50238929929341e-08
Position 7696: 8.280650763575528e-08
Position 550: 7.142727846883295e-08
Position 27321: 4.930704434083331e-08
Position 372: 4.724883624347759e-08
Position 79: 2.3694087163485487e-08
Position 27327: 2.0914211613933675e-08
Position 589: 1.9810199892331787e-08
Position 16092: 1.937939995860181e-08
Position 16041: 1.4759971927387289e-08
Position 19715: 1.2202259198922014e-08
Position 541: 1.0370344892921948e-08
Position 103: 8.347195726529939e-09
Position 171: 7.4087165120141864e-09
Position 432: 7.3035388916877686e-09
Position 27604: 7.120165980682093e-09
Position 4089: 6.573905446474471e-09
Position 27610: 6.519388876997619e-09
Position 198: 5.814398936453351e-09
Position 123: 2.074363471213363e-09
Position 222: 1.8136367142090537e-09
Position 384: 1.7110733740024084e-09
Position 518: 3.275261476276997e-10
Position 151: 2.1006107057547587e-10
Position 83: 1.2943270967352173e-10
Position 652: 4.2715143409126445e-13
