Gene = Msp300
Position 55190: 1.896351975531014e-07
Position 55292: 1.6259718059990508e-07
Position 54861: 1.5291891207927897e-07
Position 55205: 1.3223462343237371e-07
Position 3273: 1.2524214440013407e-07
Position 55054: 8.880273368496012e-08
Position 2765: 8.812279575415781e-08
Position 3470: 6.093755351346708e-08
Position 767: 4.945467845602666e-08
Position 422: 3.8576642887074266e-08
Position 55092: 3.7962122924945015e-08
Position 55883: 3.3207625486591594e-08
Position 785: 2.983042443702628e-08
Position 28588: 2.759441609359686e-08
Position 403: 2.57954507036264e-08
Position 602: 2.4269608456297862e-08
Position 595: 2.0454598832837887e-08
Position 612: 1.9610480644816006e-08
Position 341: 1.957473704982635e-08
Position 136: 1.42731386641003e-08
Position 460: 1.4149682552323214e-08
Position 455: 7.614257001634787e-09
Position 27925: 7.09556361330194e-09
Position 51: 7.008429002976614e-09
Position 511: 6.858673962619785e-09
Position 522: 6.47579286594105e-09
Position 22339: 2.150344953587521e-09
Position 3103: 2.129557399064064e-09
Position 38986: 1.003603736329533e-09
Position 54831: 1.3958472621183467e-10
Position 54870: 1.0142004652046332e-10
Position 54894: 9.854436233568067e-11
Position 55041: 2.123711159414538e-11
Position 55037: 1.925876141021037e-11
Position 54843: 5.250878223198014e-12
