Gene = spir
Position 107: 6.912767768743907e-05
Position 731: 6.659578965036496e-05
Position 801: 6.658340199270945e-05
Position 24082: 6.56869576726693e-05
Position 35156: 6.55270880215916e-05
Position 34062: 6.538645499313704e-05
Position 1314: 6.41343829008772e-05
Position 2106: 6.404340683247759e-05
Position 12304: 6.375838441021535e-05
Position 1839: 6.203527328115203e-05
Position 8261: 6.153729200967598e-05
Position 2035: 5.914239093206827e-05
Position 13246: 5.898850473140576e-05
Position 4333: 5.682068914105406e-05
Position 12122: 5.6443065134440974e-05
Position 1684: 5.256296046200802e-05
Position 756: 5.20789457073643e-05
Position 28372: 5.196719446027315e-05
Position 28381: 5.099145725306811e-05
Position 1935: 5.0044887385083143e-05
Position 1146: 4.9157448827134486e-05
Position 27262: 4.833607570817971e-05
Position 35106: 4.7477423643543416e-05
Position 27305: 4.426131335454572e-05
Position 29147: 4.26321703942295e-05
Position 1473: 4.261803762513785e-05
Position 19426: 4.244306201443288e-05
Position 23945: 4.223110337182873e-05
Position 915: 4.214439461059871e-05
Position 8790: 3.713983861519505e-05
Position 32552: 3.6264608524777684e-05
Position 29644: 3.5824046323815777e-05
Position 2676: 3.46743064081614e-05
Position 10857: 3.3091262243093755e-05
Position 2606: 3.0350864416793335e-05
Position 33307: 2.8825769965695236e-05
Position 28452: 2.8390480117479388e-05
Position 33242: 2.8264100952497693e-05
Position 22605: 2.786925619673842e-05
Position 4711: 2.695764670251328e-05
Position 22631: 2.6328253522682424e-05
Position 31523: 2.517269753411668e-05
Position 35202: 2.4761166016347935e-05
Position 35559: 2.441129981397316e-05
Position 30291: 2.3559084783185507e-05
Position 29687: 2.3206897071563975e-05
Position 35556: 2.3051130340678985e-05
Position 2114: 2.2744489055279358e-05
Position 34713: 2.250207000592824e-05
Position 338: 2.250189657026765e-05
Position 222: 2.2429946270869328e-05
Position 2392: 2.1170793463404175e-05
Position 2263: 1.7650489609529123e-05
Position 26024: 1.710587516258983e-05
Position 34144: 1.5612996282008314e-05
Position 26566: 1.5525487640025417e-05
Position 34695: 1.5201891012991965e-05
Position 29615: 1.5138557454949761e-05
Position 28765: 1.4815934813562779e-05
Position 35478: 1.4120968304214014e-05
Position 29006: 1.3408640531103192e-05
Position 19108: 1.2318439704432557e-05
Position 1101: 1.2283364052022444e-05
Position 26172: 1.227348782757303e-05
Position 2314: 1.2184840566065061e-05
Position 11001: 1.202790797299691e-05
Position 36257: 1.194273670342021e-05
Position 19147: 1.1241899474320006e-05
Position 11332: 1.0286140947218074e-05
Position 12482: 1.0198542843340069e-05
Position 11826: 9.687263121345718e-06
Position 28314: 9.540284183115757e-06
Position 11413: 9.474234948668159e-06
Position 2220: 9.270985526359418e-06
Position 11393: 9.060411420830265e-06
Position 147: 8.81736906812665e-06
Position 35199: 8.508515032295929e-06
Position 1256: 7.75538675616915e-06
Position 34736: 7.473227921755873e-06
Position 12770: 7.355396870616131e-06
Position 2205: 7.352636174054476e-06
Position 11451: 7.018692333309346e-06
Position 35657: 6.752436293548201e-06
Position 35502: 6.692669631862886e-06
Position 34700: 5.832020579299148e-06
Position 225: 5.823309305517113e-06
Position 12636: 5.790006292638851e-06
Position 35996: 5.751917872005576e-06
Position 12342: 5.709241450621132e-06
Position 2367: 5.673537186680603e-06
Position 35165: 5.509483918297486e-06
Position 25803: 5.493638870950373e-06
Position 267: 4.640112926383656e-06
Position 11008: 4.410468774487453e-06
Position 34710: 4.331727903132358e-06
Position 11345: 4.2541290269436876e-06
Position 34633: 4.193657840305382e-06
Position 13927: 4.192553278390086e-06
Position 28204: 4.003202493220206e-06
Position 32575: 3.6789432767317555e-06
Position 142: 3.6255872162687617e-06
Position 15430: 3.624023900740442e-06
Position 33074: 3.474320727416766e-06
Position 34980: 3.3669904756452294e-06
Position 33544: 3.116894478736506e-06
Position 35914: 3.1102605139738777e-06
Position 32547: 3.0396918990976627e-06
Position 508: 2.673238982722606e-06
Position 11893: 2.5949056423906375e-06
Position 10974: 1.9527669127246956e-06
Position 25270: 1.9197754859889077e-06
Position 11255: 1.913207267773019e-06
Position 11576: 1.7926874064566523e-06
Position 609: 1.7028124094178596e-06
Position 32589: 1.7018212374018308e-06
Position 33192: 1.6250203033066676e-06
Position 2962: 1.4072231664047693e-06
Position 12528: 1.3828344521817857e-06
Position 11858: 1.3810199553947045e-06
Position 26493: 1.2388959140948132e-06
Position 35881: 1.2140399411010266e-06
Position 4823: 1.1944679929509278e-06
Position 33523: 1.177525891266355e-06
Position 13259: 1.138501795671965e-06
Position 9728: 1.0554810090201275e-06
Position 29788: 1.0473945073413365e-06
Position 5064: 1.0018898993498013e-06
Position 24223: 9.820110621579848e-07
Position 2311: 9.392395075984892e-07
Position 35627: 8.948570929949789e-07
Position 2234: 8.12992990737122e-07
Position 12339: 7.445059622696975e-07
Position 11674: 7.411300092004524e-07
Position 23269: 7.002392526294702e-07
Position 4092: 6.766346647394983e-07
Position 25577: 6.69167563827331e-07
Position 250: 5.850672405812992e-07
Position 3211: 5.832708581917693e-07
Position 2287: 5.03613302874628e-07
Position 87: 4.980896486769316e-07
Position 35260: 4.7263423872996186e-07
Position 35054: 4.6609770754971694e-07
Position 35591: 4.543432155029657e-07
Position 32628: 4.475400101253812e-07
Position 32561: 4.458949111121661e-07
Position 25838: 4.315548096392248e-07
Position 23377: 4.302497757648332e-07
Position 684: 4.0291786070666697e-07
Position 3158: 3.9624301791812023e-07
Position 35878: 3.9387042513385214e-07
Position 34638: 3.926231108853274e-07
Position 1089: 3.6768311949922656e-07
Position 35821: 3.563625511594761e-07
Position 25443: 3.2054877701822127e-07
Position 35562: 2.985812299168192e-07
Position 699: 2.9511606332637913e-07
Position 690: 2.8879403720025406e-07
Position 35745: 2.60746945300768e-07
Position 510: 2.6030165725166926e-07
Position 1104: 2.5428904982324776e-07
Position 33742: 2.2545978331915435e-07
Position 21751: 2.2245733862399586e-07
Position 35171: 2.0011515932046923e-07
Position 21513: 1.7085376383060587e-07
Position 32558: 1.6776252316900007e-07
Position 35884: 1.6466744096712643e-07
Position 654: 1.6165734365087936e-07
Position 32829: 1.5939102916062828e-07
Position 23070: 1.37455033155688e-07
Position 11305: 1.1601271425229491e-07
Position 11334: 1.0794584436978541e-07
Position 25969: 6.962623627026458e-08
Position 35845: 6.959751203502268e-08
Position 35241: 6.433797629297853e-08
Position 627: 5.701656026226706e-08
Position 23168: 5.42168851644733e-08
Position 25370: 5.1792719867704296e-08
Position 23054: 4.5402184337424234e-08
Position 26442: 4.5301392284861325e-08
Position 35800: 3.568384291934232e-08
Position 32938: 3.5551225485310976e-08
Position 35632: 2.214031804355465e-08
Position 32634: 2.1427063288805483e-08
Position 79: 2.0327131487184088e-08
Position 35284: 1.8548647969708143e-08
Position 35950: 1.7032626274493214e-08
Position 35985: 1.3620883514880034e-08
Position 8145: 8.512428461214202e-09
Position 32802: 8.443815584220901e-09
Position 621: 4.82257718079279e-09
Position 191: 1.1421611022710327e-09
Position 23688: 2.1864854828744317e-10
Position 1287: 7.59576784443209e-11
Position 89: 2.2464421393864354e-11
Position 91: 1.0156640482148169e-11
Position 32824: 2.6210600914656175e-12
Position 32929: 2.259639495833365e-12
Position 32921: 9.33442454552591e-13
Position 32858: 8.408064646238934e-13
